"iter" "buildSrxn1Base.1." "degradSrxn1.1." "Vmax_buildSrxn1.1." "Km.1." "hill.1." "LnPrior" "LnData" "LnPosterior"
"592" 490591 0.0211235 0.0295263 132891 104383 1.0235 -16.04134 -1365.648 -1381.689
"593" 490592 0.0211235 0.0295986 132891 104383 1.0235 -16.05114 -1365.92 -1381.971
"594" 490593 0.0211235 0.0295986 132891 104247 1.0235 -16.42069 -1365.383 -1381.803
"595" 490594 0.0211235 0.0295986 132716 104247 1.0235 -16.01977 -1365.914 -1381.934
"596" 490595 0.0211235 0.0295986 132744 104247 1.0235 -16.08034 -1365.808 -1381.889
"597" 490596 0.0211235 0.0295986 132925 104247 1.0235 -16.50044 -1365.321 -1381.822
"598" 490597 0.0212786 0.0295986 132925 104247 1.0235 -16.49765 -1366.34 -1382.837
"599" 490598 0.0212618 0.0295986 132925 104247 1.02379 -16.49794 -1367.135 -1383.633
"600" 490599 0.0212618 0.0295987 133097 103827 1.02379 -18.18695 -1365.576 -1383.763
"601" 490600 0.0212618 0.029647 133097 103827 1.02379 -18.19353 -1365.345 -1383.538
"602" 490601 0.0212618 0.029647 132674 103827 1.02379 -17.19166 -1365.984 -1383.176
"603" 490602 0.0212618 0.029647 133340 104369 1.02379 -17.25902 -1366.165 -1383.424
"604" 490603 0.0212618 0.029647 133340 104369 1.02383 -17.25902 -1366.355 -1383.614
"605" 490604 0.0212618 0.029647 133340 104369 1.02383 -17.25902 -1366.355 -1383.614
"606" 490605 0.0212618 0.029647 133230 104369 1.02383 -16.95348 -1366.984 -1383.937
"607" 490606 0.0212618 0.029647 133230 103731 1.02383 -18.85533 -1365.63 -1384.485
"608" 490607 0.0212892 0.029647 133230 103951 1.02383 -18.15362 -1365.388 -1383.542
"609" 490608 0.0212892 0.029615 133230 103951 1.02383 -18.14926 -1365.467 -1383.616
"610" 490609 0.0212892 0.029615 133230 103951 1.02383 -18.14926 -1365.467 -1383.616
"611" 490610 0.0211287 0.029615 133230 103951 1.02383 -18.15213 -1364.385 -1382.537
"612" 490611 0.0211287 0.029615 133230 104227 1.02348 -17.33917 -1365.48 -1382.819
"613" 490612 0.0211287 0.0296458 132705 104227 1.02348 -16.05779 -1366.063 -1382.12
"614" 490613 0.0211287 0.0295709 132705 104227 1.02348 -16.0476 -1365.713 -1381.761
"615" 490614 0.0211287 0.0295709 133077 104227 1.02348 -16.93008 -1365.455 -1382.385
"616" 490615 0.0211287 0.0295709 133077 104227 1.02351 -16.93008 -1365.301 -1382.231
"617" 490616 0.0211287 0.0295709 133077 104227 1.02351 -16.93008 -1365.301 -1382.231
"618" 490617 0.0211287 0.0295709 133077 104227 1.02351 -16.93008 -1365.301 -1382.231
"619" 490618 0.0211287 0.0295709 133077 104227 1.02351 -16.93008 -1365.301 -1382.231
"620" 490619 0.0211287 0.0295709 133077 104227 1.02351 -16.93008 -1365.301 -1382.231
"621" 490620 0.0211287 0.0295709 133077 104227 1.02351 -16.93008 -1365.301 -1382.231
"622" 490621 0.0211287 0.0295709 132768 104227 1.02351 -16.18687 -1365.597 -1381.784
"623" 490622 0.0211287 0.0295709 132768 104227 1.02351 -16.18687 -1365.597 -1381.784
"624" 490623 0.0211287 0.0295709 132768 104319 1.02351 -15.93309 -1366.003 -1381.936
"625" 490624 0.0211287 0.0295709 132768 104350 1.02351 -15.85122 -1366.173 -1382.024
"626" 490625 0.0211287 0.0295709 132768 104350 1.02351 -15.85122 -1366.173 -1382.024
"627" 490626 0.0211287 0.0295709 132768 104377 1.02351 -15.77859 -1366.34 -1382.118
"628" 490627 0.0211287 0.0295709 133030 104377 1.02351 -16.40287 -1365.441 -1381.844
"629" 490628 0.0211287 0.0295709 133030 104377 1.02351 -16.40287 -1365.441 -1381.844
"630" 490629 0.0211287 0.029626 133030 104377 1.02351 -16.41035 -1365.584 -1381.994
"631" 490630 0.0211287 0.029626 133030 104377 1.02351 -16.41035 -1365.584 -1381.994
"632" 490631 0.0211287 0.029626 133030 104377 1.02351 -16.41035 -1365.584 -1381.994
"633" 490632 0.0211287 0.029626 133030 104277 1.02351 -16.68139 -1365.271 -1381.952
"634" 490633 0.0211287 0.029626 133030 104277 1.02329 -16.68139 -1365.915 -1382.597
"635" 490634 0.0211287 0.029527 133030 104994 1.02329 -14.94763 -1367.722 -1382.67
"636" 490635 0.0211611 0.029527 133427 104935 1.02329 -16.14745 -1366.212 -1382.359
"637" 490636 0.0211611 0.029527 133427 104935 1.02329 -16.14745 -1366.212 -1382.359
"638" 490637 0.021261 0.0296139 133765 104935 1.02329 -17.19943 -1366.689 -1383.888
"639" 490638 0.0210861 0.0296179 133765 104821 1.02369 -17.44809 -1365.223 -1382.671
"640" 490639 0.0210861 0.0296179 133765 104514 1.02369 -18.17395 -1364.438 -1382.612
"641" 490640 0.0210861 0.0296179 133765 104514 1.02369 -18.17395 -1364.438 -1382.612
"642" 490641 0.0210861 0.0296179 133249 104086 1.02359 -17.79858 -1364.974 -1382.772
"643" 490642 0.0210861 0.0296179 132998 104086 1.02359 -17.14586 -1364.697 -1381.843
"644" 490643 0.0210861 0.0296179 132864 104086 1.02359 -16.82165 -1364.842 -1381.663
"645" 490644 0.0210861 0.0297983 132864 104086 1.02351 -16.84638 -1365.454 -1382.3
"646" 490645 0.0210861 0.0297967 132864 104086 1.02351 -16.84616 -1365.443 -1382.289
"647" 490646 0.0210861 0.029651 132864 104056 1.02351 -16.91489 -1364.85 -1381.765
"648" 490647 0.0210861 0.029651 132864 104056 1.02351 -16.91489 -1364.85 -1381.765
"649" 490648 0.0210861 0.0298089 132947 104056 1.02351 -17.13569 -1365.049 -1382.185
"650" 490649 0.0210861 0.0298089 132947 104056 1.02351 -17.13569 -1365.049 -1382.185
"651" 490650 0.0210861 0.0298089 132821 104056 1.02351 -16.83572 -1365.553 -1382.388
"652" 490651 0.0210959 0.0298089 132821 104056 1.02306 -16.83553 -1366.078 -1382.914
"653" 490652 0.0210959 0.0298089 133002 104056 1.02306 -17.26973 -1366.762 -1384.032
"654" 490653 0.0210959 0.0301203 133002 104324 1.02306 -16.55101 -1367.162 -1383.713
"655" 490654 0.0210959 0.0297133 132557 104324 1.02306 -15.48817 -1366.099 -1381.587
"656" 490655 0.0210959 0.0297167 132557 104324 1.02306 -15.48864 -1366.108 -1381.596
"657" 490656 0.0210959 0.0297167 132487 104324 1.02281 -15.34728 -1366.569 -1381.916
"658" 490657 0.0211178 0.0297167 132487 104324 1.02281 -15.34687 -1366.718 -1382.065
"659" 490658 0.0211178 0.0297167 132487 104324 1.02293 -15.34687 -1366.397 -1381.744
"660" 490659 0.0211178 0.0294421 132487 104324 1.02295 -15.30958 -1367.988 -1383.298
"661" 490660 0.0211325 0.0294421 131456 104324 1.02233 -13.80828 -1369.179 -1382.987
"662" 490661 0.0211325 0.0297202 131719 104265 1.02233 -14.2894 -1368.044 -1382.334
"663" 490662 0.0211325 0.0297202 131719 104265 1.02226 -14.2894 -1368.398 -1382.687
"664" 490663 0.0211325 0.0297202 131719 104264 1.02226 -14.29245 -1368.401 -1382.694
"665" 490664 0.0211325 0.0297202 131366 104264 1.02226 -13.93022 -1368.273 -1382.203
"666" 490665 0.0211325 0.0297202 131366 104264 1.02259 -13.93022 -1369.6 -1383.531
"667" 490666 0.0211325 0.0298574 131505 103900 1.02252 -15.15203 -1367.467 -1382.619
"668" 490667 0.0211325 0.0298574 131505 103900 1.02252 -15.15203 -1367.467 -1382.619
"669" 490668 0.0211325 0.0298574 131505 103900 1.02252 -15.15203 -1367.467 -1382.619
"670" 490669 0.0211325 0.0298574 131505 103717 1.02252 -15.74054 -1367.327 -1383.068
"671" 490670 0.0211325 0.0298574 131505 103594 1.02252 -16.1563 -1367.601 -1383.757
"672" 490671 0.0211325 0.0300013 131505 103557 1.02252 -16.30239 -1367.206 -1383.509
"673" 490672 0.0211325 0.0301576 131505 103557 1.02252 -16.3244 -1367.708 -1384.033
"674" 490673 0.0211325 0.0302745 131505 103188 1.02252 -17.69152 -1367.33 -1385.021
"675" 490674 0.0211325 0.0302745 131505 103390 1.02252 -16.93499 -1367.813 -1384.748
"676" 490675 0.0211325 0.0302745 131505 103470 1.0225 -16.64772 -1368.169 -1384.817
"677" 490676 0.0211325 0.0302555 131887 103470 1.02265 -17.0955 -1367.148 -1384.243
"678" 490677 0.0211325 0.0302555 131887 103470 1.02265 -17.0955 -1367.148 -1384.243
"679" 490678 0.0211325 0.0302555 131887 103470 1.02265 -17.0955 -1367.148 -1384.243
"680" 490679 0.0211325 0.0304698 131887 103470 1.02267 -17.12628 -1369.312 -1386.439
"681" 490680 0.0211325 0.0304698 131887 103470 1.02267 -17.12628 -1369.312 -1386.439
"682" 490681 0.0211325 0.0301336 131887 103904 1.02267 -15.62664 -1368.449 -1384.075
"683" 490682 0.0211325 0.030122 131887 103904 1.02267 -15.625 -1368.315 -1383.94
"684" 490683 0.0211325 0.0300448 131658 103273 1.02267 -17.50211 -1367.152 -1384.654
"685" 490684 0.0211325 0.0300448 131658 103243 1.02267 -17.61486 -1367.266 -1384.881
"686" 490685 0.0211325 0.0300448 131658 104071 1.02267 -14.82071 -1370.546 -1385.367
"687" 490686 0.0211325 0.0296575 131734 104071 1.02267 -14.85639 -1367.24 -1382.097
"688" 490687 0.0211325 0.0296575 131965 104264 1.02267 -14.60923 -1367.242 -1381.851
"689" 490688 0.0210343 0.0296575 131757 104264 1.02267 -14.33189 -1366.9 -1381.232
"690" 490689 0.0210343 0.0296575 131757 104264 1.02267 -14.33189 -1366.9 -1381.232
"691" 490690 0.0210343 0.0296575 131757 104023 1.02267 -15.0274 -1366.613 -1381.64
"692" 490691 0.0214749 0.0297765 131757 103651 1.02267 -16.2255 -1370.151 -1386.377
"693" 490692 0.0212895 0.0297281 131757 103651 1.0234 -16.22184 -1368.486 -1384.708
"694" 490693 0.0212895 0.0297281 131975 103706 1.0234 -16.33291 -1367.575 -1383.908
"695" 490694 0.0212895 0.0297281 131975 103955 1.02254 -15.53577 -1369.699 -1385.234
"696" 490695 0.0212895 0.0297612 132058 104260 1.02254 -14.77158 -1368.468 -1383.239
"697" 490696 0.0212895 0.0297612 132058 104187 1.02254 -14.97667 -1368.61 -1383.586
"698" 490697 0.0212895 0.0300517 132377 104187 1.02279 -15.56006 -1368.555 -1384.115
"699" 490698 0.0212212 0.0300517 132377 104187 1.02279 -15.56125 -1368.133 -1383.694
"700" 490699 0.0212212 0.0300517 132377 104022 1.02279 -16.04501 -1367.364 -1383.409
"701" 490700 0.0212212 0.0300517 132377 104022 1.02289 -16.04501 -1367.571 -1383.616
"702" 490701 0.0212212 0.0296648 132377 104022 1.02289 -15.9914 -1368.118 -1384.109
"703" 490702 0.02111 0.0299757 132377 104083 1.0231 -15.85457 -1367.741 -1383.595
"704" 490703 0.02111 0.0299757 132377 103791 1.02285 -16.75932 -1366.334 -1383.093
"705" 490704 0.02111 0.0299757 132377 104187 1.02285 -15.55418 -1367.074 -1382.628
"706" 490705 0.02111 0.0297339 132377 104187 1.02285 -15.52067 -1366.504 -1382.025
"707" 490706 0.0214878 0.0297339 132377 104072 1.02285 -15.84656 -1369.394 -1385.24
"708" 490707 0.0214878 0.0297339 131623 104072 1.02247 -14.72725 -1370.008 -1384.735
"709" 490708 0.0210696 0.0297339 131623 104072 1.02247 -14.73445 -1367.173 -1381.907
"710" 490709 0.0210696 0.0297339 131623 104072 1.02247 -14.73445 -1367.173 -1381.907
"711" 490710 0.0210696 0.0297339 131641 104072 1.02247 -14.75455 -1367.179 -1381.934
"712" 490711 0.0210696 0.0297339 131641 104072 1.02247 -14.75455 -1367.179 -1381.934
"713" 490712 0.0210696 0.0297339 131641 104122 1.02247 -14.6077 -1367.173 -1381.781
"714" 490713 0.0210053 0.0297339 131641 104421 1.02247 -13.78354 -1367.739 -1381.522
"715" 490714 0.0210053 0.0297339 132185 104766 1.02247 -13.70256 -1367.319 -1381.022
"716" 490715 0.0210053 0.0297339 132185 104766 1.02176 -13.70256 -1371.446 -1385.149
"717" 490716 0.0210053 0.0297339 132185 104766 1.02176 -13.70256 -1371.446 -1385.149
"718" 490717 0.0210053 0.0297339 132185 104766 1.02237 -13.70256 -1367.161 -1380.863
"719" 490718 0.0210053 0.0297339 132414 104766 1.02261 -14.10973 -1366.877 -1380.987
"720" 490719 0.0210053 0.029473 132414 104766 1.02312 -14.07424 -1367.413 -1381.487
"721" 490720 0.0210053 0.0294063 132414 104766 1.02312 -14.06527 -1366.917 -1380.982
"722" 490721 0.0210053 0.0294063 132414 104766 1.02312 -14.06527 -1366.917 -1380.982
"723" 490722 0.0210053 0.0294063 132414 104386 1.02312 -14.99906 -1365.918 -1380.917
"724" 490723 0.0210053 0.0295705 132414 104386 1.02312 -15.02121 -1365.759 -1380.781
"725" 490724 0.0210378 0.0295705 132414 104386 1.02312 -15.02057 -1365.969 -1380.99
"726" 490725 0.0210378 0.0295705 132321 104386 1.02312 -14.84804 -1366.274 -1381.123
"727" 490726 0.0210378 0.0295705 132321 104428 1.02274 -14.73862 -1366.759 -1381.497
"728" 490727 0.0211048 0.0295705 132321 104991 1.02274 -13.42901 -1368.817 -1382.246
"729" 490728 0.0211048 0.0295705 132321 104991 1.02274 -13.42901 -1368.817 -1382.246
"730" 490729 0.0211048 0.0295705 132321 104991 1.02274 -13.42901 -1368.817 -1382.246
"731" 490730 0.0211048 0.0295705 132321 104991 1.02274 -13.42901 -1368.817 -1382.246
"732" 490731 0.0211048 0.0295705 132884 104991 1.02274 -14.60374 -1367.052 -1381.656
"733" 490732 0.0211221 0.0295705 133080 105057 1.02324 -14.95477 -1368.009 -1382.964
"734" 490733 0.0211221 0.029165 133080 105057 1.02324 -14.90056 -1367.49 -1382.391
"735" 490734 0.0210317 0.0295392 133080 105057 1.02324 -14.95227 -1367.144 -1382.096
"736" 490735 0.0210317 0.0295392 133080 105290 1.02326 -14.51851 -1369.78 -1384.298
"737" 490736 0.0210317 0.0295392 133080 104714 1.02326 -15.68792 -1365.447 -1381.135
"738" 490737 0.0210317 0.0295392 133080 104714 1.02326 -15.68792 -1365.447 -1381.135
"739" 490738 0.0210317 0.0295392 133194 104714 1.02328 -15.9866 -1365.303 -1381.289
"740" 490739 0.0210317 0.0295392 133194 104714 1.02328 -15.9866 -1365.303 -1381.289
"741" 490740 0.0210317 0.0295392 133194 104542 1.02328 -16.40031 -1365.445 -1381.845
"742" 490741 0.0210317 0.0295392 133079 104493 1.02328 -16.22253 -1365.362 -1381.585
"743" 490742 0.0210317 0.0297509 133079 104009 1.02333 -17.59731 -1365.165 -1382.762
"744" 490743 0.0210317 0.0297509 133079 104608 1.02333 -15.96626 -1366.195 -1382.161
"745" 490744 0.0210317 0.0297509 133249 104608 1.02333 -16.41652 -1365.384 -1381.8
"746" 490745 0.0210317 0.0296964 133249 104335 1.02333 -17.10772 -1364.908 -1382.016
"747" 490746 0.0210317 0.0295905 133249 104335 1.02333 -17.09327 -1365.63 -1382.724
"748" 490747 0.0210317 0.0295905 133071 104332 1.02332 -16.6327 -1365.231 -1381.864
"749" 490748 0.0210317 0.0295905 133071 104927 1.02332 -15.20191 -1367.142 -1382.344
"750" 490749 0.0210317 0.0295905 133071 104927 1.02332 -15.20191 -1367.142 -1382.344
"751" 490750 0.0210317 0.0295905 133071 104753 1.02332 -15.5843 -1365.883 -1381.467
"752" 490751 0.0210317 0.0295905 133071 104203 1.02332 -16.98922 -1365.717 -1382.706
"753" 490752 0.0210317 0.0295905 133071 104203 1.02332 -16.98922 -1365.717 -1382.706
"754" 490753 0.0210317 0.0295117 133071 104301 1.02332 -16.7058 -1366.001 -1382.707
"755" 490754 0.0210317 0.0295117 132604 104607 1.02332 -14.8323 -1366.721 -1381.553
"756" 490755 0.0210317 0.0295117 132857 104587 1.02332 -15.43986 -1365.561 -1381.001
"757" 490756 0.0210317 0.0295117 132739 104587 1.02332 -15.172 -1365.943 -1381.116
"758" 490757 0.0210317 0.0295654 132739 104296 1.02332 -15.93234 -1365.156 -1381.088
"759" 490758 0.0210317 0.0295654 132739 104296 1.02332 -15.93234 -1365.156 -1381.088
"760" 490759 0.0210317 0.0295654 132739 104296 1.02332 -15.93234 -1365.156 -1381.088
"761" 490760 0.0210317 0.0296618 132739 104270 1.02332 -16.01913 -1365.189 -1381.208
"762" 490761 0.0210317 0.0296618 132892 104662 1.02332 -15.36442 -1366.793 -1382.158
"763" 490762 0.0210317 0.0296306 133027 104662 1.02332 -15.68836 -1365.807 -1381.496
"764" 490763 0.0211055 0.0296306 133027 104662 1.02332 -15.68694 -1366.299 -1381.986
"765" 490764 0.0211055 0.0296306 133027 104263 1.02332 -16.71297 -1365.562 -1382.275
"766" 490765 0.0211055 0.0296306 133027 104421 1.02332 -16.28798 -1365.487 -1381.775
"767" 490766 0.0211055 0.029433 133027 104421 1.02332 -16.26123 -1366.508 -1382.769
"768" 490767 0.0211055 0.029433 133027 105205 1.02332 -14.51966 -1368.851 -1383.371
"769" 490768 0.0211055 0.029433 133027 105172 1.02332 -14.58097 -1368.516 -1383.097
"770" 490769 0.0211756 0.0294687 133027 104972 1.02319 -14.97675 -1367.122 -1382.099
"771" 490770 0.0211756 0.0293328 133027 104861 1.02319 -15.19218 -1367.21 -1382.402
"772" 490771 0.0211756 0.029422 133027 104861 1.02319 -15.20412 -1366.831 -1382.035
"773" 490772 0.0211756 0.0291187 133027 104861 1.02358 -15.16387 -1367.053 -1382.217
"774" 490773 0.0211756 0.0291187 133027 104900 1.02358 -15.08104 -1367.087 -1382.168
"775" 490774 0.0211756 0.0291187 133027 105133 1.02358 -14.61116 -1367.894 -1382.505
"776" 490775 0.0211257 0.0291187 133027 105042 1.02326 -14.78908 -1367.772 -1382.561
"777" 490776 0.0211257 0.0291187 133027 105042 1.02326 -14.78908 -1367.772 -1382.561
"778" 490777 0.0211371 0.0293823 133027 105042 1.02323 -14.82379 -1366.993 -1381.817
"779" 490778 0.0211371 0.0294106 133027 105356 1.02323 -14.25272 -1369.463 -1383.715
"780" 490779 0.0212305 0.0293043 133027 105061 1.02323 -14.77445 -1367.614 -1382.388
"781" 490780 0.021228 0.0293043 133027 105185 1.02323 -14.53694 -1367.984 -1382.521
"782" 490781 0.021228 0.0293043 133027 104748 1.02323 -15.44084 -1367.929 -1383.37
"783" 490782 0.021228 0.0296545 133027 104748 1.02323 -15.48803 -1367.341 -1382.829
"784" 490783 0.021228 0.0296545 133027 104528 1.02323 -16.01489 -1366.533 -1382.547
"785" 490784 0.021228 0.0298807 133027 104528 1.0232 -16.04603 -1367.58 -1383.626
"786" 490785 0.021228 0.0298807 133027 104528 1.0232 -16.04603 -1367.58 -1383.626
"787" 490786 0.0210051 0.0299774 133027 104528 1.02228 -16.06369 -1369.378 -1385.441
"788" 490787 0.021333 0.030176 133027 104528 1.02313 -16.08565 -1372.044 -1388.13
"789" 490788 0.021333 0.030176 133132 104528 1.02313 -16.35514 -1370.997 -1387.352
"790" 490789 0.0213418 0.030176 133132 104343 1.02313 -16.83553 -1369.111 -1385.947
"791" 490790 0.0211358 0.030176 133384 104442 1.02313 -17.26779 -1367.129 -1384.396
"792" 490791 0.0211297 0.030176 133912 104442 1.02313 -18.92351 -1365.739 -1384.663
"793" 490792 0.0211297 0.0299572 133073 104442 1.02313 -16.39262 -1366.542 -1382.934
"794" 490793 0.0211719 0.0299572 133158 104442 1.0231 -16.61406 -1366.419 -1383.033
"795" 490794 0.0211719 0.0299572 133158 104442 1.0231 -16.61406 -1366.419 -1383.033
"796" 490795 0.0211719 0.0299572 133158 104386 1.0231 -16.76174 -1366.234 -1382.996
"797" 490796 0.0211719 0.0299572 133158 104701 1.0231 -15.97638 -1368.046 -1384.023
"798" 490797 0.0211719 0.0299572 133202 104196 1.02361 -17.39955 -1367.095 -1384.494
"799" 490798 0.0211719 0.0299572 133202 104196 1.02361 -17.39955 -1367.095 -1384.494
"800" 490799 0.0211719 0.0299572 133189 103480 1.02402 -19.64938 -1364.346 -1383.995
"801" 490800 0.0211719 0.0299572 133189 103480 1.02402 -19.64938 -1364.346 -1383.995
"802" 490801 0.0211719 0.0299572 133202 103272 1.0243 -20.44375 -1364.179 -1384.623
"803" 490802 0.0211719 0.0299572 133202 103272 1.0243 -20.44375 -1364.179 -1384.623
"804" 490803 0.0211719 0.0299572 133202 103272 1.0243 -20.44375 -1364.179 -1384.623
"805" 490804 0.0211719 0.0299572 133440 103272 1.0243 -21.11296 -1363.337 -1384.45
"806" 490805 0.0211719 0.0299572 133440 103272 1.0243 -21.11296 -1363.337 -1384.45
"807" 490806 0.0211719 0.0298597 133440 103250 1.0243 -21.18282 -1363.174 -1384.357
"808" 490807 0.0211719 0.0298597 133440 103938 1.02402 -18.81763 -1365.129 -1383.946
"809" 490808 0.0211719 0.0298597 133440 103215 1.02389 -21.31819 -1366.674 -1387.992
"810" 490809 0.0211719 0.0299395 133440 103215 1.02389 -21.32929 -1365.609 -1386.938
"811" 490810 0.0211719 0.0299395 133440 104079 1.02389 -18.40399 -1366.315 -1384.719
"812" 490811 0.0211719 0.0299395 133440 104079 1.02389 -18.40399 -1366.315 -1384.719
"813" 490812 0.0211719 0.0299395 133440 104079 1.02343 -18.40399 -1365.245 -1383.649
"814" 490813 0.0211719 0.0299395 133440 104079 1.02343 -18.40399 -1365.245 -1383.649
"815" 490814 0.0211719 0.0299395 133440 104633 1.02343 -16.92182 -1367.821 -1384.743
"816" 490815 0.0211719 0.0296735 133440 104633 1.02343 -16.88509 -1365.709 -1382.594
"817" 490816 0.0211719 0.0297181 133440 104633 1.02343 -16.8912 -1365.836 -1382.727
"818" 490817 0.0211719 0.0296632 133584 104633 1.02357 -17.31524 -1365.467 -1382.783
"819" 490818 0.0211719 0.0295801 133584 104633 1.02357 -17.30391 -1365.41 -1382.714
"820" 490819 0.0211719 0.0295801 133584 104633 1.02377 -17.30391 -1365.559 -1382.863
"821" 490820 0.0210135 0.0295801 133584 104187 1.02377 -18.47505 -1364.125 -1382.6
"822" 490821 0.0210135 0.0295801 133584 104536 1.02377 -17.54472 -1364.137 -1381.682
"823" 490822 0.0210135 0.0295801 133584 104210 1.02377 -18.40976 -1364.053 -1382.463
"824" 490823 0.021104 0.0298189 133788 104210 1.02377 -19.08729 -1364.063 -1383.15
"825" 490824 0.021104 0.0298189 133788 104210 1.02377 -19.08729 -1364.063 -1383.15
"826" 490825 0.021104 0.0298541 133788 104210 1.02377 -19.09216 -1364.092 -1383.184
"827" 490826 0.021104 0.0298541 133457 104346 1.02377 -17.69016 -1366.201 -1383.891
"828" 490827 0.021104 0.0298541 133457 104093 1.02369 -18.39956 -1364.385 -1382.784
"829" 490828 0.0210561 0.0300114 133457 104093 1.02369 -18.4224 -1365.097 -1383.519
"830" 490829 0.0210561 0.0297234 133562 104093 1.02369 -18.69679 -1364.245 -1382.942
"831" 490830 0.021118 0.0297234 133562 104093 1.02369 -18.69561 -1364.67 -1383.365
"832" 490831 0.021118 0.0297234 133562 104093 1.02369 -18.69561 -1364.67 -1383.365
"833" 490832 0.021118 0.0297234 133562 103980 1.02369 -19.03603 -1365.111 -1384.147
"834" 490833 0.021118 0.0297982 133293 104521 1.02308 -16.75721 -1365.948 -1382.705
"835" 490834 0.021118 0.0297982 133293 105062 1.02308 -15.54469 -1367.874 -1383.418
"836" 490835 0.021118 0.0297982 134247 105062 1.02308 -18.64803 -1366.596 -1385.244
"837" 490836 0.021118 0.0299535 134048 105125 1.02308 -17.82779 -1366.02 -1383.848
"838" 490837 0.021118 0.0296964 134048 105148 1.02308 -17.74844 -1366.363 -1384.111
"839" 490838 0.021118 0.0296964 133831 105148 1.02301 -17.00441 -1366.277 -1383.281
"840" 490839 0.021118 0.0296964 133341 104968 1.02301 -15.85625 -1366.301 -1382.157
"841" 490840 0.021118 0.0296964 133341 104968 1.02301 -15.85625 -1366.301 -1382.157
"842" 490841 0.0211794 0.0295767 133341 105329 1.02301 -15.1591 -1367.634 -1382.793
"843" 490842 0.0211794 0.0295767 133341 105329 1.02301 -15.1591 -1367.634 -1382.793
"844" 490843 0.0212367 0.0294898 133341 105329 1.02301 -15.14632 -1367.707 -1382.853
"845" 490844 0.0212367 0.0295445 133341 105329 1.02301 -15.15371 -1367.849 -1383.003
"846" 490845 0.0212367 0.0295445 133341 105329 1.02301 -15.15371 -1367.849 -1383.003
"847" 490846 0.0212367 0.0295445 133341 105329 1.02301 -15.15371 -1367.849 -1383.003
"848" 490847 0.0212367 0.0295445 133341 104982 1.02301 -15.80392 -1367.455 -1383.258
"849" 490848 0.0212367 0.0295445 133341 104982 1.02301 -15.80392 -1367.455 -1383.258
"850" 490849 0.0210844 0.0297566 133770 104982 1.02301 -17.1374 -1366.009 -1383.146
"851" 490850 0.0210844 0.029687 132909 104982 1.02301 -14.69739 -1367.836 -1382.533
"852" 490851 0.0210844 0.029687 132909 104509 1.02301 -15.77894 -1365.999 -1381.777
"853" 490852 0.0210844 0.029687 132782 104509 1.02301 -15.48342 -1366.028 -1381.512
"854" 490853 0.0210844 0.029687 132782 104509 1.02301 -15.48342 -1366.028 -1381.512
"855" 490854 0.0210844 0.029687 132782 104509 1.02319 -15.48342 -1366.206 -1381.69
"856" 490855 0.0210844 0.029687 132962 104509 1.02319 -15.90933 -1365.694 -1381.603
"857" 490856 0.0210844 0.0293877 132962 104509 1.02319 -15.8688 -1367.291 -1383.16
"858" 490857 0.0210844 0.0293843 132962 105037 1.02319 -14.67621 -1366.749 -1381.425
"859" 490858 0.0210844 0.0293843 132962 104791 1.02319 -15.19766 -1366.356 -1381.554
"860" 490859 0.0210844 0.0295948 132962 104417 1.02319 -16.13483 -1365.846 -1381.981
"861" 490860 0.0210844 0.0295948 132639 104417 1.02319 -15.39492 -1365.939 -1381.334
"862" 490861 0.0210844 0.0295074 132639 104417 1.02319 -15.38309 -1365.963 -1381.346
"863" 490862 0.0210844 0.0295074 132639 104417 1.02319 -15.38309 -1365.963 -1381.346
"864" 490863 0.0210844 0.0295642 132171 104424 1.02319 -14.48732 -1367.909 -1382.397
"865" 490864 0.0210844 0.0290317 132171 105120 1.02319 -12.84443 -1369.268 -1382.112
"866" 490865 0.0212585 0.0290317 132171 104638 1.02319 -13.8802 -1369.201 -1383.082
"867" 490866 0.0212585 0.0290317 132400 104638 1.02319 -14.28567 -1369.89 -1384.176
"868" 490867 0.0212585 0.0290317 132400 104638 1.02344 -14.28567 -1368.417 -1382.703
"869" 490868 0.0212585 0.0290317 132400 104638 1.02344 -14.28567 -1368.417 -1382.703
"870" 490869 0.0212585 0.0290317 132400 104638 1.02317 -14.28567 -1370.08 -1384.366
"871" 490870 0.0212585 0.0290317 132400 104638 1.02317 -14.28567 -1370.08 -1384.366
"872" 490871 0.0212585 0.0290317 132400 104790 1.02317 -13.93207 -1369.382 -1383.314
"873" 490872 0.0212585 0.0291747 132400 104812 1.02317 -13.90173 -1368.469 -1382.371
"874" 490873 0.0212585 0.0291747 132400 104925 1.02317 -13.65657 -1368.746 -1382.402
"875" 490874 0.0212585 0.0291747 132400 104679 1.02317 -14.20601 -1368.457 -1382.663
"876" 490875 0.0212585 0.0291747 132400 104732 1.02317 -14.08371 -1368.421 -1382.505
"877" 490876 0.0212585 0.0291747 132400 105105 1.02295 -13.29492 -1369.119 -1382.414
"878" 490877 0.0212585 0.0291747 132582 105105 1.02295 -13.65357 -1368.988 -1382.642
"879" 490878 0.0212585 0.0291747 132582 104869 1.02295 -14.13601 -1369.616 -1383.752
"880" 490879 0.0212585 0.0291747 132335 104869 1.02297 -13.65729 -1368.948 -1382.606
"881" 490880 0.021207 0.0291747 132335 104869 1.02326 -13.6582 -1368.602 -1382.26
"882" 490881 0.021207 0.0291747 132335 104869 1.02326 -13.6582 -1368.602 -1382.26
