"time" "Srxn1_max" "NRF2_max" "time2" "Srxn1_mean" "NRF2_mean" "time3" "Srxn1_min" "NRF2_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"Conti_4.64_4.6419" 18 1.67520416445738 0.173413974274601 18 1.32528627202553 0.151602114746056 18 1.03104565999764 0.117967174725572 4.64 4.64 "simulation3" 2.33671091294916 1.02336182514524
"Conti_4.64_4.6420" 19 1.7488471315543 0.139665654903075 19 1.39601029977606 0.127099957887749 19 1.09541039022334 0.111084292956758 4.64 4.64 "simulation3" 2.51754696832679 1.13343656621981
"Conti_4.64_4.6421" 20 1.82399764102522 0.182987998673662 20 1.46592383401187 0.152058356743147 20 1.16263685420149 0.134789758084151 4.64 4.64 "simulation3" 2.61988620009046 1.12454655071499
"Conti_4.64_4.6422" 21 1.90587302638472 0.173264486487226 21 1.53979191812515 0.147574275190155 21 1.22825706194299 0.105300787779957 4.64 4.64 "simulation3" 2.6685670720245 1.21426884776353
"Conti_4.64_4.6423" 22 1.99434972459742 0.216078002834457 22 1.61323878289208 0.156000978666014 22 1.28543373138634 0.0981450320689889 4.64 4.64 "simulation3" 2.78178418062811 1.23670447373866
"Conti_4.64_4.6424" 23 2.09147766787144 0.206958667130849 23 1.68989528358728 0.162337543068706 23 1.34470071294793 0.115399666046357 4.64 4.64 "simulation3" 2.77242108634144 1.19432396476145
"Conti_4.64_4.6425" 24 2.17042607826913 0.153544691678395 24 1.75934920030339 0.129035213945396 24 1.40255809311269 0.0943893263811396 4.64 4.64 "simulation3" 2.7632721311127 1.20392163982627
"Conti_4.64_4.6426" 25 2.25233105163966 0.213695821343095 25 1.82729906197702 0.154632073072196 25 1.45890959511083 0.107751614921466 4.64 4.64 "simulation3" 3.02808793033936 0.935582867858808
"Conti_4.64_4.6427" 26 2.32450908301938 0.110184417518577 26 1.88659203739536 0.0905688205118562 26 1.50769016681755 0.0527768615678934 4.64 4.64 "simulation3" 2.8818535287082 0.874469496488337
"Conti_4.64_4.6428" 27 2.37302045709316 0.11152360171622 27 1.93307401871149 0.0867143188338311 27 1.54740210907007 0.0559028701356246 4.64 4.64 "simulation3" 2.78894712473872 0.828284801463111
"Conti_4.64_4.6429" 28 2.42141226165205 0.102566566658752 28 1.97749961778023 0.0782203081414603 28 1.5883102764327 0.0590744549846636 4.64 4.64 "simulation3" 2.7517481456206 0.924963271656993
"Conti_4.64_4.6430" 29 2.46342436593906 0.0820658799363715 29 2.01858984133619 0.0713453597913145 29 1.62798786486514 0.0523091843054155 4.64 4.64 "simulation3" 2.70261771067057 0.860014985658003
"Conti_4.64_4.6431" 30 2.50687128294106 0.11061234130003 30 2.06134201538288 0.0895217733584039 30 1.66957147292502 0.0748941379116543 4.64 4.64 "simulation3" 2.67338198537428 0.846451789049764
"Conti_4.64_4.6432" 31 2.5520439449666 0.0937162519344324 31 2.10605169167473 0.0856910289617832 31 1.71528870834127 0.0801923592162528 4.64 4.64 "simulation3" 2.62069923021826 0.866785010349176
"Conti_4.64_4.6433" 32 2.59648204317702 0.110557507221784 32 2.15142252436574 0.0970819975130753 32 1.7607859315021 0.0791800928445914 4.64 4.64 "simulation3" 2.54714920752749 0.978011448163957
"Conti_4.64_4.6434" 33 2.64161883733519 0.10035518872745 33 2.19816729514799 0.0963334873542198 33 1.80786256136209 0.0923607762876231 4.64 4.64 "simulation3" 2.45693498015609 1.00599931095154
"Conti_4.64_4.6435" 34 2.68849840061228 0.123540223139895 34 2.24612868138443 0.106894054578058 34 1.85720596330092 0.0946216133966318 4.64 4.64 "simulation3" 2.33878375012554 0.914023532451965
"Conti_4.64_4.6436" 35 2.74089630277828 0.128473957037042 35 2.29512593746839 0.104210373670196 35 1.90572190517706 0.0916362163166163 4.64 4.64 "simulation3" 2.21533288303773 0.932661689169836
"Conti_4.64_4.6437" 36 2.79024664893941 0.113203047688125 36 2.34280056753763 0.103030357239387 36 1.95374488478138 0.0943943927543245 4.64 4.64 "simulation3" 2.0234628522738 0.814904503510639
"Conti_4.64_4.6438" 37 2.83659182621542 0.116181078083759 37 2.38877952506435 0.0978661504394998 37 2.0006809705202 0.0885874196514448 4.64 4.64 "simulation3" 1.91809717726298 0.831700016999295
"Conti_4.64_4.6439" 38 2.88316453654091 0.115592101579545 38 2.43432093324214 0.102508891196753 38 2.04746055290852 0.095648129472506 4.64 4.64 "simulation3" 1.75494979657448 0.718679688836167
"Conti_4.64_4.6440" 39 2.92702266423919 0.103713116335615 39 2.47873342859897 0.0941910596471432 39 2.09334637775976 0.0858237952218606 4.64 4.64 "simulation3" 1.55253514933684 0.634895295918801
"Conti_4.64_4.6441" 40 2.96783339854305 0.100797237699933 40 2.52103259998647 0.092075352130212 40 2.13656984517175 0.0816591627688281 4.64 4.64 "simulation3" 1.45497081705201 0.627067825920754
"Conti_4.64_4.6442" 41 3.00344376019797 0.0756063919617005 41 2.55755165282942 0.0603819482724517 41 2.17396847498795 0.0514535030749178 4.64 4.64 "simulation3" 1.34726913816993 0.575572203012442
"Conti_4.64_4.6443" 42 3.0359347072574 0.0855590026326114 42 2.59003135386953 0.0717319986668986 42 2.20763381130719 0.0612517121131262 4.64 4.64 "simulation3" 1.2463776753338 0.562897752043223
"Conti_4.64_4.6444" 43 3.06957060996935 0.082558993189644 43 2.62554221484301 0.0784053553821775 43 2.24459447279628 0.0713050279918516 4.64 4.64 "simulation3" 1.13786957966205 0.467308655264264
"Conti_4.64_4.6445" 44 3.103010369823 0.0871007590765709 44 2.66073413600039 0.0722128184667189 44 2.27927290210355 0.048674288688883 4.64 4.64 "simulation3" 1.03545080665698 0.402844824337318
"Conti_4.64_4.6446" 45 3.13666770176901 0.0850199463230255 45 2.69301425842769 0.0637155550935639 45 2.30850794935625 0.0381636565601177 4.64 4.64 "simulation3" 0.926728814183155 0.396893886596851
"Conti_4.64_4.6447" 46 3.16816868706259 0.0787431147337532 46 2.72476595128714 0.0699303331448217 46 2.33982477397873 0.0621061879668489 4.64 4.64 "simulation3" 0.776037917655404 0.473585566055154
"Conti_4.64_4.6448" 47 3.20249425811281 0.102196966613105 47 2.75599516448017 0.0622565310781185 47 2.37083436669356 0.0369883786899701 4.64 4.64 "simulation3" 0.783714438638206 0.400142602083436
"Conti_4.64_4.6449" 48 3.23975520559643 0.0959288486206308 48 2.7857929461274 0.0621871965800513 48 2.39722225096328 0.0308833600955385 4.64 4.64 "simulation3" 0.654360264933501 0.392191812932168
"Conti_10_101" 0 0 0 0 0 0 0 0 0 10 10 "simulation4" 0 0
"Conti_10_102" 1 0.0498659633479021 0.0607837785434625 1 0.0462230970549774 0.0202612595144875 1 0.045411018709921 0 10 10 "simulation4" 0 0
"Conti_10_103" 2 0.125771832174217 0.182707676417465 2 0.0997856148809592 0.0858901989469786 2 0.0903595710169248 0 10 10 "simulation4" 0 0
"Conti_10_104" 3 0.274804988874685 0.372843200442646 3 0.1994247363162 0.265669564873911 3 0.150898372445637 0.152144104373743 10 10 "simulation4" 0.00627303321200568 0.00949943987396587
"Conti_10_105" 4 0.511457779616272 0.473111354042335 4 0.36785059790965 0.353084577426577 4 0.259139488066291 0.23317366579356 10 10 "simulation4" 0.14372342630689 0.131159607904373
"Conti_10_106" 5 0.745290339635282 0.392684659254958 5 0.547677743546338 0.325337025467516 5 0.387575969724208 0.247750417721365 10 10 "simulation4" 0.800088194209058 0.367008125087328
"Conti_10_107" 6 0.97369684597888 0.470146358958251 6 0.722806198436431 0.350265415910845 6 0.518036665292589 0.251849943498205 10 10 "simulation4" 1.64987948735504 0.641717361384522
"Conti_10_108" 7 1.2222099038959 0.450262965899764 7 0.904709615495779 0.347943471271896 7 0.649317790948105 0.253042634334167 10 10 "simulation4" 2.39034435430121 0.882031435938008
"Conti_10_109" 8 1.44973472634408 0.425173864944775 8 1.07133029739952 0.309422052601147 8 0.767641640082192 0.204923205730849 10 10 "simulation4" 2.93359058461596 1.05242302481654
"Conti_10_1010" 9 1.67895591921384 0.4558462557759 9 1.2241583295813 0.30437001326199 9 0.859806371859952 0.156941702423703 10 10 "simulation4" 3.26781884380278 1.2444268281401
"Conti_10_1011" 10 1.89798092314177 0.398260731815917 10 1.36997714590602 0.287968743346608 10 0.952276872416889 0.206918754234733 10 10 "simulation4" 3.52524056087594 1.38513214782606
"Conti_10_1012" 11 2.0863026994614 0.372927137889498 11 1.51010122030968 0.289349087798751 11 1.05951392373404 0.215754612325634 10 10 "simulation4" 3.82479311825282 1.4595719490279
