"iter" "buildSrxn1Base.1." "degradSrxn1.1." "Vmax_buildSrxn1.1." "Km.1." "hill.1." "LnPrior" "LnData" "LnPosterior"
"2718" 492717 0.0210614 0.0283536 133017 103738 1.02596 -18.11287 -1367.215 -1385.328
"2719" 492718 0.0211961 0.0283536 133017 103738 1.02596 -18.11035 -1368.06 -1386.17
"2720" 492719 0.0211961 0.0283536 133017 103738 1.02596 -18.11035 -1368.06 -1386.17
"2721" 492720 0.0211961 0.0281394 133022 103738 1.02594 -18.09527 -1368.225 -1386.32
"2722" 492721 0.0211351 0.0281394 132542 103738 1.02594 -17.00937 -1369.857 -1386.866
"2723" 492722 0.0211351 0.0281319 132511 103738 1.02594 -16.94716 -1370.044 -1386.991
"2724" 492723 0.021054 0.0283339 132680 103738 1.02594 -17.32422 -1369.555 -1386.879
"2725" 492724 0.0211236 0.0283339 133219 103738 1.0258 -18.63512 -1366.27 -1384.905
"2726" 492725 0.0211236 0.0285958 133219 103090 1.02596 -21.01524 -1363.692 -1384.707
"2727" 492726 0.0210893 0.0285958 133219 103090 1.02657 -21.01589 -1366.375 -1387.391
"2728" 492727 0.021071 0.0284093 133219 103090 1.02611 -20.99292 -1364.484 -1385.477
"2729" 492728 0.0213035 0.0284423 133219 103090 1.02598 -20.99281 -1366.508 -1387.501
"2730" 492729 0.0213035 0.0284423 132422 103090 1.02598 -19.15516 -1367.566 -1386.721
"2731" 492730 0.0213035 0.0284423 132422 103090 1.02598 -19.15516 -1367.566 -1386.721
"2732" 492731 0.0211441 0.0285121 132422 102952 1.02591 -19.72029 -1365.417 -1385.138
"2733" 492732 0.0211441 0.0285121 132422 102973 1.02591 -19.63428 -1365.543 -1385.177
"2734" 492733 0.0211441 0.0284624 132422 102973 1.02591 -19.62807 -1365.538 -1385.166
"2735" 492734 0.0210074 0.0283522 132612 102973 1.02593 -19.99806 -1364.92 -1384.918
"2736" 492735 0.0210074 0.0283522 132612 102973 1.02588 -19.99806 -1365.131 -1385.129
"2737" 492736 0.0210074 0.0284052 132612 102998 1.02588 -19.9026 -1364.592 -1384.495
"2738" 492737 0.0210074 0.0285847 132903 102998 1.02572 -20.57776 -1363.741 -1384.319
"2739" 492738 0.0212026 0.0285717 132632 102998 1.02572 -19.96097 -1365.054 -1385.015
"2740" 492739 0.0210575 0.0286635 132632 102998 1.02572 -19.97527 -1363.753 -1383.729
"2741" 492740 0.0210953 0.0286635 132632 102998 1.02572 -19.97455 -1364.002 -1383.976
"2742" 492741 0.0210953 0.0286635 132632 102998 1.02572 -19.97455 -1364.002 -1383.976
"2743" 492742 0.0210953 0.0286635 132632 102998 1.02521 -19.97454 -1366.32 -1386.295
"2744" 492743 0.0210953 0.0286635 132632 103145 1.02521 -19.39094 -1365.446 -1384.837
"2745" 492744 0.0210953 0.0286635 131938 103221 1.02472 -17.8732 -1366.504 -1384.377
"2746" 492745 0.0210953 0.0288089 131938 103353 1.02466 -17.39683 -1365.542 -1382.939
"2747" 492746 0.0210516 0.0289668 131938 103353 1.02466 -17.41802 -1365.361 -1382.779
"2748" 492747 0.0210516 0.0288806 131938 103353 1.02466 -17.40688 -1365.155 -1382.562
"2749" 492748 0.0210741 0.0287818 132143 103353 1.02466 -17.70631 -1365.518 -1383.224
"2750" 492749 0.0210741 0.0287818 131403 103353 1.02466 -16.77589 -1367.732 -1384.508
"2751" 492750 0.0210741 0.0283994 130696 103353 1.02466 -16.35052 -1370.447 -1386.797
"2752" 492751 0.0210741 0.0283994 130700 102789 1.02472 -18.58609 -1368.13 -1386.716
"2753" 492752 0.021109 0.0283421 130700 102789 1.02472 -18.57834 -1368.991 -1387.569
"2754" 492753 0.021109 0.0285178 130700 102789 1.02472 -18.60017 -1367.597 -1386.198
"2755" 492754 0.0210854 0.0285178 131131 103606 1.02472 -15.64089 -1371.12 -1386.761
"2756" 492755 0.021233 0.0285556 131044 103063 1.02472 -17.60028 -1368.353 -1385.953
"2757" 492756 0.021233 0.0286045 131044 103063 1.02454 -17.60643 -1368.127 -1385.733
"2758" 492757 0.0211469 0.0286045 131044 103063 1.02454 -17.60799 -1367.539 -1385.147
"2759" 492758 0.0211469 0.0286045 131198 103063 1.02467 -17.70156 -1367.236 -1384.938
"2760" 492759 0.0211469 0.0286045 131198 103063 1.02459 -17.70156 -1367.343 -1385.045
"2761" 492760 0.0210393 0.0286045 131160 103195 1.02459 -17.1608 -1366.93 -1384.091
"2762" 492761 0.0210393 0.0286045 131160 102949 1.02449 -18.138 -1367.211 -1385.349
"2763" 492762 0.0210393 0.0290628 131160 102898 1.02399 -18.40312 -1365.473 -1383.876
"2764" 492763 0.0210393 0.0290628 131160 103171 1.02399 -17.31415 -1365.574 -1382.889
"2765" 492764 0.0210393 0.0291726 131639 103171 1.02383 -17.75147 -1365.724 -1383.475
"2766" 492765 0.0210393 0.0292659 131827 103287 1.02383 -17.55126 -1364.968 -1382.519
"2767" 492766 0.0210393 0.0292659 131827 103994 1.02383 -15.15318 -1368.198 -1383.351
"2768" 492767 0.0210393 0.0291224 131827 103994 1.02383 -15.13426 -1366.852 -1381.986
"2769" 492768 0.0210393 0.0291224 131827 103915 1.02347 -15.37867 -1366.491 -1381.87
"2770" 492769 0.0210393 0.0292791 131827 103915 1.02347 -15.39935 -1365.852 -1381.252
"2771" 492770 0.0210393 0.0293913 131827 103915 1.02347 -15.41431 -1366.099 -1381.513
"2772" 492771 0.021033 0.0292504 131827 104081 1.02347 -14.89028 -1366.376 -1381.267
"2773" 492772 0.021033 0.0291761 131827 104081 1.02378 -14.88046 -1367.566 -1382.446
"2774" 492773 0.021033 0.0291761 131827 103491 1.02378 -16.79698 -1365.42 -1382.217
"2775" 492774 0.021033 0.0291761 131578 103491 1.02378 -16.50101 -1365.374 -1381.875
"2776" 492775 0.021033 0.0291761 131578 103391 1.02378 -16.85874 -1365.308 -1382.167
"2777" 492776 0.0210245 0.0291761 131469 103391 1.02412 -16.74898 -1366.336 -1383.085
"2778" 492777 0.0210245 0.0291605 131469 102923 1.0245 -18.56146 -1364.874 -1383.435
"2779" 492778 0.0210245 0.0289837 131469 102923 1.0245 -18.53834 -1364.48 -1383.019
"2780" 492779 0.0210897 0.0289803 131469 102923 1.0245 -18.53663 -1364.921 -1383.457
"2781" 492780 0.0210897 0.0290007 131469 102923 1.0245 -18.53928 -1364.885 -1383.425
"2782" 492781 0.0210897 0.0291485 132157 103410 1.02425 -17.56923 -1364.623 -1382.193
"2783" 492782 0.0210082 0.0292205 132157 103410 1.02425 -17.58031 -1363.966 -1381.546
"2784" 492783 0.0210082 0.0290023 132204 103410 1.02429 -17.63056 -1364.935 -1382.565
"2785" 492784 0.0210082 0.0290023 132204 103410 1.02451 -17.63056 -1364.17 -1381.801
"2786" 492785 0.0210082 0.0290023 132204 103410 1.02451 -17.63056 -1364.17 -1381.801
"2787" 492786 0.0210096 0.0290348 132204 103410 1.02451 -17.63477 -1364.117 -1381.752
"2788" 492787 0.0210096 0.0290348 132204 103410 1.02457 -17.63477 -1364.183 -1381.817
"2789" 492788 0.0210368 0.0290344 132204 103410 1.02487 -17.63418 -1365.98 -1383.614
"2790" 492789 0.0210368 0.028884 132587 103410 1.02487 -18.33444 -1364.027 -1382.361
"2791" 492790 0.0210368 0.028698 132587 103410 1.02487 -18.31066 -1365.816 -1384.127
"2792" 492791 0.0210368 0.0290143 132587 103471 1.02462 -18.13011 -1363.946 -1382.076
"2793" 492792 0.0210368 0.0290034 132698 103471 1.02462 -18.36437 -1364.112 -1382.476
"2794" 492793 0.0210368 0.0290034 132698 103988 1.02448 -16.65674 -1364.999 -1381.656
"2795" 492794 0.0210368 0.0290034 132698 103988 1.02448 -16.65674 -1364.999 -1381.656
"2796" 492795 0.0210464 0.0290034 132698 104251 1.02448 -15.8918 -1367.026 -1382.918
"2797" 492796 0.0210464 0.0288342 132698 104395 1.02448 -15.48048 -1367.048 -1382.528
"2798" 492797 0.0210464 0.028658 132698 104395 1.02448 -15.45804 -1366.79 -1382.248
"2799" 492798 0.0211055 0.028658 132698 104353 1.02448 -15.56904 -1367.079 -1382.648
"2800" 492799 0.0211055 0.0287522 132698 104146 1.02467 -16.15677 -1366.436 -1382.593
"2801" 492800 0.02106 0.028592 132698 104146 1.02466 -16.13734 -1366.663 -1382.8
"2802" 492801 0.02106 0.0286949 132698 104146 1.02466 -16.15035 -1366.172 -1382.322
"2803" 492802 0.02106 0.02877 132698 104146 1.02466 -16.15991 -1366.129 -1382.289
"2804" 492803 0.0210768 0.0283438 132698 104146 1.02466 -16.10607 -1370.05 -1386.156
"2805" 492804 0.0210768 0.0283226 132698 104146 1.02466 -16.10346 -1370.465 -1386.569
"2806" 492805 0.0210511 0.0285105 132698 104146 1.02466 -16.12728 -1367.345 -1383.472
"2807" 492806 0.0210511 0.0285105 132267 104146 1.02466 -15.27907 -1367.691 -1382.97
"2808" 492807 0.0210511 0.0285838 132267 104146 1.0246 -15.28826 -1367.486 -1382.774
"2809" 492808 0.0210511 0.0285838 132267 104146 1.0246 -15.28826 -1367.486 -1382.774
"2810" 492809 0.0210101 0.0284569 132267 104146 1.02457 -15.27318 -1367.624 -1382.897
"2811" 492810 0.0210101 0.0284569 132267 104146 1.02501 -15.27319 -1369.173 -1384.446
"2812" 492811 0.0210101 0.0284569 133303 104146 1.02503 -17.62466 -1366.965 -1384.59
"2813" 492812 0.0210529 0.0284569 132680 104146 1.02503 -16.08089 -1367.228 -1383.309
"2814" 492813 0.0210529 0.0284882 132680 104146 1.02471 -16.0848 -1367.332 -1383.417
"2815" 492814 0.0210692 0.0284882 132680 104146 1.02494 -16.08448 -1367.103 -1383.187
"2816" 492815 0.0210692 0.0284882 132680 103789 1.02494 -17.17734 -1367.067 -1384.244
"2817" 492816 0.0210306 0.028502 132359 103771 1.02491 -16.5968 -1366.501 -1383.097
"2818" 492817 0.0210306 0.028502 132359 103771 1.02488 -16.5968 -1366.567 -1383.164
"2819" 492818 0.0210306 0.028502 132359 103865 1.02503 -16.29501 -1366.871 -1383.166
"2820" 492819 0.0210306 0.0284518 132359 103865 1.02503 -16.28875 -1366.944 -1383.233
"2821" 492820 0.0210306 0.0286685 132359 103865 1.02486 -16.31596 -1366.419 -1382.735
"2822" 492821 0.0210306 0.0284861 132359 103865 1.02489 -16.29302 -1366.749 -1383.042
"2823" 492822 0.0210306 0.0283756 132359 103865 1.02521 -16.27929 -1367.537 -1383.816
"2824" 492823 0.0210478 0.0283756 132359 103865 1.02483 -16.27896 -1368.034 -1384.313
"2825" 492824 0.0210936 0.0282199 132359 104292 1.02483 -14.99508 -1369.607 -1384.602
"2826" 492825 0.0210792 0.0282397 132486 104292 1.02468 -15.23999 -1370.009 -1385.249
"2827" 492826 0.0210122 0.0283327 132486 104292 1.02468 -15.25272 -1368.395 -1383.648
"2828" 492827 0.0210122 0.0284935 132486 104292 1.02468 -15.27268 -1367.419 -1382.692
"2829" 492828 0.0211211 0.0285347 132486 104284 1.02468 -15.29934 -1368.04 -1383.339
"2830" 492829 0.0211211 0.0285347 132767 104284 1.02468 -15.89211 -1367.472 -1383.364
"2831" 492830 0.021361 0.0287022 132767 104250 1.02491 -16.00399 -1369.479 -1385.483
"2832" 492831 0.0214741 0.0285372 132767 104250 1.02488 -15.98138 -1369.737 -1385.719
"2833" 492832 0.0214741 0.0285338 132767 104250 1.02488 -15.98094 -1369.745 -1385.726
"2834" 492833 0.0211557 0.0285338 132767 104250 1.0252 -15.98631 -1369.459 -1385.445
"2835" 492834 0.0211557 0.0283037 132767 104250 1.02493 -15.95774 -1369.038 -1384.996
"2836" 492835 0.0211557 0.0283037 132965 104250 1.02478 -16.42292 -1370.824 -1387.247
"2837" 492836 0.021201 0.0283037 132522 104250 1.02478 -15.43503 -1369.711 -1385.146
"2838" 492837 0.0212927 0.028409 132522 104576 1.02462 -14.59067 -1370.409 -1385
"2839" 492838 0.0210875 0.028409 132522 104611 1.02462 -14.50951 -1369.237 -1383.746
"2840" 492839 0.0210875 0.0285355 132522 104611 1.02405 -14.52529 -1369.144 -1383.669
"2841" 492840 0.0210875 0.0287008 132522 104611 1.02458 -14.54614 -1370.723 -1385.269
"2842" 492841 0.0210875 0.0287008 133173 104611 1.02458 -16.0638 -1366.593 -1382.657
"2843" 492842 0.0210875 0.0287794 133173 104328 1.02458 -16.79899 -1365.756 -1382.555
"2844" 492843 0.0210875 0.0288426 133173 104328 1.02458 -16.80708 -1365.469 -1382.276
"2845" 492844 0.0210875 0.0288426 133247 104328 1.02458 -17.0083 -1365.382 -1382.391
"2846" 492845 0.0210875 0.0288426 133247 104328 1.02506 -17.0083 -1367.437 -1384.445
"2847" 492846 0.0213062 0.0288426 133247 104224 1.02507 -17.29022 -1367.753 -1385.043
"2848" 492847 0.0213062 0.0287792 133664 104385 1.02507 -18.06903 -1366.478 -1384.547
"2849" 492848 0.0213062 0.0286612 133664 104385 1.02507 -18.05402 -1366.822 -1384.876
"2850" 492849 0.0214537 0.0287831 133599 104371 1.02507 -17.90108 -1367.605 -1385.506
"2851" 492850 0.0213431 0.0287831 133599 104371 1.02507 -17.90285 -1366.885 -1384.788
"2852" 492851 0.0212575 0.0287831 133268 104134 1.02507 -17.59911 -1366.408 -1384.007
"2853" 492852 0.021116 0.0287831 133268 104134 1.02519 -17.60168 -1366.117 -1383.718
"2854" 492853 0.021116 0.0289237 133268 104134 1.02495 -17.61975 -1365.428 -1383.048
"2855" 492854 0.0211031 0.0289725 133268 104134 1.02473 -17.62632 -1364.706 -1382.332
"2856" 492855 0.0210493 0.0289725 133251 104134 1.02473 -17.58136 -1364.405 -1381.986
"2857" 492856 0.0210177 0.0292282 133251 104134 1.02478 -17.61548 -1366.479 -1384.094
"2858" 492857 0.0210177 0.0289514 133453 104134 1.02478 -18.1498 -1363.813 -1381.962
"2859" 492858 0.0210177 0.0289839 133453 104134 1.02478 -18.15402 -1363.742 -1381.896
"2860" 492859 0.0210177 0.029083 133453 104134 1.02478 -18.16694 -1363.833 -1382
"2861" 492860 0.0211756 0.0289268 133453 104500 1.02478 -17.14875 -1366.553 -1383.702
"2862" 492861 0.0210074 0.0290069 134027 104500 1.02478 -19.01517 -1363.469 -1382.484
"2863" 492862 0.0210074 0.0287149 134027 104966 1.02478 -17.90729 -1365.282 -1383.19
"2864" 492863 0.0210074 0.0287132 133621 105153 1.02392 -16.193 -1368.547 -1384.74
"2865" 492864 0.0210074 0.0288577 133621 105153 1.02446 -16.21149 -1367.223 -1383.435
"2866" 492865 0.0210074 0.0288577 133621 105026 1.02465 -16.45757 -1367.648 -1384.106
"2867" 492866 0.0210074 0.0286544 133621 105026 1.02486 -16.43164 -1367.706 -1384.138
"2868" 492867 0.0210074 0.0285422 133621 105026 1.02473 -16.4175 -1366.834 -1383.252
"2869" 492868 0.0212531 0.0285118 133892 105810 1.02473 -16.02309 -1373.06 -1389.083
"2870" 492869 0.0210112 0.0285118 133892 104981 1.02492 -17.38457 -1366.362 -1383.746
"2871" 492870 0.0210112 0.0286645 133892 104981 1.0249 -17.40379 -1366.08 -1383.484
"2872" 492871 0.0210112 0.0286592 133892 104981 1.02466 -17.40312 -1365.856 -1383.259
"2873" 492872 0.0210112 0.0286592 133892 104981 1.0247 -17.40312 -1365.794 -1383.197
"2874" 492873 0.0211008 0.0287997 133892 104981 1.0247 -17.41926 -1366.14 -1383.559
"2875" 492874 0.0210152 0.0287997 133892 104769 1.0246 -17.8788 -1365.113 -1382.992
"2876" 492875 0.0210152 0.0286916 133892 104769 1.0246 -17.86502 -1366.21 -1384.075
"2877" 492876 0.0210152 0.0288392 133892 104769 1.02444 -17.88386 -1365.478 -1383.362
"2878" 492877 0.0210152 0.0288392 133892 105241 1.02428 -16.92723 -1365.826 -1382.753
"2879" 492878 0.0210357 0.0288392 133892 105241 1.02436 -16.92683 -1366.048 -1382.974
"2880" 492879 0.0210312 0.0288392 133892 105241 1.02436 -16.92692 -1366.018 -1382.945
"2881" 492880 0.0210312 0.0289561 133892 105241 1.02447 -16.94199 -1367.12 -1384.062
"2882" 492881 0.0210312 0.0289401 133892 105241 1.02447 -16.93993 -1366.983 -1383.923
"2883" 492882 0.0211158 0.028881 133892 105241 1.02467 -16.93066 -1368.742 -1385.673
"2884" 492883 0.0210057 0.028881 133892 105402 1.02467 -16.65713 -1370.235 -1386.893
"2885" 492884 0.0210057 0.0287548 134675 105402 1.02467 -19.59121 -1365.136 -1384.728
"2886" 492885 0.0210057 0.0287548 134675 105402 1.02467 -19.59121 -1365.136 -1384.728
"2887" 492886 0.0210057 0.0288221 134126 105402 1.02467 -17.46627 -1367.294 -1384.761
"2888" 492887 0.0210057 0.0288221 134126 105402 1.0247 -17.46627 -1367.603 -1385.069
"2889" 492888 0.0213754 0.0287556 134024 105402 1.02416 -17.08976 -1369.074 -1386.164
"2890" 492889 0.0212643 0.0289469 134024 105402 1.02416 -17.11622 -1367.415 -1384.531
"2891" 492890 0.0211698 0.0289469 134024 105402 1.02416 -17.1179 -1366.794 -1383.912
"2892" 492891 0.0211698 0.0289049 134024 105402 1.02416 -17.11247 -1366.829 -1383.942
"2893" 492892 0.0211698 0.028885 133255 105402 1.02385 -14.70667 -1368.742 -1383.448
"2894" 492893 0.0210025 0.0289303 133463 105212 1.02385 -15.6337 -1366.214 -1381.848
"2895" 492894 0.0210052 0.0290363 133463 105212 1.02368 -15.64741 -1366.061 -1381.708
"2896" 492895 0.0210052 0.029256 133463 104717 1.02368 -16.70086 -1365.2 -1381.901
"2897" 492896 0.0210052 0.0297089 132955 104717 1.02299 -15.39342 -1365.699 -1381.092
"2898" 492897 0.0210893 0.0298354 132955 104566 1.02299 -15.76939 -1366.177 -1381.947
"2899" 492898 0.0210988 0.029879 132955 104329 1.0233 -16.38794 -1366.315 -1382.703
"2900" 492899 0.0211904 0.0294026 132955 104324 1.0233 -16.33484 -1367.929 -1384.264
"2901" 492900 0.0211904 0.0293953 132955 104324 1.0233 -16.33386 -1368.028 -1384.361
"2902" 492901 0.0211904 0.0293953 132955 104324 1.0233 -16.33386 -1368.028 -1384.361
"2903" 492902 0.0211904 0.029581 132955 104324 1.02363 -16.35891 -1366.114 -1382.473
"2904" 492903 0.0211904 0.029581 132955 104324 1.02363 -16.35891 -1366.114 -1382.473
"2905" 492904 0.0211513 0.029581 132543 103661 1.02373 -17.45347 -1364.872 -1382.326
"2906" 492905 0.0211513 0.029581 132543 103661 1.02373 -17.45347 -1364.872 -1382.326
"2907" 492906 0.0211513 0.029581 132543 103661 1.02378 -17.45347 -1364.833 -1382.287
"2908" 492907 0.0210827 0.029581 132543 103686 1.02378 -17.37084 -1364.437 -1381.808
"2909" 492908 0.0210827 0.0297672 132380 103686 1.02378 -17.07989 -1366.573 -1383.653
"2910" 492909 0.0210827 0.0297672 132380 103686 1.02368 -17.07989 -1365.851 -1382.931
"2911" 492910 0.0210775 0.0294491 132380 104425 1.02368 -14.83777 -1369.443 -1384.281
"2912" 492911 0.0210775 0.0294491 132380 103798 1.02368 -16.66823 -1364.876 -1381.544
"2913" 492912 0.0210392 0.0294491 132380 103798 1.02368 -16.66897 -1364.622 -1381.291
"2914" 492913 0.0210392 0.0294539 132380 103798 1.02368 -16.66961 -1364.617 -1381.287
"2915" 492914 0.0210392 0.0296418 132380 103798 1.02366 -16.69507 -1365.172 -1381.867
"2916" 492915 0.0211171 0.0296418 132380 103798 1.02366 -16.69357 -1365.657 -1382.351
"2917" 492916 0.0212494 0.0295091 132525 104137 1.02366 -15.91516 -1367.019 -1382.934
"2918" 492917 0.0212034 0.0295091 132525 104105 1.02366 -16.01035 -1366.524 -1382.535
"2919" 492918 0.0212034 0.0295748 132525 104105 1.02326 -16.01924 -1366.432 -1382.452
"2920" 492919 0.0210391 0.0295748 132622 104105 1.02326 -16.22045 -1365.414 -1381.635
"2921" 492920 0.0210391 0.0295748 132622 104105 1.02324 -16.22045 -1365.469 -1381.69
"2922" 492921 0.0210121 0.0295748 132622 104105 1.02324 -16.22098 -1365.284 -1381.505
"2923" 492922 0.0210121 0.0295471 132622 104413 1.02324 -15.36278 -1365.451 -1380.814
"2924" 492923 0.0210121 0.0293344 132456 104413 1.02328 -14.99848 -1365.803 -1380.802
"2925" 492924 0.0210121 0.0293344 132456 104393 1.02322 -15.05162 -1366 -1381.052
"2926" 492925 0.0210121 0.0293344 132456 104393 1.02345 -15.05162 -1365.677 -1380.728
"2927" 492926 0.0210121 0.029488 132456 103883 1.02381 -16.54679 -1364.805 -1381.352
"2928" 492927 0.0210121 0.0293008 132764 103883 1.02403 -17.16661 -1364.027 -1381.194
"2929" 492928 0.0210121 0.0294274 132764 103883 1.02389 -17.18353 -1363.973 -1381.157
"2930" 492929 0.0210121 0.0294274 132799 104036 1.02389 -16.79384 -1364.279 -1381.073
"2931" 492930 0.0210507 0.0294274 132799 104168 1.02389 -16.40869 -1365.167 -1381.575
"2932" 492931 0.0210507 0.0294274 132799 104002 1.02389 -16.89701 -1364.416 -1381.313
"2933" 492932 0.0210507 0.0294274 132799 103909 1.02375 -17.18201 -1364.634 -1381.816
"2934" 492933 0.0210507 0.0294274 132799 103909 1.02375 -17.18201 -1364.634 -1381.816
"2935" 492934 0.0210507 0.0294274 132799 103891 1.02375 -17.23825 -1364.67 -1381.909
"2936" 492935 0.0210507 0.0292856 132799 104102 1.02389 -16.57957 -1364.701 -1381.28
"2937" 492936 0.0210507 0.0292856 132799 104102 1.02389 -16.57957 -1364.701 -1381.28
"2938" 492937 0.0210507 0.0292504 132799 104102 1.02442 -16.57489 -1366.749 -1383.324
"2939" 492938 0.0210507 0.0290127 133388 104102 1.02442 -18.06151 -1365.03 -1383.092
"2940" 492939 0.0210507 0.0290127 133409 104102 1.02442 -18.12351 -1365.102 -1383.226
"2941" 492940 0.0210507 0.028992 133409 104429 1.02442 -17.21668 -1364.72 -1381.937
"2942" 492941 0.0210507 0.0288973 133409 104429 1.02452 -17.20441 -1364.965 -1382.17
"2943" 492942 0.0210507 0.0289639 133409 104374 1.02438 -17.35643 -1364.965 -1382.321
"2944" 492943 0.0210507 0.0290313 133409 104374 1.02438 -17.36518 -1364.57 -1381.936
"2945" 492944 0.0212091 0.0290313 133409 104374 1.02438 -17.36222 -1365.645 -1383.007
"2946" 492945 0.021059 0.0290313 133409 104374 1.02438 -17.36502 -1364.627 -1381.992
"2947" 492946 0.021059 0.0288779 133409 104374 1.0246 -17.34516 -1364.934 -1382.279
"2948" 492947 0.021059 0.0288779 133409 104374 1.02472 -17.34516 -1364.91 -1382.255
"2949" 492948 0.021059 0.0288779 133172 104374 1.02478 -16.68659 -1366.242 -1382.928
"2950" 492949 0.021059 0.0287072 133172 104374 1.0248 -16.66475 -1365.859 -1382.523
"2951" 492950 0.021059 0.0286771 133172 104153 1.02521 -17.2743 -1366.123 -1383.398
"2952" 492951 0.021131 0.028422 133172 104153 1.02542 -17.24091 -1367.075 -1384.316
"2953" 492952 0.021131 0.028422 133172 103728 1.0253 -18.55408 -1367.734 -1386.288
"2954" 492953 0.021131 0.0287304 133172 103728 1.0253 -18.59286 -1364.708 -1383.3
"2955" 492954 0.0211218 0.0287493 133172 103728 1.02525 -18.59545 -1364.583 -1383.179
"2956" 492955 0.0211218 0.0287085 133172 103728 1.02525 -18.59026 -1364.756 -1383.346
"2957" 492956 0.0211218 0.0287085 133172 103728 1.02543 -18.59026 -1364.885 -1383.476
"2958" 492957 0.0211218 0.0286412 133172 103728 1.02543 -18.58172 -1364.96 -1383.542
"2959" 492958 0.0210534 0.0286412 133172 103728 1.02533 -18.58303 -1364.535 -1383.118
"2960" 492959 0.0210534 0.0286412 133172 103820 1.02533 -18.28279 -1364.711 -1382.993
"2961" 492960 0.0210534 0.0287441 133172 103536 1.02533 -19.24802 -1363.813 -1383.061
"2962" 492961 0.0210534 0.0287871 132839 103536 1.02508 -18.4236 -1364.214 -1382.638
"2963" 492962 0.0210534 0.0287871 132979 103536 1.02522 -18.76047 -1363.915 -1382.676
"2964" 492963 0.0210534 0.0287871 132979 103536 1.02523 -18.76047 -1363.908 -1382.669
"2965" 492964 0.021145 0.0287871 132979 103536 1.02523 -18.75873 -1364.521 -1383.28
"2966" 492965 0.021145 0.0285767 132901 103536 1.02576 -18.54273 -1366.356 -1384.898
"2967" 492966 0.021145 0.0285767 132901 103536 1.02576 -18.54273 -1366.356 -1384.898
"2968" 492967 0.021145 0.0285767 132901 103536 1.02521 -18.54273 -1366.224 -1384.766
"2969" 492968 0.021145 0.028817 132901 103331 1.02534 -19.31372 -1364.095 -1383.409
"2970" 492969 0.0212342 0.0288012 132944 103331 1.02534 -19.4115 -1364.696 -1384.108
"2971" 492970 0.0212342 0.028691 132650 103331 1.02548 -18.72706 -1365.744 -1384.472
"2972" 492971 0.0211871 0.028691 132650 103044 1.02548 -19.8313 -1364.717 -1384.549
"2973" 492972 0.0211871 0.0287675 132650 103351 1.02548 -18.66346 -1365.808 -1384.471
"2974" 492973 0.0211871 0.0288738 132650 103351 1.02548 -18.67709 -1366.619 -1385.296
"2975" 492974 0.0211871 0.0285683 132650 103351 1.02536 -18.63822 -1365.888 -1384.526
"2976" 492975 0.0211871 0.0285683 132650 103351 1.02536 -18.63822 -1365.888 -1384.526
"2977" 492976 0.0211871 0.0288233 132650 102798 1.02536 -20.85578 -1364.536 -1385.392
"2978" 492977 0.0211871 0.0288233 132650 102798 1.02536 -20.85578 -1364.536 -1385.392
"2979" 492978 0.021361 0.0292071 132294 102798 1.02465 -20.20676 -1365.473 -1385.68
"2980" 492979 0.021361 0.0293398 132294 102798 1.02465 -20.22437 -1364.678 -1384.902
"2981" 492980 0.021361 0.0293398 132294 102798 1.02465 -20.22437 -1364.678 -1384.902
"2982" 492981 0.021361 0.029655 132294 102798 1.02465 -20.26692 -1366.073 -1386.339
"2983" 492982 0.0210421 0.029655 132294 102798 1.02425 -20.27265 -1362.732 -1383.005
"2984" 492983 0.0210421 0.029655 132294 102798 1.02425 -20.27265 -1362.732 -1383.005
"2985" 492984 0.0210421 0.029655 132294 103343 1.02425 -18.11643 -1366.251 -1384.367
"2986" 492985 0.0210421 0.0296532 132294 103343 1.02345 -18.11619 -1365.495 -1383.611
"2987" 492986 0.0210421 0.0299615 132294 103341 1.02345 -18.16512 -1364.575 -1382.74
"2988" 492987 0.0210421 0.0299615 132294 103527 1.02345 -17.49568 -1365.484 -1382.979
"2989" 492988 0.0210421 0.0298766 132732 103527 1.02345 -18.36017 -1364.511 -1382.871
"2990" 492989 0.0210421 0.0298766 132732 103527 1.02397 -18.36017 -1365.243 -1383.603
"2991" 492990 0.0210421 0.029661 132361 103744 1.02397 -16.83838 -1367.579 -1384.417
"2992" 492991 0.0210421 0.0296967 132675 103744 1.02389 -17.47063 -1364.916 -1382.387
"2993" 492992 0.0210421 0.0296967 132675 103744 1.02353 -17.47063 -1364.405 -1381.876
"2994" 492993 0.0210421 0.0296818 132469 103744 1.02353 -17.04662 -1364.549 -1381.595
"2995" 492994 0.0210421 0.0296792 132469 103744 1.02369 -17.04627 -1364.856 -1381.903
"2996" 492995 0.0210853 0.0296792 132469 103744 1.02369 -17.04543 -1365.127 -1382.173
"2997" 492996 0.021028 0.0296792 132469 103744 1.02327 -17.04655 -1365.296 -1382.342
"2998" 492997 0.0212691 0.0296959 132469 103744 1.02327 -17.04436 -1366.858 -1383.902
"2999" 492998 0.0212691 0.0297851 132423 104268 1.02307 -15.38252 -1367.746 -1383.129
"3000" 492999 0.0211964 0.0295624 132423 104107 1.02331 -15.81172 -1366.328 -1382.14
"3001" 493000 0.0211577 0.0295624 132423 104107 1.02331 -15.81242 -1366.072 -1381.884
"3002" 493001 0.0211577 0.0295813 132423 104107 1.02331 -15.81498 -1366.078 -1381.893
