"time" "Srxn1_max" "NRF2_max" "time2" "Srxn1_mean" "NRF2_mean" "time3" "Srxn1_min" "NRF2_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"Conti_0.75_0.7543" 42 6.29487488268676 0.245397546279624 42 4.1986555143695 0.118051758088029 42 2.82894077684438 0.0446872812731267 0.75 0.75 "simulation2" 1.57290678054536 0.83163014102454
"Conti_0.75_0.7544" 43 6.36350083840284 0.249741522935867 43 4.23437560017691 0.129610808577601 43 2.85581242559355 0.0617834653974075 0.75 0.75 "simulation2" 1.40495808884334 0.747547245106968
"Conti_0.75_0.7545" 44 6.43243733219008 0.246945201278001 44 4.27013752384076 0.118466852890824 44 2.88267558673299 0.0462140364539328 0.75 0.75 "simulation2" 1.28565149256023 0.731693775873427
"Conti_0.75_0.7546" 45 6.4865304625712 0.192893542060588 45 4.29972615211483 0.100996867209966 45 2.90582095790576 0.0355820124012516 0.75 0.75 "simulation2" 1.14269434005085 0.662103739074176
"Conti_0.75_0.7547" 46 6.53611599681817 0.233253427869279 46 4.32530525902256 0.0975956581203855 46 NA 0 0.75 0.75 "simulation2" 1.03598415275944 0.651433714488607
"Conti_0.75_0.7548" 47 6.59238890062927 0.2171105669075 47 4.34903743379549 0.090438403681575 47 NA 0.00553327784386459 0.75 0.75 "simulation2" 0.918344356782463 0.568227535405871
"Conti_0.75_0.7549" 48 6.64342522494756 0.218582528713174 48 4.37016584994593 0.0836164194187312 48 NA 0.00142533659265631 0.75 0.75 "simulation2" 0.799043287175254 0.478903850538569
"Conti_1.62_1.621" 0 0 0 0 0 0 0 0 0 1.62 1.62 "simulation3" 0 0
"Conti_1.62_1.622" 1 0.0496123810093957 0.0942522752231021 1 0.0463986328139167 0.0314174250743674 1 0.0454109594933913 0 1.62 1.62 "simulation3" 3.44317972215957e-06 5.96376221837127e-06
"Conti_1.62_1.623" 2 0.276922412047811 0.715809764743586 2 0.212885521492013 0.596883331718701 2 0.167411460852292 0.460891187633335 1.62 1.62 "simulation3" 0 0
"Conti_1.62_1.624" 3 0.857938455901461 1.02455908342303 3 0.675917436986932 0.861227832659792 3 0.513656671066409 0.692508553788518 1.62 1.62 "simulation3" 0.0132099448627992 0.0228802956675517
"Conti_1.62_1.625" 4 1.58618096311966 1.08514283287621 4 1.27000737684795 0.944706418230437 4 0.956990849838782 0.74464039881348 1.62 1.62 "simulation3" 0.354260987717092 0.282702552729344
"Conti_1.62_1.626" 5 2.30829332037176 1.04826531478081 5 1.87120667266887 0.907225962462061 5 1.39800065587839 0.71094717669634 1.62 1.62 "simulation3" 1.39821677995562 0.654544720082511
"Conti_1.62_1.627" 6 2.98658095940177 1.01130357071153 6 2.42934276701713 0.86861659198539 6 1.79380446524058 0.64912951832796 1.62 1.62 "simulation3" 2.78016824960307 0.978454971974617
"Conti_1.62_1.628" 7 3.62003415640458 0.956509803310212 7 2.95355025474712 0.833711764745329 7 2.15494347283159 0.626507591614507 1.62 1.62 "simulation3" 4.169278230122 1.25631081021671
"Conti_1.62_1.629" 8 4.16366110305081 0.821530801349404 8 3.41241067990827 0.723100452958548 8 2.47457297641702 0.544052248858789 1.62 1.62 "simulation3" 5.16092251728471 1.53962532148701
"Conti_1.62_1.6210" 9 4.59464745190907 0.708769195425619 9 3.78600753916238 0.636501649356966 9 2.74314697035719 0.494196558566504 1.62 1.62 "simulation3" 5.85961493154579 1.64399003518743
"Conti_1.62_1.6211" 10 4.96376259001951 0.671964953519537 10 4.10560841350445 0.586256933210357 10 2.97540074928223 0.443271597453613 1.62 1.62 "simulation3" 6.41758501413753 1.79939118268886
"Conti_1.62_1.6212" 11 5.30194535847344 0.631552305433778 11 4.38908210746108 0.542304985884956 11 3.18654565802767 0.431625981940694 1.62 1.62 "simulation3" 6.73307475740956 1.94577057188783
"Conti_1.62_1.6213" 12 5.61368834442822 0.607448751334143 12 4.64357808537201 0.510684371564539 12 3.3712697677454 0.368431220412623 1.62 1.62 "simulation3" 6.95530232612329 2.02532384368458
"Conti_1.62_1.6214" 13 5.89344042895924 0.553595421814022 13 4.87601294144138 0.483511994262953 13 3.53308489565885 0.360427466623435 1.62 1.62 "simulation3" 7.1679440971253 2.06813840035469
"Conti_1.62_1.6215" 14 6.14662987028899 0.542556751696031 14 5.08835531881265 0.456603372513468 14 3.68298885782673 0.330250183247829 1.62 1.62 "simulation3" 7.24484117471572 2.08049027544109
"Conti_1.62_1.6216" 15 6.39251587959318 0.533477808223136 15 5.28133133581 0.431112981213301 15 3.81976561804627 0.325118606355948 1.62 1.62 "simulation3" 7.60808990785975 2.31558152066187
"Conti_1.62_1.6217" 16 6.61764425807326 0.490310730722117 16 5.461579687122 0.419584644201412 16 3.96408791398995 0.349622453833177 1.62 1.62 "simulation3" 7.80872497838248 2.50887184935128
"Conti_1.62_1.6218" 17 6.81759178536749 0.465830429344639 17 5.62235294399952 0.374628360253906 17 4.08572097642362 0.253722349681537 1.62 1.62 "simulation3" 8.01053999444752 2.60742800581238
"Conti_1.62_1.6219" 18 6.99305337498383 0.420275290930678 18 5.76121509649282 0.354628162632144 18 4.17954291525377 0.257005477576027 1.62 1.62 "simulation3" 8.35062263647097 2.80470250350928
"Conti_1.62_1.6220" 19 7.14176263010703 0.389597049319922 19 5.88851513441284 0.335189010971651 19 4.27097191837491 0.232557054908829 1.62 1.62 "simulation3" 8.55654844906846 3.04575927978127
