"medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Simulation" "Chemical" "Times" "variables"
"Srxn1_6.2" 0.0231777 0.0211542 0.0253844325 0.0231777 0.0211542 0.0253844325 0.0231777 0.0211542 0.0253844325 "Sim6" "CDDO" 1 "Srxn1"
"Srxn1_6.3" 0.0459831 0.041976055 0.0503637 0.0459833 0.0419762525 0.0503638 0.0459831 0.041976055 0.0503637 "Sim6" "CDDO" 2 "Srxn1"
"Srxn1_6.4" 0.966833 0.883280775 1.0460315 1.191215 1.10867 1.263523 0.8546655 0.772619525 0.933608175 "Sim6" "CDDO" 3 "Srxn1"
"Srxn1_6.5" 2.1383 2.06195825 2.2101605 2.536585 2.4615975 2.6003265 1.85925 1.78387125 1.932172 "Sim6" "CDDO" 4 "Srxn1"
"Srxn1_6.6" 3.304585 3.24847225 3.3552 3.928425 3.87635875 3.9731905 2.857635 2.80062775 2.91164125 "Sim6" "CDDO" 5 "Srxn1"
"Srxn1_6.7" 4.2947 4.2476495 4.34386075 5.08634 5.029426 5.143381 3.733245 3.69009775 3.7772935 "Sim6" "CDDO" 6 "Srxn1"
"Srxn1_6.8" 5.115515 5.049279 5.18271025 6.051695 5.96369425 6.1367805 4.46857 4.41408325 4.5259805 "Sim6" "CDDO" 7 "Srxn1"
"Srxn1_6.9" 5.88395 5.80752775 5.96283075 6.965155 6.8641055 7.065342 5.158405 5.095229 5.22556 "Sim6" "CDDO" 8 "Srxn1"
"Srxn1_6.10" 6.655 6.5755335 6.7390705 7.901845 7.7969265 8.00821075 5.847995 5.78179675 5.91865475 "Sim6" "CDDO" 9 "Srxn1"
"Srxn1_6.11" 7.50242 7.420518 7.58790675 8.892765 8.78633675 9.002241 6.602835 6.53508975 6.67514025 "Sim6" "CDDO" 10 "Srxn1"
"Srxn1_6.12" 8.36526 8.28234625 8.4520905 9.949905 9.8435385 10.0619 7.34396 7.27504425 7.41755375 "Sim6" "CDDO" 11 "Srxn1"
"Srxn1_6.13" 9.21333 9.129759 9.3006505 10.9653 10.858 11.0769125 8.105485 8.0354295 8.18006325 "Sim6" "CDDO" 12 "Srxn1"
"Srxn1_6.14" 10.1161 10.032 10.203305 11.9909 11.8836 12.1012075 8.909445 8.838805 8.984481 "Sim6" "CDDO" 13 "Srxn1"
"Srxn1_6.15" 11.0259 10.9410975 11.1134 13.0559 12.948495 13.1654025 9.72436 9.6529065 9.79942225 "Sim6" "CDDO" 14 "Srxn1"
"Srxn1_6.16" 11.9214 11.836995 12.008 14.092 13.985785 14.2013 10.5186 10.4475925 10.5941 "Sim6" "CDDO" 15 "Srxn1"
"Srxn1_6.17" 12.84695 12.7634 12.9334 15.1437 15.0389975 15.2515025 11.3796 11.3085 11.4549025 "Sim6" "CDDO" 16 "Srxn1"
"Srxn1_6.18" 13.7807 13.6974975 13.8667 16.22425 16.1207 16.3308 12.2239 12.152495 12.2984075 "Sim6" "CDDO" 17 "Srxn1"
"Srxn1_6.19" 14.7146 14.632495 14.7992 17.26875 17.1671975 17.3734025 13.08335 13.0123925 13.1569075 "Sim6" "CDDO" 18 "Srxn1"
"Srxn1_6.20" 15.65135 15.570995 15.735105 18.3119 18.2124975 18.4157075 13.9603 13.8901975 14.0328 "Sim6" "CDDO" 19 "Srxn1"
"Srxn1_6.21" 16.6173 16.538495 16.6997025 19.38245 19.284695 19.4844025 14.8222 14.7531975 14.8941 "Sim6" "CDDO" 20 "Srxn1"
"Srxn1_6.22" 17.5692 17.4928 17.6511075 20.4625 20.3675975 20.5625025 15.6865 15.6184 15.7574025 "Sim6" "CDDO" 21 "Srxn1"
"Srxn1_6.23" 18.5029 18.4281975 18.5841025 21.52255 21.4291 21.6205 16.5208 16.4543 16.590105 "Sim6" "CDDO" 22 "Srxn1"
"Srxn1_6.24" 19.4591 19.3857 19.5385 22.5898 22.499395 22.685805 17.35965 17.2944975 17.427205 "Sim6" "CDDO" 23 "Srxn1"
"Srxn1_6.25" 20.41365 20.3411975 20.49101 23.6279 23.5392975 23.722 18.17665 18.1133 18.2433 "Sim6" "CDDO" 24 "Srxn1"
"Srxn1_6.26" 21.3748 21.3042925 21.45011 24.6552 24.5689 24.7466025 19.0333 18.970995 19.0979025 "Sim6" "CDDO" 25 "Srxn1"
"Srxn1_6.27" 22.33535 22.2656975 22.4087025 25.7082 25.6241 25.797 19.85185 19.7912975 19.91592 "Sim6" "CDDO" 26 "Srxn1"
"Srxn1_6.28" 23.3093 23.2406 23.38131 26.7642 26.68069 26.85171 20.7046 20.6445975 20.7676025 "Sim6" "CDDO" 27 "Srxn1"
"Srxn1_6.29" 24.3214 24.2534925 24.393005 27.8816 27.7972975 27.9681 21.5713 21.5110975 21.6338 "Sim6" "CDDO" 28 "Srxn1"
"Srxn1_6.30" 25.3218 25.2527 25.392505 29 28.9162 29.0858 22.4454 22.3846 22.5076 "Sim6" "CDDO" 29 "Srxn1"
"Srxn1_6.31" 26.32895 26.2584975 26.4003025 30.1167 30.0306925 30.2028025 23.2912 23.229195 23.3540075 "Sim6" "CDDO" 30 "Srxn1"
"Srxn1_6.32" 27.34955 27.277495 27.4236 31.25605 31.1679875 31.3435075 24.1404 24.0772975 24.204905 "Sim6" "CDDO" 31 "Srxn1"
"Srxn1_6.33" 28.35185 28.277 28.4283025 32.3798 32.2887975 32.4710025 24.9414 24.8762975 25.0082 "Sim6" "CDDO" 32 "Srxn1"
