"time" "Simulation" "dose1" "dose2" "Nrf2_observed" "Nrf2max_observed" "Nrf2min_observed" "Nrf2_SD" "Srxn1_observed" "Srxn1_SD" "medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Chemical" "Times" "variables"
"Srxn1_3.2" 1 "Simu3" 1 0 0.0847686412609935 0.169537282521987 0 0.119880962135237 0.0128455803059309 0.0151007652364591 0.03540175 0.032048215 0.0388876375 0.03540175 0.032048215 0.0388876375 0.03540175 0.032048215 0.0388876375 "Andr" 1 "Srxn1"
"Srxn1_3.3" 2 "Simu3" 1 0 0.226593079056956 0.232703391041332 0.220482767072579 0.00864128607863643 0.00935706434205581 0.0162069108501317 0.07194655 0.06536543 0.0787484725 0.07805215 0.0714904025 0.0847602925 0.069883 0.0632667025 0.0767427925 "Andr" 2 "Srxn1"
"Srxn1_3.4" 3 "Simu3" 1 0 0.417061179849746 0.458098672524976 0.376023687174516 0.0580357787070966 0.0134039391936827 0.0141714856735058 0.1288285 0.11938495 0.138410025 0.1360215 0.1265329 0.145509225 0.125439 0.115951975 0.135093075 "Andr" 3 "Srxn1"
"Srxn1_3.5" 4 "Simu3" 1 0 0.501171112696255 0.542347262770814 0.459994962621697 0.0582318698817504 0.0516102023360192 0.0460534711815333 0.27458 0.261387575 0.287855425 0.302498 0.288627575 0.316383 0.251758 0.239133225 0.264715125 "Andr" 4 "Srxn1"
"Srxn1_3.6" 5 "Simu3" 1 0 0.464005594299535 0.51713959539753 0.41087159320154 0.0751428249759319 0.27349238246354 0.108343063365673 0.5283035 0.5058539 0.552546375 0.587226 0.5625539 0.61405205 0.475736 0.455079 0.4976996 "Andr" 5 "Srxn1"
"Srxn1_3.7" 6 "Simu3" 1 0 0.446037257509675 0.505891335996093 0.386183179023257 0.0846464495588356 0.943652870152957 0.276062529960666 0.8154965 0.779145925 0.8548687 0.9222465 0.88145 0.966121675 0.717325 0.685333325 0.752425075 "Andr" 6 "Srxn1"
"Srxn1_3.8" 7 "Simu3" 1 0 0.416944097958306 0.483453068584279 0.350435127332334 0.0940578882787239 1.38855860104579 0.0686300074797838 1.13998 1.08926975 1.19467 1.30793 1.250689 1.368991 0.9834495 0.9388379 1.03125325 "Andr" 7 "Srxn1"
"Srxn1_3.9" 8 "Simu3" 1 0 0.377110583214016 0.444196173487538 0.310024992940494 0.0948733516046195 2.18922851899848 0.38516031319031 1.46984 1.407359 1.535751 1.70811 1.6379855 1.7821645 1.24428 1.1898495 1.301885 "Andr" 8 "Srxn1"
"Srxn1_3.10" 9 "Simu3" 1 0 0.345771606405369 0.417973776274156 0.273569436536582 0.102109287861204 2.35620934806819 0.392898440512797 1.76888 1.6991285 1.84122575 2.07823 1.99953975 2.15939475 1.47526 1.41448 1.53859325 "Andr" 9 "Srxn1"
"Srxn1_3.11" 10 "Simu3" 1 0 0.186708675444636 0.235213950253581 0.138203400635692 0.0685968174814436 2.35875085724062 0.533924347359161 2.028545 1.9557075 2.1030025 2.411965 2.330019 2.4953425 1.6647 1.60140775 1.73046 "Andr" 10 "Srxn1"
"Srxn1_3.12" 11 "Simu3" 1 0 0.14681111415473 0.190303510567839 0.103318717741621 0.0615075368675262 2.61562648597431 0.758303894790309 2.11189 2.04016 2.1862905 2.52929 2.447939 2.61174125 1.71781 1.6549385 1.78343025 "Andr" 11 "Srxn1"
"Srxn1_3.13" 12 "Simu3" 1 0 0.147673087737343 0.177202097180245 0.118144078294441 0.0417603256375952 2.78674870994649 0.805775848659917 2.15181 2.0819855 2.2247115 2.59054 2.5117685 2.6711505 1.74044 1.67857925 1.8047 "Andr" 12 "Srxn1"
"Srxn1_3.14" 13 "Simu3" 1 0 0.114300482575255 0.152507856042041 0.0760931091084684 0.054033385739383 3.01360532607341 0.807987373074043 2.181515 2.11312925 2.25242025 2.62712 2.551399 2.70577 1.764195 1.70393 1.82757025 "Andr" 13 "Srxn1"
"Srxn1_3.15" 14 "Simu3" 1 0 0.0910714031049014 0.133061810590844 0.0490809956189588 0.0593834037561926 3.20133399757995 0.798990466516115 2.185505 2.118159 2.25501125 2.63744 2.563679 2.713972 1.76544 1.70628925 1.828133 "Andr" 14 "Srxn1"
"Srxn1_3.16" 15 "Simu3" 1 0 0.0738598489782357 0.113511381777772 0.034208316178699 0.0560757354539864 3.31512557263381 0.746196513563443 2.176885 2.11102925 2.2457105 2.630615 2.55844875 2.705152 1.75889 1.7000165 1.820521 "Andr" 15 "Srxn1"
"Srxn1_3.17" 16 "Simu3" 1 0 0.0727162608906913 0.108810795940944 0.0366217258404391 0.0510453809956177 3.34263934577008 0.74392763874707 2.16229 2.0974895 2.22990125 2.612835 2.54218725 2.686203 1.7501 1.6914395 1.8109715 "Andr" 16 "Srxn1"
"Srxn1_3.18" 17 "Simu3" 1 0 0.0624506822896507 0.102537848249281 0.0223635163300206 0.0566918137772099 3.31587107553519 0.629438222360733 2.146345 2.08243925 2.2128605 2.590975 2.52131975 2.6631005 1.74142 1.68302875 1.80190025 "Andr" 17 "Srxn1"
"Srxn1_3.19" 18 "Simu3" 1 0 0.0559842744113826 0.111968548822765 0 0.0791737201521943 3.42003247834156 0.694772154980538 2.128735 2.06504975 2.19441175 2.566135 2.497698 2.63713025 1.731845 1.673936 1.79211175 "Andr" 18 "Srxn1"
"Srxn1_3.20" 19 "Simu3" 1 0 0.0772927052128469 0.121066671156271 0.0335187392694229 0.0619057363160482 3.35064500444945 0.727725526047332 2.110565 2.04719975 2.1758235 2.54128 2.47349 2.61104375 1.72224 1.66399825 1.7827125 "Andr" 19 "Srxn1"
"Srxn1_3.21" 20 "Simu3" 1 0 0.0417336276492 0.0834672552983999 0 0.0590202622285274 3.20748850141895 0.735543198211682 2.093235 2.03022925 2.15804175 2.516175 2.449 2.58506125 1.71319 1.65535975 1.77374325 "Andr" 20 "Srxn1"
"Srxn1_3.22" 21 "Simu3" 1 0 0.055897212846915 0.11179442569383 0 0.0790505965069627 3.05582130235203 0.790422819157485 2.07473 2.01199975 2.1397305 2.488115 2.4213495 2.5564125 1.70398 1.646289 1.764571 "Andr" 21 "Srxn1"
"Srxn1_3.23" 22 "Simu3" 1 0 0.0594291836783679 0.0908435500311241 0.0280148173256116 0.0444266229494249 2.98716883411684 0.865835366222128 2.0567 1.9939795 2.1216335 2.461325 2.39498875 2.52950175 1.69504 1.63726875 1.75556025 "Andr" 22 "Srxn1"
