"iter"	"r.1.3."	"decay.1.3."	"buildSrxn1Base.1."	"degradSrxn1.1."	"Km_NRF2_ACETYLATED_SRXN1.1."	"hill_Srxn1.1."	"Vmax_buildSrxn1.1."	"Km_Srxn1.1."	"hill_acetylated_SRXN1.1."	"LnPrior"	"LnData"	"LnPosterior"
4999731	1.09061	0.124841	0.022744	0.0161151	0.014258	1.00314	130342	107136	9.97963	-14.70527	-12888.4	-12903.11
4998309	1.11558	0.123191	0.025465	0.0164973	0.0148913	1.0027	130336	106955	9.99595	-12.93492	-12893.7	-12906.64
4998266	1.07798	0.126774	0.0239886	0.0164624	0.0132922	1.00344	130276	107116	9.98334	-15.66204	-12887.1	-12902.77
4999039	1.07791	0.12455	0.0214344	0.0154383	0.0144784	1.0037	130473	107111	9.65013	-15.45023	-12896.03	-12911.48
4999106	1.11187	0.125063	0.0218237	0.0160079	0.0140961	1.0034	130374	107223	9.92015	-15.367	-12888.86	-12904.23
4998356	1.04866	0.126718	0.0214477	0.0160345	0.0131641	1.00428	130563	107160	9.9442	-18.6234	-12895.88	-12914.5
4995711	1.08735	0.126271	0.0219288	0.0158324	0.0137613	1.00359	130488	107399	9.9613	-23.48111	-12886.75	-12910.23
4998507	1.10419	0.125467	0.0229683	0.0159665	0.0138302	1.00354	130334	107075	9.92125	-15.29653	-12887	-12902.3
4999539	1.09219	0.124175	0.0212516	0.0154305	0.0142766	1.00412	130616	106951	9.91105	-17.49717	-12894.16	-12911.66
4996899	1.10976	0.123236	0.0230873	0.015594	0.014587	1.00373	130288	107242	9.92725	-18.39812	-12890.92	-12909.32
4996781	1.07627	0.127052	0.0215159	0.0163399	0.0136189	1.003	130376	107308	9.90547	-17.5231	-12893.44	-12910.96
4995877	1.08207	0.126946	0.0231257	0.0160864	0.0134117	1.00374	130510	107106	9.87512	-18.36268	-12892.1	-12910.47
4995266	1.10644	0.125234	0.021981	0.0157092	0.0140557	1.00357	130353	107180	9.93517	-15.62005	-12887.76	-12903.38
4996570	1.12329	0.124339	0.0251455	0.0158073	0.0146771	1.00322	130411	107223	9.79243	-17.42163	-12894.56	-12911.98
4996714	1.10436	0.124672	0.0246849	0.0161237	0.0141231	1.00332	130149	107043	9.90353	-19.9883	-12888.78	-12908.77
4995639	1.09754	0.12588	0.0232867	0.0156677	0.0137869	1.00407	130405	107200	9.90334	-18.32445	-12890.07	-12908.39
4997284	1.08708	0.126173	0.0213027	0.0153305	0.01393	1.00405	130442	107227	9.6973	-17.45475	-12889.93	-12907.39
4998122	1.09669	0.125954	0.0235364	0.0166944	0.0133878	1.00294	130387	107221	9.95871	-14.59053	-12893.42	-12908.01
4999488	1.11403	0.125559	0.0237199	0.0153837	0.0143688	1.00424	130401	107071	9.729	-17.1541	-12893.24	-12910.39
4995805	1.09221	0.126596	0.0225851	0.0159835	0.013407	1.00377	130496	107098	9.94902	-16.10188	-12889.61	-12905.71
4997724	1.10289	0.125634	0.0242721	0.0161815	0.0143997	1.00321	130419	107136	9.5861	-13.0428	-12895.02	-12908.07
4999804	1.07379	0.126275	0.0236651	0.0160812	0.0134209	1.00367	130405	107320	9.74357	-17.6628	-12891.19	-12908.86
4999356	1.08501	0.125672	0.0225925	0.0158174	0.0138024	1.00357	130162	107156	9.77325	-20.62102	-12888.35	-12908.97
4995459	1.08939	0.124656	0.0214367	0.016516	0.0140826	1.00276	130355	107042	9.98601	-12.06444	-12893.07	-12905.13
4995944	1.09721	0.124311	0.0232578	0.0155521	0.0139113	1.00427	130413	106996	9.81088	-16.56117	-12892.06	-12908.62
4995810	1.0559	0.126572	0.0219813	0.0159264	0.0133732	1.0037	130303	107171	9.90635	-17.25703	-12888.7	-12905.96
4996349	1.08045	0.125509	0.0221971	0.0161322	0.0138093	1.00344	130479	107048	9.81444	-11.45745	-12893.06	-12904.52
4999483	1.10272	0.125833	0.0227992	0.0160452	0.0137921	1.00388	130426	107027	9.75058	-14.05462	-12891.84	-12905.9
4995578	1.09673	0.126059	0.0226724	0.0159386	0.0140326	1.0036	130579	107043	9.9877	-16.88725	-12888.41	-12905.3
4996787	1.08326	0.125289	0.0229108	0.015524	0.014231	1.00388	130424	107121	9.86033	-15.43659	-12889.26	-12904.69
4997544	1.08064	0.125176	0.0230345	0.0162165	0.0142491	1.00336	130596	107059	9.88403	-13.93506	-12892.67	-12906.61
4998224	1.11961	0.123989	0.0238793	0.0161565	0.0146702	1.00315	130420	107107	9.71114	-13.15948	-12895.9	-12909.06
4996863	1.10401	0.124763	0.0241777	0.0160617	0.0140339	1.00358	130383	106980	9.88048	-16.65876	-12887.68	-12904.33
4997553	1.09686	0.125488	0.0238008	0.0161982	0.0139818	1.00356	130664	107100	9.99849	-15.45403	-12886.57	-12902.02
4997545	1.0833	0.125488	0.0253301	0.0162445	0.0139926	1.0035	130505	107100	9.65046	-13.23271	-12892.85	-12906.08
4998936	1.07752	0.124193	0.0251882	0.0164487	0.014323	1.00312	130629	107216	9.94827	-16.28054	-12894.38	-12910.66
4996616	1.10843	0.12455	0.0229359	0.015675	0.0144383	1.0039	130398	107053	9.98439	-13.44263	-12893.49	-12906.93
4999046	1.11898	0.124324	0.0229854	0.015923	0.0142051	1.00342	130590	107145	9.98215	-11.82697	-12895.28	-12907.1
4997555	1.10578	0.124879	0.0243059	0.0161904	0.0142829	1.0031	130558	107223	9.9972	-14.89091	-12888.63	-12903.52
4999338	1.09829	0.126486	0.0236903	0.0161052	0.0136697	1.00359	130494	107133	9.99651	-14.83658	-12889.14	-12903.98
4996849	1.12166	0.125405	0.0225751	0.0161258	0.0138327	1.00325	130182	107213	9.7582	-20.73131	-12889.74	-12910.47
4998622	1.08962	0.123004	0.0228578	0.0160073	0.0149868	1.00304	130400	107083	9.99581	-12.4757	-12891.8	-12904.28
4996692	1.10036	0.123426	0.0242628	0.015757	0.0148868	1.00346	130402	106990	9.91838	-12.57946	-12890.97	-12903.54
4996291	1.10197	0.125585	0.0244259	0.0165439	0.013919	1.00289	130255	106959	9.79609	-14.98765	-12897.7	-12912.69
4996063	1.07575	0.124069	0.0230397	0.0157232	0.0145625	1.00353	130392	107206	9.90807	-14.80245	-12892.13	-12906.93
4999124	1.10572	0.124604	0.0219728	0.0159857	0.0138946	1.00333	130274	107187	9.98231	-15.98115	-12887.61	-12903.59
4999209	1.10487	0.12429	0.0241099	0.0158742	0.0143476	1.00354	130361	107245	9.9948	-17.00242	-12886.41	-12903.41
4999933	1.0815	0.127335	0.0244912	0.0159354	0.0139063	1.00361	130388	107142	9.92964	-14.57419	-12893.6	-12908.17
4999695	1.06972	0.126211	0.024244	0.0161312	0.013892	1.00373	130419	107041	9.60928	-14.77397	-12893.82	-12908.6
4995768	1.09224	0.126939	0.0231865	0.0161305	0.0133952	1.0035	130304	107287	9.95416	-18.16809	-12889.75	-12907.92
4998846	1.10315	0.126045	0.0233236	0.0157808	0.0138417	1.00379	130421	107082	9.89206	-16.34736	-12888.24	-12904.59
4996055	1.08623	0.124837	0.0244434	0.0161719	0.0140679	1.00337	130488	107185	9.99581	-12.95112	-12889.81	-12902.76
4995222	1.10186	0.126525	0.0237035	0.0161679	0.0135586	1.00372	130418	107001	9.99269	-13.77598	-12889.65	-12903.43
4999191	1.10141	0.124618	0.0232438	0.0161607	0.014156	1.00317	130491	107126	9.95472	-14.55654	-12891.32	-12905.88
4999219	1.12297	0.125164	0.0239102	0.0159677	0.0141853	1.00354	130477	107149	9.84569	-16.45797	-12891.03	-12907.48
4996247	1.09856	0.123795	0.0240926	0.016063	0.014608	1.00315	130428	107149	9.75495	-14.33	-12890.7	-12905.03
4999493	1.09237	0.125456	0.0241577	0.0162444	0.0140556	1.00335	130619	107172	9.89676	-15.84195	-12888.85	-12904.69
4997825	1.0997	0.123616	0.025172	0.0165076	0.0148009	1.00279	130517	107121	9.92776	-10.60988	-12890.48	-12901.09
