"time" "Simulation" "dose1" "dose2" "Nrf2_observed" "Nrf2max_observed" "Nrf2min_observed" "Nrf2_SD" "Srxn1_observed" "Srxn1_SD" "medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Chemical" "Times" "variables"
"Srxn1_3.31" 30 "Simu3" 1.62 1.62 0.176000982122541 0.243400963106125 0.0502098703148418 0.109031384026168 6.59056551461227 1.83728206332974 7.110955 7.07181775 7.15099075 9.57765 9.5345475 9.61878025 4.120045 4.07956 4.16321675 "Sul" 30 "Srxn1"
"Srxn1_3.32" 31 "Simu3" 1.62 1.62 0.168096823624028 0.241462026644176 0.0345884594507849 0.115810483445779 6.43939753178719 1.88574200311944 7.021045 6.98039 7.06134 9.44814 9.403756 9.48975425 4.07748 4.03657375 4.1209425 "Sul" 31 "Srxn1"
"Srxn1_3.33" 32 "Simu3" 1.62 1.62 0.165150704464402 0.245304828760153 0.0468240451693977 0.104601683470688 6.30041627551358 1.99688798618082 6.93229 6.890399 6.97266025 9.32098 9.274828 9.362913 4.035605 3.99424675 4.0796615 "Sul" 32 "Srxn1"
"Srxn1_4.1" 0 "Simu4" 3.5 3.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Sul" 0 "Srxn1"
"Srxn1_4.2" 1 "Simu4" 3.5 3.5 0.0777021491078411 0.207869291982615 0.00637296703319001 0.112900936512363 0 0 0.0231879 0.0211505925 0.0254426 0.0231879 0.0211505925 0.0254426 0.0231879 0.0211505925 0.0254426 "Sul" 1 "Srxn1"
"Srxn1_4.3" 2 "Simu4" 3.5 3.5 0.843756813614745 1.05376705145908 0.572490041520683 0.246416643745966 0 0 0.0651902 0.06055595 0.071638905 0.0967275 0.091015745 0.111098275 0.0460103 0.0419753725 0.050474215 "Sul" 2 "Srxn1"
"Srxn1_4.4" 3 "Simu4" 3.5 3.5 1.13348180893696 1.51763614726643 0.663837756760692 0.433271613757184 0.0186702199662641 0.021706567927039 0.3895995 0.3832989 0.397191 0.4962795 0.48877985 0.5111132 0.2729525 0.2673256 0.279314075 "Sul" 3 "Srxn1"
"Srxn1_4.5" 4 "Simu4" 3.5 3.5 1.3242033162992 1.81975969845866 0.764579346886593 0.530499656350753 0.21867724685367 0.0991822521364434 0.9380935 0.9289143 0.947945625 1.224685 1.2135495 1.24013025 0.602623 0.5949592 0.61121115 "Sul" 4 "Srxn1"
"Srxn1_4.6" 5 "Simu4" 3.5 3.5 1.38366067785683 1.89115853933418 0.801786336714981 0.548481398504376 1.12629476270344 0.327760945071196 1.694295 1.6811585 1.707641 2.25785 2.24114975 2.27667025 1.047535 1.03732 1.05857075 "Sul" 5 "Srxn1"
"Srxn1_4.7" 6 "Simu4" 3.5 3.5 1.37427021629018 1.88982783848808 0.846826698827934 0.5216021474388 2.7352474007024 0.574532691907548 2.58641 2.56862925 2.60396025 3.47055 3.44741875 3.49450275 1.57222 1.55916975 1.58578125 "Sul" 6 "Srxn1"
"Srxn1_4.8" 7 "Simu4" 3.5 3.5 1.28524936890707 1.83394990588258 0.777308665074725 0.529498537242916 4.54923217551085 0.76561202533391 3.555385 3.53264975 3.5772905 4.79753 4.76793775 4.82709 2.17782 2.161509 2.1943 "Sul" 7 "Srxn1"
"Srxn1_4.9" 8 "Simu4" 3.5 3.5 1.21246922452391 1.73190373102951 0.717809794494671 0.507500720531496 6.13224800512699 0.840317903183662 4.523485 4.49616625 4.54940225 6.175515 6.13913825 6.21043525 2.770845 2.75141 2.79002225 "Sul" 8 "Srxn1"
"Srxn1_4.10" 9 "Simu4" 3.5 3.5 1.23139124989544 1.7296544676869 0.859011760940951 0.448764655016305 7.83562550989815 1.1323070969107 5.4829 5.45132975 5.51294 7.542945 7.50062975 7.583443 3.346255 3.32387 3.36827275 "Sul" 9 "Srxn1"
"Srxn1_4.11" 10 "Simu4" 3.5 3.5 1.18034034059087 1.66290274412344 0.780505567699513 0.446977728632942 8.82282982953502 1.30042236116117 6.49886 6.463248 6.532731 8.96567 8.91796625 9.011191 4.06902 4.0433695 4.09388225 "Sul" 10 "Srxn1"
"Srxn1_4.12" 11 "Simu4" 3.5 3.5 1.08097891791081 1.50674925844098 0.692578707850707 0.408369705476092 9.7765824547864 1.5121262618298 7.500035 7.46037925 7.5374 10.3721 10.3193 10.4220025 4.74211 4.7138495 4.76963125 "Sul" 11 "Srxn1"
"Srxn1_4.13" 12 "Simu4" 3.5 3.5 1.03426631624094 1.41246776467077 0.629747071319754 0.392023456899066 10.1577069893489 1.46430101907202 8.430795 8.38775925 8.47128225 11.66335 11.6065975 11.7172 5.347025 5.31631 5.376852 "Sul" 12 "Srxn1"
"Srxn1_4.14" 13 "Simu4" 3.5 3.5 0.948244857391241 1.2900291940498 0.606251820086852 0.34188873475575 10.6354224441187 1.24525704827806 9.33197 9.2864985 9.37567025 12.8844 12.8239975 12.942 5.900645 5.8679945 5.932674 "Sul" 13 "Srxn1"
"Srxn1_4.15" 14 "Simu4" 3.5 3.5 0.886905460417075 1.20285550373199 0.563499777295986 0.319743062716484 10.9323364482889 0.976553672570705 10.1581 10.110095 10.2037 13.9985 13.935295 14.0590075 6.43713 6.40235 6.47151125 "Sul" 14 "Srxn1"
"Srxn1_4.16" 15 "Simu4" 3.5 3.5 0.808160365512155 1.10526987163781 0.510996500704482 0.297136689195839 11.5199463228448 1.1589194621347 10.9286 10.8782975 10.9765 15.0331 14.9672975 15.0964025 6.93391 6.89749975 6.97005275 "Sul" 15 "Srxn1"
"Srxn1_4.17" 16 "Simu4" 3.5 3.5 0.765547527106899 1.04341985322238 0.45958227688795 0.292930859032518 11.8361078290436 1.19387681090819 11.6207 11.5690975 11.6702025 15.9712 15.9029975 16.0359 7.379015 7.340758 7.4166745 "Sul" 16 "Srxn1"
"Srxn1_4.18" 17 "Simu4" 3.5 3.5 0.741193361875304 1.01348482304939 0.435213112069609 0.290604101467046 12.027153888303 1.3378510323236 12.2703 12.2162975 12.3209 16.8461 16.7757975 16.912 7.770865 7.7313785 7.8097215 "Sul" 17 "Srxn1"
"Srxn1_4.19" 18 "Simu4" 3.5 3.5 0.699763928098381 0.957270775274397 0.415737436606497 0.271738951703985 12.2766107713826 1.38649421562143 12.8928 12.8375975 12.9451025 17.68845 17.6168 17.756505 8.13579 8.09542975 8.1765605 "Sul" 18 "Srxn1"
"Srxn1_4.20" 19 "Simu4" 3.5 3.5 0.62996307704776 0.8880122246288 0.357855948313952 0.265357569054616 12.4669029414704 1.37760452337892 13.4695 13.4131 13.5235025 18.469 18.3951 18.5382025 8.478935 8.43728475 8.520584 "Sul" 19 "Srxn1"
"Srxn1_4.21" 20 "Simu4" 3.5 3.5 0.621708197558626 0.908427213673242 0.354450748054275 0.277500532515011 12.7208758034092 1.25842768665096 13.9675 13.9095975 14.023 19.1708 19.0947 19.24281 8.74332 8.70271975 8.78428375 "Sul" 20 "Srxn1"
"Srxn1_4.22" 21 "Simu4" 3.5 3.5 0.568338356608494 0.832947225771719 0.291507165138028 0.270926878856068 12.7781221378448 1.48100610736582 14.45385 14.3942975 14.5107025 19.8917 19.8127925 19.9658075 8.95683 8.918267 8.995771 "Sul" 21 "Srxn1"
"Srxn1_4.23" 22 "Simu4" 3.5 3.5 0.556901054835245 0.846429128835191 0.272723273268529 0.286890347344956 13.0495981827437 1.76950382143157 14.8725 14.8122 14.9297 20.5238 20.4426975 20.6011 8.89474 8.85331975 8.934892 "Sul" 22 "Srxn1"
"Srxn1_4.24" 23 "Simu4" 3.5 3.5 0.49845238100375 0.735664907143453 0.245621494958418 0.245394756119796 12.9679329757295 1.65255131258741 15.257 15.1987975 15.312 21.1654 21.0818 21.2457 8.78387 8.7438285 8.82334575 "Sul" 23 "Srxn1"
"Srxn1_4.25" 24 "Simu4" 3.5 3.5 0.465348325103728 0.705320232502348 0.186514082720793 0.261577265971481 13.1275444645505 1.76073262580863 15.4109 15.3615925 15.4576025 21.6691 21.5847975 21.7498125 8.6676 8.63028825 8.70566125 "Sul" 24 "Srxn1"
"Srxn1_4.26" 25 "Simu4" 3.5 3.5 0.43623643218486 0.679201138068822 0.185297901811562 0.247048149363821 13.0808521613052 1.93868629469395 15.2966 15.2384 15.3512025 22.088 22.011995 22.1599 8.5524 8.51703825 8.58883175 "Sul" 25 "Srxn1"
"Srxn1_4.27" 26 "Simu4" 3.5 3.5 0.414066803988636 0.648123599238793 0.141871211535194 0.255272003758704 13.102629226344 2.22706858185747 15.0909 15.0355975 15.1452025 22.294 22.2339975 22.3508025 8.43914 8.4047075 8.474901 "Sul" 26 "Srxn1"
"Srxn1_4.28" 27 "Simu4" 3.5 3.5 0.380284426994957 0.65053293413421 0.0879627405317447 0.281933901148087 12.8360648549863 2.28489473318226 14.8752 14.8254 14.9266025 22.1577 22.0806 22.2297025 8.32763 8.29371875 8.3633455 "Sul" 27 "Srxn1"
"Srxn1_4.29" 28 "Simu4" 3.5 3.5 0.346541784987494 0.58714995631557 0.0714478520716935 0.259574875314628 12.7878384167522 2.37176118573751 14.6615 14.6147 14.709405 21.88825 21.806795 21.9698 8.218215 8.1838595 8.2538405 "Sul" 28 "Srxn1"
"Srxn1_4.30" 29 "Simu4" 3.5 3.5 0.332102350421674 0.552628350341896 0.0799190402224714 0.237939408125199 12.6659674917091 2.46553085258146 14.4509 14.4061 14.4965025 21.56735 21.491595 21.6428 8.11053 8.0748895 8.1467425 "Sul" 29 "Srxn1"
"Srxn1_4.31" 30 "Simu4" 3.5 3.5 0.321043909685716 0.53958191088538 0.0700133629147978 0.236464541631669 12.5393403726958 2.48939333696648 14.2438 14.1998 14.2879025 21.2472 21.1767975 21.3175025 8.004265 7.96729775 8.041693 "Sul" 30 "Srxn1"
"Srxn1_4.32" 31 "Simu4" 3.5 3.5 0.317232156393078 0.55983396138182 0.060705215695154 0.24985557477486 12.2771004088455 2.55681155559753 14.0402 13.995095 14.0832 20.9319 20.8660975 20.9984025 7.900115 7.86096625 7.93826225 "Sul" 31 "Srxn1"
"Srxn1_4.33" 32 "Simu4" 3.5 3.5 0.294682125812998 0.5097289980447 0.0657585110435698 0.22231030412376 12.1348162138907 2.54582726529279 13.8394 13.7936975 13.882805 20.6211 20.5571925 20.6847025 7.797535 7.7561495 7.83762175 "Sul" 32 "Srxn1"
"Srxn1_5.1" 0 "Simu5" 7.54 7.54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Sul" 0 "Srxn1"
"Srxn1_5.2" 1 "Simu5" 7.54 7.54 0.181127519228745 0.309400957185379 0 0.161330107255733 0.00876622430182224 0.0151835458813011 0.0231879 0.0211505925 0.0254426 0.0231879 0.0211505925 0.0254426 0.0231879 0.0211505925 0.0254426 "Sul" 1 "Srxn1"
"Srxn1_5.3" 2 "Simu5" 7.54 7.54 1.03766135547027 1.38623902713457 0.596690575204798 0.402801507412664 0.0114460168793979 0.0198250827794081 0.090205 0.0847173125 0.102912725 0.121134 0.114543925 0.142064525 0.04601025 0.0419753725 0.0504742125 "Sul" 2 "Srxn1"
"Srxn1_5.4" 3 "Simu5" 7.54 7.54 1.31598156964536 1.82783859799688 0.706632318630206 0.566925418668752 0.0372054116406154 0.032948049909921 0.4840875 0.476795975 0.497152275 0.6397895 0.6312528 0.661104275 0.2819135 0.276271975 0.288291525 "Sul" 3 "Srxn1"
"Srxn1_5.5" 4 "Simu5" 7.54 7.54 1.66675038082709 2.31106775341831 0.959009338716034 0.678256891290703 0.251940970753022 0.0428466693769557 1.11747 1.10694 1.1314515 1.51231 1.49905975 1.533541 0.6316725 0.62395425 0.6402316 "Sul" 4 "Srxn1"
"Srxn1_5.6" 5 "Simu5" 7.54 7.54 1.82016594108308 2.56743882542255 1.12444721306614 0.722875903325277 1.33124241809203 0.167563723789168 2.065515 2.0499695 2.08267 2.81974 2.79971 2.844571 1.18587 1.17532925 1.1971405 "Sul" 5 "Srxn1"
"Srxn1_5.7" 6 "Simu5" 7.54 7.54 1.78552815026308 2.49255979759658 1.19833349698906 0.655382413675376 3.26780338269092 0.236096954895258 3.23505 3.213278 3.25727 4.46345 4.43454925 4.49497175 1.917345 1.90283 1.931691 "Sul" 6 "Srxn1"
"Srxn1_5.8" 7 "Simu5" 7.54 7.54 1.70362291432845 2.41394355070278 1.09954831142741 0.663607471310446 5.39193054993815 0.326635197965999 4.49085 4.4628185 4.51803075 6.209975 6.17246 6.24847225 2.77023 2.75110975 2.78852025 "Sul" 7 "Srxn1"
"Srxn1_5.9" 8 "Simu5" 7.54 7.54 1.66727492470587 2.3922074344912 1.06535967456729 0.671923492022731 7.39748912350909 0.344740868634398 5.771895 5.73771925 5.80458025 8.01965 7.9734995 8.06633225 3.606065 3.5830595 3.62803075 "Sul" 8 "Srxn1"
"Srxn1_5.10" 9 "Simu5" 7.54 7.54 1.75599478456322 2.42732275069374 1.35043792925844 0.58557317405393 9.35459344513914 0.757484828243005 7.091455 7.051518 7.1295415 9.90986 9.855499 9.96326225 4.457555 4.4306985 4.48286025 "Sul" 9 "Srxn1"
"Srxn1_5.11" 10 "Simu5" 7.54 7.54 1.65247068383212 2.28375977775476 1.27231232537644 0.550505651154268 11.0028328034717 1.21979966947651 8.5443 8.49870425 8.5877 11.9097 11.848 11.97 5.594825 5.56277725 5.62490075 "Sul" 10 "Srxn1"
"Srxn1_5.12" 11 "Simu5" 7.54 7.54 1.52468953092229 2.17590925550208 1.13732855434841 0.567343412208727 12.4855562410859 1.29790539399185 9.947315 9.896318 9.99530925 13.8413 13.772895 13.9080025 6.694985 6.658592 6.7293105 "Sul" 11 "Srxn1"
"Srxn1_5.13" 12 "Simu5" 7.54 7.54 1.48764934841598 1.97891513281304 1.17423564923559 0.430814102583184 13.5963183594052 1.34311582613352 11.2625 11.2072 11.3144 15.71625 15.6413975 15.7883025 7.691825 7.65162875 7.72963125 "Sul" 12 "Srxn1"
"Srxn1_5.14" 13 "Simu5" 7.54 7.54 1.39747251730485 1.84812987384206 1.07020017788604 0.403375197303375 14.5239612758525 1.39594604868401 12.5648 12.5059975 12.6213 17.4308 17.3509975 17.5071 8.74235 8.6981795 8.78395075 "Sul" 13 "Srxn1"
"Srxn1_5.15" 14 "Simu5" 7.54 7.54 1.30101718788641 1.73411589802678 0.976173810260431 0.39039526747292 15.2976413624516 1.5609325856494 13.79185 13.7291 13.8516025 19.0353 18.9509 19.1157025 9.70099 9.653539 9.74546525 "Sul" 14 "Srxn1"
"Srxn1_5.16" 15 "Simu5" 7.54 7.54 1.23562520137175 1.63124903881016 0.936219664664597 0.357365259612626 16.0766540319223 1.53320048964584 14.9306 14.8653925 14.9933 20.5367 20.4485 20.620405 10.5704 10.5208925 10.6174 "Sul" 15 "Srxn1"
"Srxn1_5.17" 16 "Simu5" 7.54 7.54 1.13859384486923 1.57351589637824 0.798813104279322 0.396017683701146 17.1092321611151 1.82543513029145 16.0077 15.9393975 16.0726075 21.93885 21.8475975 22.0252075 11.40215 11.3505 11.4525025 "Sul" 16 "Srxn1"
"Srxn1_5.18" 17 "Simu5" 7.54 7.54 1.08703372239717 1.4103434073685 0.811355049874658 0.302321514473365 17.42437879363 1.80078537850127 16.98395 16.913895 17.0507025 23.28385 23.1892975 23.373315 12.0899 12.0363975 12.142305 "Sul" 17 "Srxn1"
"Srxn1_5.19" 18 "Simu5" 7.54 7.54 1.04312648810403 1.43703300026548 0.753808376529579 0.353416216058032 18.2574616153661 2.51527690466081 17.9042 17.832295 17.9723025 24.45225 24.3553 24.5434 12.7908 12.7353925 12.845 "Sul" 18 "Srxn1"
"Srxn1_5.20" 19 "Simu5" 7.54 7.54 1.02909964976913 1.42279367855948 0.773231260913047 0.346019889416976 19.002702988945 2.6163029773816 18.775 18.7012 18.845405 25.6483 25.5475975 25.7426025 13.4283 13.3707975 13.4842025 "Sul" 19 "Srxn1"
"Srxn1_5.21" 20 "Simu5" 7.54 7.54 1.00786909116763 1.3495003187646 0.782229066565232 0.300898052124066 19.6183012481637 2.99645018590874 19.62715 19.55 19.6999025 26.82455 26.72099 26.9223 14.0843 14.0252 14.1417025 "Sul" 20 "Srxn1"
"Srxn1_5.22" 21 "Simu5" 7.54 7.54 0.938697531933416 1.31189520256096 0.700492844017274 0.327292743647317 20.1483400460546 3.74693732535032 20.4518 20.372195 20.527405 27.9138 27.805895 28.0144 14.7461 14.6847975 14.8057025 "Sul" 21 "Srxn1"
"Srxn1_5.23" 22 "Simu5" 7.54 7.54 0.913936994766224 1.23946548040669 0.693773348562582 0.287699996057179 20.318434168532 3.80945727882537 21.1932 21.11109 21.2716 28.9536 28.841795 29.0592 15.31135 15.2484 15.3726 "Sul" 22 "Srxn1"
"Srxn1_5.24" 23 "Simu5" 7.54 7.54 0.867852155942716 1.17158535544255 0.671870475937733 0.266714327820454 20.9404742930476 4.14460813011594 21.9009 21.8158975 21.982905 29.9028 29.7881 30.0135025 15.8628 15.7983975 15.9255 "Sul" 23 "Srxn1"
"Srxn1_5.25" 24 "Simu5" 7.54 7.54 0.821482334724632 1.1302227559003 0.608852877173815 0.273650553822735 21.3125080117301 4.55372234489224 22.5487 22.4605 22.6334025 30.76805 30.6500825 30.8835075 16.3679 16.3050975 16.4293075 "Sul" 24 "Srxn1"
"Srxn1_5.26" 25 "Simu5" 7.54 7.54 0.78731472390255 1.12750762871244 0.563981279356083 0.299387018246484 21.640663150857 4.81777487592957 23.1243 23.0361925 23.2087 31.5767 31.4549 31.6973 16.659 16.6053975 16.7109 "Sul" 25 "Srxn1"
"Srxn1_5.27" 26 "Simu5" 7.54 7.54 0.766544966445884 1.07525489242494 0.564729998252909 0.271530506375262 21.8332726458952 5.08139857061571 23.5845 23.509795 23.6554025 32.37215 32.2455975 32.49851 16.5989 16.5268 16.6648 "Sul" 26 "Srxn1"
"Srxn1_5.28" 27 "Simu5" 7.54 7.54 0.741711122533362 1.05182680862087 0.553454382104598 0.27061221490488 22.0063971717268 5.04249227882882 23.7895 23.7215975 23.8522 33.0766 32.950195 33.2013 16.4133 16.336095 16.4874 "Sul" 27 "Srxn1"
"Srxn1_5.29" 28 "Simu5" 7.54 7.54 0.705615530050393 0.97839566071285 0.514705935623014 0.242444073584067 22.1988505396296 5.44695839487779 23.63925 23.5417925 23.7319 33.6502 33.5436975 33.74871 16.1857 16.1128975 16.257 "Sul" 28 "Srxn1"
"Srxn1_5.30" 29 "Simu5" 7.54 7.54 0.672458229180926 0.952853287167565 0.481011843884212 0.248178336443583 22.5101737179197 5.53377482707073 23.3206 23.223495 23.4145025 33.714 33.6315975 33.7922 15.95215 15.8851 16.0178025 "Sul" 29 "Srxn1"
"Srxn1_5.31" 30 "Simu5" 7.54 7.54 0.643610257093908 0.97459208748524 0.459765738266592 0.287225667034067 22.5309417636227 5.89803849311426 22.97665 22.8880875 23.0646025 33.38455 33.2826975 33.4849025 15.7211 15.6582975 15.7814 "Sul" 30 "Srxn1"
"Srxn1_5.32" 31 "Simu5" 7.54 7.54 0.613326962709742 0.89171585886015 0.438630319240778 0.243691791003839 22.3268002614377 5.85344360486416 22.6341 22.5528 22.713705 32.9381 32.8327 33.0456025 15.4931 15.4360975 15.5503025 "Sul" 31 "Srxn1"
"Srxn1_5.33" 32 "Simu5" 7.54 7.54 0.600202483532374 0.87837652549326 0.424097597862246 0.243733297934087 22.5796592170159 6.42412409291327 22.2962 22.2220975 22.3706025 32.4416 32.3450975 32.54231 15.2689 15.2159 15.3233 "Sul" 32 "Srxn1"
"Srxn1_6.1" 0 "Simu6" 16.25 16.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Sul" 0 "Srxn1"
"Srxn1_6.2" 1 "Simu6" 16.25 16.25 0.317544497735514 0.492577339129185 0.192109964080086 0.156253495849204 0 0 0.0231879 0.0211505925 0.0254426 0.0231879 0.0211505925 0.0254426 0.0231879 0.0211505925 0.0254426 "Sul" 1 "Srxn1"
"Srxn1_6.3" 2 "Simu6" 16.25 16.25 1.15754792223202 1.25769610305897 1.10551980941793 0.0867528777375841 0.00125827185080653 0.00217939077533063 0.1233135 0.116640875 0.144819375 0.165755 0.157339 0.198733425 0.09284555 0.0872744875 0.106296125 "Sul" 2 "Srxn1"
"Srxn1_6.4" 3 "Simu6" 16.25 16.25 1.47917996806132 1.79364073692383 1.13369541674248 0.331064665459394 0.0188410256596117 0.0249030382546996 0.559888 0.551417675 0.581788125 0.6376265 0.62748095 0.671191375 0.511186 0.5037937 0.525014025 "Sul" 3 "Srxn1"
"Srxn1_6.5" 4 "Simu6" 16.25 16.25 2.01754334011397 2.48675809685304 1.52386479686196 0.481912579655111 0.213441945478212 0.113260790602575 1.26917 1.25700975 1.290901 1.49418 1.47995975 1.52777075 1.05839 1.04809975 1.072703 "Sul" 4 "Srxn1"
"Srxn1_6.6" 5 "Simu6" 16.25 16.25 2.48714084415174 2.90214771966291 2.19631489495523 0.36893857341566 1.17908497944175 0.4199338118209 2.41405 2.39594975 2.4379305 2.90221 2.880439 2.9361225 1.92627 1.9113795 1.94339075 "Sul" 5 "Srxn1"
"Srxn1_6.7" 6 "Simu6" 16.25 16.25 2.71578277267368 3.19456556162056 2.45297282300879 0.415298865843705 3.07448789680025 0.762290413790072 4.01225 3.98572 4.04211025 4.763095 4.73137925 4.80089125 3.34267 3.320189 3.3656015 "Sul" 6 "Srxn1"
"Srxn1_6.8" 7 "Simu6" 16.25 16.25 2.65678125108458 3.04865316847245 2.39887089638169 0.344983369872537 5.338560721784 0.88706826168117 5.92718 5.8910895 5.96439025 7.012265 6.9697295 7.0592615 5.07817 5.0472695 5.10861075 "Sul" 7 "Srxn1"
"Srxn1_6.9" 8 "Simu6" 16.25 16.25 2.53006990384602 2.95821291618052 2.27607368022457 0.372926014541687 7.7073721929125 1.04607581683482 7.931875 7.8864395 7.97764 9.307225 9.25429925 9.363255 6.89421 6.8542995 6.93242125 "Sul" 8 "Srxn1"
"Srxn1_6.10" 9 "Simu6" 16.25 16.25 2.64784036142754 3.1709018467955 2.24754275912403 0.473762840918496 9.82994973124788 1.05851271921502 9.93883 9.88444975 9.99247125 11.6508 11.5875975 11.7152025 8.705155 8.657609 8.75022075 "Sul" 9 "Srxn1"
"Srxn1_6.11" 10 "Simu6" 16.25 16.25 2.5247125264676 3.13100448669298 2.09405447547177 0.540325627743457 12.0318429136675 1.3616846391653 12.1334 12.0707975 12.1948 14.28 14.2060975 14.3529 10.5663 10.5113975 10.6186 "Sul" 10 "Srxn1"
"Srxn1_6.12" 11 "Simu6" 16.25 16.25 2.34857839273537 2.89453116704044 2.01015669833664 0.477316888522813 14.3512955006873 1.51184542233553 14.2836 14.213695 14.3517 16.95525 16.8713 17.0367 12.34425 12.2829975 12.4028025 "Sul" 11 "Srxn1"
"Srxn1_6.13" 12 "Simu6" 16.25 16.25 2.22625981798233 2.66885457491756 1.89353711920059 0.399165618706096 16.207893691237 1.57321317662212 16.317 16.2396875 16.3908 19.4676 19.3752975 19.55701 14.0843 14.0168 14.1478025 "Sul" 12 "Srxn1"
"Srxn1_6.14" 13 "Simu6" 16.25 16.25 2.14121039214023 2.50406477134264 1.86216330361629 0.329054889107365 18.1976938908607 1.45447159077132 18.2651 18.181995 18.3445075 21.8022 21.7024975 21.8974125 15.7411 15.668595 15.8098025 "Sul" 13 "Srxn1"
"Srxn1_6.15" 14 "Simu6" 16.25 16.25 2.04927613766421 2.38710152306405 1.78274444858084 0.308421727056192 19.8692891486424 1.36380866233224 20.1522 20.0635975 20.2362075 23.9994 23.894295 24.0992025 17.3867 17.3097 17.4605025 "Sul" 14 "Srxn1"
"Srxn1_6.16" 15 "Simu6" 16.25 16.25 1.95722563297254 2.25906981965738 1.74762002957042 0.26791078576553 21.5331613322291 1.62450831080581 21.9607 21.8676 22.0492075 26.09545 25.98559 26.2006075 18.9653 18.8843925 19.042205 "Sul" 15 "Srxn1"
"Srxn1_6.17" 16 "Simu6" 16.25 16.25 1.90803050353851 2.25940400784597 1.62822650003704 0.32161764049129 22.6144258924514 1.67824193650274 23.6823 23.5852975 23.7744025 28.0686 27.9535 28.1781125 20.5148 20.430795 20.5955075 "Sul" 16 "Srxn1"
"Srxn1_6.18" 17 "Simu6" 16.25 16.25 1.81634590901746 2.15894392608256 1.57839568849459 0.304092806610881 24.0093512152743 1.40182503566556 25.3555 25.254395 25.4518025 30.04645 29.927095 30.1612025 21.9401 21.853 22.024805 "Sul" 17 "Srxn1"
"Srxn1_6.19" 18 "Simu6" 16.25 16.25 1.7510696752414 2.05313746342178 1.48458495348108 0.285941611350739 25.2604805196321 1.28670141088272 26.92875 26.8238975 27.0284025 31.9155 31.7911 32.0334025 23.3112 23.220395 23.3979125 "Sul" 18 "Srxn1"
"Srxn1_6.20" 19 "Simu6" 16.25 16.25 1.67022314395321 1.96496478557457 1.43280729457003 0.270670618371964 26.0390637085978 0.865255609681267 28.4279 28.3194925 28.5307075 33.6656 33.5374975 33.78582 24.5776 24.4831975 24.6675 "Sul" 19 "Srxn1"
"Srxn1_6.21" 20 "Simu6" 16.25 16.25 1.64354671587426 1.88953058311904 1.42742467527254 0.232495729067233 26.8305301161468 0.509278268516137 29.8326 29.719195 29.9389025 35.31125 35.1771975 35.4359025 25.7822 25.684395 25.8757025 "Sul" 20 "Srxn1"
"Srxn1_6.22" 21 "Simu6" 16.25 16.25 1.61884703543953 1.91505907303264 1.38928173744515 0.269150130185234 27.7823009607079 0.349092024330905 31.2006 31.08319 31.3114075 36.86515 36.726395 36.9946 26.9734 26.87149 27.07132 "Sul" 21 "Srxn1"
"Srxn1_6.23" 22 "Simu6" 16.25 16.25 1.57456840090956 1.85384187522239 1.31766558882558 0.26878725308315 28.3644978183344 0.728432667938816 32.5311 32.4088975 32.64811 38.4365 38.2927975 38.57391 28.11475 28.008895 28.216 "Sul" 22 "Srxn1"
"Srxn1_6.24" 23 "Simu6" 16.25 16.25 1.59932150355066 1.8805099146127 1.42340643653991 0.246064534507445 29.637349533878 1.08191983024891 33.8016 33.6748975 33.9245 39.92645 39.7769775 40.0719 29.16645 29.0565975 29.2725075 "Sul" 23 "Srxn1"
"Srxn1_6.25" 24 "Simu6" 16.25 16.25 1.53374180614864 1.85795942696276 1.27205551144719 0.297915213799456 30.4393770620466 1.89421459601628 35.087 34.95629 35.2162025 41.4338 41.2786925 41.5858025 30.3271 30.2128 30.4386025 "Sul" 24 "Srxn1"
"Srxn1_6.26" 25 "Simu6" 16.25 16.25 1.53631086348468 1.84769238031755 1.31861144277048 0.27670184489593 31.222567849306 2.45835436323954 36.28715 36.151495 36.4215 42.9 42.7380975 43.060705 31.3047 31.1858925 31.4207025 "Sul" 25 "Srxn1"
"Srxn1_6.27" 26 "Simu6" 16.25 16.25 1.54711297393565 1.85365832172338 1.32858277091604 0.273379009427062 32.0139360558126 3.40594255139075 37.4753 37.3344925 37.6169025 44.33945 44.1712925 44.5080025 32.325 32.202185 32.446 "Sul" 26 "Srxn1"
"Srxn1_6.28" 27 "Simu6" 16.25 16.25 1.4806450026472 1.81345591072663 1.24718403031451 0.29592020535278 32.7056424405588 3.72639543973 38.6629 38.514 38.8112 45.76865 45.5932875 45.9471 33.3424 33.2143925 33.4687025 "Sul" 27 "Srxn1"
"Srxn1_6.29" 28 "Simu6" 16.25 16.25 1.43803315682238 1.76514352181752 1.18051183540158 0.298463613242184 33.4233497491475 4.08078756928751 39.7545 39.5993 39.9095075 47.1335 46.9500975 47.32152 34.2277 34.0992975 34.3525025 "Sul" 28 "Srxn1"
"Srxn1_6.30" 29 "Simu6" 16.25 16.25 1.40203845252412 1.76092309414138 1.11011641849663 0.330530369826068 34.2799886154374 4.19267337648317 40.7534 40.598495 40.905305 48.4208 48.2291 48.6183125 34.8736 34.7723975 34.969105 "Sul" 29 "Srxn1"
