"time" "Simulation" "dose1" "dose2" "Nrf2_observed" "Nrf2max_observed" "Nrf2min_observed" "Nrf2_SD" "Srxn1_observed" "Srxn1_SD" "medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Chemical" "Times" "variables"
"Srxn1_2.6" 5 "Simu2" 0.32 0.32 0.218243273884566 0.421093286369637 0.0983088305372479 0.17664567624437 0.0726457410310782 0.0560832749113563 0.2555625 0.2405507 0.270829125 0.5373415 0.513703725 0.561657325 0.1815725 0.1662883 0.1973306 "Andr" 5 "Srxn1"
"Srxn1_2.7" 6 "Simu2" 0.32 0.32 0.208258971258607 0.404965625140144 0.0999275620157221 0.170644932205387 0.277987142850369 0.076990149046195 0.359017 0.3402979 0.3782311 0.785794 0.7509549 0.823618475 0.2296665 0.21193495 0.24790645 "Andr" 6 "Srxn1"
"Srxn1_2.8" 7 "Simu2" 0.32 0.32 0.203105532220741 0.39921114024836 0.0951040706899597 0.170123581291077 0.492508330817325 0.158777641792358 0.4771265 0.45371555 0.50178705 1.06916 1.02078 1.12046 0.284627 0.26446945 0.3051706 "Andr" 7 "Srxn1"
"Srxn1_2.9" 8 "Simu2" 0.32 0.32 0.191900023355583 0.385111507240051 0.0774896602009954 0.168270653012176 0.661294903885325 0.183736519941626 0.6082225 0.579970925 0.63848405 1.38077 1.32141875 1.44332175 0.342249 0.319791975 0.3655407 "Andr" 8 "Srxn1"
"Srxn1_2.10" 9 "Simu2" 0.32 0.32 0.227652546612993 0.435822121576751 0.1019884630219 0.181567053663414 0.919340486601227 0.329346812986291 0.7375645 0.705475775 0.772110775 1.69118 1.624978 1.760483 0.392224 0.367297025 0.418031175 "Andr" 9 "Srxn1"
"Srxn1_2.11" 10 "Simu2" 0.32 0.32 0.178654058542941 0.334187472620461 0.0865994971140551 0.135451559437425 0.930953442757749 0.351807102813421 0.8993955 0.864034875 0.937106475 2.056005 1.98621875 2.12799125 0.456559 0.42916495 0.485054025 "Andr" 10 "Srxn1"
"Srxn1_2.12" 11 "Simu2" 0.32 0.32 0.180604342376385 0.346133078217308 0.0954933364012968 0.143371295948596 0.936998547848975 0.30036104808714 1.00521 0.96808985 1.04446025 2.2834 2.21398925 2.35542175 0.507594 0.4777619 0.538601675 "Andr" 11 "Srxn1"
"Srxn1_2.13" 12 "Simu2" 0.32 0.32 0.187116639110011 0.343719348015768 0.105457601474639 0.135663482056963 0.955659917982285 0.293517383741967 1.09903 1.06015 1.13950075 2.49561 2.4279485 2.56684 0.5575015 0.52474305 0.59107945 "Andr" 12 "Srxn1"
"Srxn1_2.14" 13 "Simu2" 0.32 0.32 0.193579479665018 0.379809691412895 0.0999190492088351 0.161281016256236 0.940102701023423 0.236251198399335 1.181435 1.14084975 1.2233305 2.671985 2.606339 2.740463 0.605558 0.570299875 0.6413786 "Andr" 13 "Srxn1"
"Srxn1_2.15" 14 "Simu2" 0.32 0.32 0.210280569964884 0.441903756760262 0.0752494223844495 0.201510215023751 0.932367814422925 0.209189649091902 1.252075 1.20958975 1.2957415 2.84356 2.7795485 2.91021 0.645098 0.607093 0.683359425 "Andr" 14 "Srxn1"
