"iter"	"r.1.1."	"decay.1.1."	"buildSrxn1Base.1."	"degradSrxn1.1."	"Km_NRF2_ACETYLATED_SRXN1.1."	"hill_Srxn1.1."	"Vmax_buildSrxn1.1."	"Km_Srxn1.1."	"hill_acetylated_SRXN1.1."	"LnPrior"	"LnData"	"LnPosterior"
4998668	6.90464	0.147907	0.0255337	0.0163322	0.0140641	1.00327	130487	107140	9.7608	-13.12938	-12894.95	-12908.08
4997992	8.07562	0.14848	0.0241031	0.016003	0.0146204	1.00334	130516	107007	9.79188	-11.62173	-12894.86	-12906.48
4996171	8.38501	0.147935	0.0232952	0.0161178	0.0142799	1.00336	130561	107022	9.99233	-12.25756	-12891.35	-12903.6
4995224	8.2971	0.149277	0.0237035	0.0160303	0.0135586	1.00374	130418	107291	9.82119	-17.67891	-12889.44	-12907.12
4999300	8.58506	0.150287	0.0228475	0.0153963	0.0137763	1.00456	130610	106978	9.59094	-20.83778	-12892.04	-12912.88
4996202	7.43386	0.147538	0.0234372	0.0161414	0.0141855	1.0034	130467	107186	9.98625	-15.98195	-12890.98	-12906.96
4998096	10.3796	0.147662	0.0234759	0.0162115	0.0142029	1.00326	130374	107024	9.97386	-14.68811	-12891.72	-12906.4
4999515	9.75898	0.14971	0.0235222	0.0164114	0.0131994	1.00371	130556	107105	9.99114	-15.57807	-12887.62	-12903.2
4998443	7.56349	0.149037	0.0234225	0.0161509	0.0139719	1.0036	130419	106871	9.76656	-14.28135	-12891.78	-12906.06
4996393	8.01628	0.147033	0.0225259	0.0164375	0.0146488	1.00271	130448	107079	9.60381	-11.48547	-12897.04	-12908.52
4995202	9.81326	0.148287	0.0234512	0.0156069	0.0144671	1.00379	130327	106980	9.97511	-20.40439	-12888.97	-12909.38
4995695	7.89133	0.149242	0.0237091	0.0161054	0.013885	1.00339	130454	107204	9.93995	-14.4347	-12889.02	-12903.46
4996709	9.26186	0.147663	0.0242951	0.0157938	0.014618	1.00369	130445	107069	9.99318	-14.40747	-12892.74	-12907.15
4997000	8.18028	0.148092	0.0254017	0.0160183	0.0142406	1.00355	130592	107125	9.94553	-13.61957	-12891.13	-12904.75
4996813	8.75773	0.148616	0.02348	0.0161855	0.0138349	1.00351	130365	107076	9.89782	-14.09735	-12887.83	-12901.93
4999365	7.95193	0.149632	0.0232001	0.0160584	0.0135355	1.00353	130375	107314	9.98259	-17.13704	-12886.09	-12903.22
4996358	9.00829	0.148168	0.0232512	0.0161695	0.0141686	1.00336	130364	106917	9.79637	-14.73862	-12891.63	-12906.36
4998377	9.18695	0.150288	0.0240829	0.0163612	0.0131641	1.0037	130557	107131	9.94549	-14.42497	-12891.4	-12905.83
4996485	7.41288	0.147585	0.0226902	0.0159595	0.0147436	1.0032	130484	107085	9.97033	-11.90079	-12891.9	-12903.8
4995653	8.38249	0.151183	0.0210881	0.0158698	0.0134769	1.00378	130508	107071	9.98824	-13.51667	-12890.89	-12904.41
4998278	8.65295	0.146155	0.0264939	0.0162941	0.0150678	1.00319	130579	107208	9.90409	-15.24468	-12895.77	-12911.01
4995608	8.52621	0.149608	0.0233476	0.0159168	0.0136628	1.00365	130337	107141	9.9291	-16.4302	-12887.84	-12904.27
4999579	9.69856	0.151116	0.0221581	0.0159008	0.0131266	1.004	130419	106956	9.93692	-20.99382	-12888.99	-12909.98
4997872	9.83107	0.149837	0.021674	0.0158371	0.0137367	1.00359	130431	107292	9.86159	-18.18081	-12888.23	-12906.42
4998274	8.21354	0.148674	0.0240096	0.01644	0.0132922	1.00356	130371	107102	9.97196	-17.22016	-12890.03	-12907.25
4996032	8.19406	0.149538	0.023079	0.0160824	0.0135436	1.00374	130445	107083	9.9886	-13.6376	-12888.79	-12902.43
4999012	8.65563	0.148314	0.0251444	0.0164808	0.0139599	1.00306	130439	107211	9.95178	-13.16017	-12887.92	-12901.08
4998161	10.4046	0.147858	0.023336	0.0157017	0.0148376	1.00368	130602	106975	9.99574	-16.19458	-12890.91	-12907.1
4998181	7.76531	0.148463	0.0233498	0.0156649	0.0145531	1.00353	130470	107229	9.95267	-15.5559	-12888.85	-12904.41
4999708	9.39482	0.147848	0.025162	0.0160227	0.0141579	1.00376	130493	107092	9.69745	-15.63689	-12896.26	-12911.9
4998105	7.59019	0.149244	0.0239305	0.0159943	0.0140879	1.00369	130564	107140	9.99522	-14.99278	-12891.84	-12906.83
4995654	8.96768	0.150188	0.0230489	0.0158376	0.0137867	1.00356	130404	107165	9.87026	-15.89877	-12894.53	-12910.43
4996775	7.87268	0.149518	0.0215159	0.0163399	0.0136045	1.00291	130450	107312	9.89437	-15.54414	-12896.54	-12912.08
4998306	11.109	0.146718	0.025465	0.0164973	0.0148913	1.00278	130477	106881	9.99595	-15.48799	-12892.53	-12908.02
4999351	8.10776	0.149263	0.0221767	0.0157361	0.0138293	1.00423	130425	107014	9.99839	-15.43003	-12889.85	-12905.28
4999451	10.8031	0.148703	0.0229167	0.0162268	0.0138591	1.00328	130369	107199	9.97747	-16.63593	-12886.07	-12902.71
4996038	10.605	0.149038	0.023079	0.0161488	0.0135671	1.00368	130534	107211	9.90729	-16.91768	-12888.52	-12905.44
4998268	8.10453	0.147213	0.0275745	0.016259	0.0148706	1.0032	130437	107132	9.92876	-12.36429	-12896.26	-12908.63
4995033	9.32327	0.149374	0.0243507	0.0158841	0.0141267	1.00357	130366	107063	9.90198	-14.81379	-12889.41	-12904.23
4996140	9.73692	0.148391	0.0228643	0.0161059	0.0142827	1.003	130391	107176	9.71726	-14.13872	-12891.48	-12905.62
4996905	7.56557	0.148873	0.023938	0.0163908	0.0137438	1.00351	130557	106979	9.88211	-15.15587	-12894.69	-12909.85
