"medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Simulation" "Chemical" "Times" "variables"
"Srxn1_2.46" 1.22997 1.15250875 1.30856725 1.46552 1.38923975 1.54267 1.106185 1.02787 1.18656 "Sim2" "Andr" 45 "Srxn1"
"Srxn1_2.47" 1.233895 1.15562 1.31350525 1.46605 1.38905 1.54399025 1.112925 1.03370975 1.19394025 "Sim2" "Andr" 46 "Srxn1"
"Srxn1_2.48" 1.238035 1.158968 1.3186405 1.468015 1.390318 1.54687025 1.11939 1.0394295 1.20128275 "Sim2" "Andr" 47 "Srxn1"
"Srxn1_2.49" 1.241705 1.1619195 1.323151 1.469185 1.3906195 1.54874 1.125705 1.0449375 1.2084705 "Sim2" "Andr" 48 "Srxn1"
"Srxn1_3.1" 0 0 0 0 0 0 0 0 0 "Sim3" "Andr" 0 "Srxn1"
"Srxn1_3.2" 0.03540175 0.032048215 0.0388876375 0.03540175 0.032048215 0.0388876375 0.03540175 0.032048215 0.0388876375 "Sim3" "Andr" 1 "Srxn1"
"Srxn1_3.3" 0.07051585 0.063917475 0.077359465 0.07345575 0.066879995 0.080236065 0.069883 0.0632667025 0.0767427925 "Sim3" "Andr" 2 "Srxn1"
"Srxn1_3.4" 0.1176965 0.10815565 0.127415175 0.1270245 0.11758495 0.13662565 0.10805 0.098439795 0.1180543 "Sim3" "Andr" 3 "Srxn1"
"Srxn1_3.5" 0.3003345 0.286774875 0.3140894 0.342698 0.328091 0.357710725 0.2633755 0.2507139 0.276440425 "Sim3" "Andr" 4 "Srxn1"
"Srxn1_3.6" 0.6590405 0.631723375 0.688903025 0.784145 0.75198295 0.818752475 0.5561745 0.53301865 0.5816151 "Sim3" "Andr" 5 "Srxn1"
"Srxn1_3.7" 1.10126 1.0538495 1.1522005 1.29612 1.2414695 1.35463425 0.942606 0.9014927 0.986631525 "Sim3" "Andr" 6 "Srxn1"
"Srxn1_3.8" 1.59905 1.532338 1.66968075 1.87206 1.79626925 1.952041 1.400465 1.3414075 1.46372075 "Sim3" "Andr" 7 "Srxn1"
"Srxn1_3.9" 2.122805 2.04079975 2.2082 2.4431 2.35130925 2.539251 1.88529 1.81093925 1.96243125 "Sim3" "Andr" 8 "Srxn1"
"Srxn1_3.10" 2.61872 2.52763725 2.71236 2.99347 2.89212925 3.09707175 2.347255 2.26403975 2.43274475 "Sim3" "Andr" 9 "Srxn1"
"Srxn1_3.11" 3.04147 2.9472285 3.13773075 3.47461 3.3702995 3.5806305 2.72798 2.6417595 2.8159505 "Sim3" "Andr" 10 "Srxn1"
"Srxn1_3.12" 3.40617 3.3129095 3.50110025 3.888415 3.78533925 3.9928925 3.04521 2.9594795 3.13256075 "Sim3" "Andr" 11 "Srxn1"
"Srxn1_3.13" 3.722445 3.632537 3.81384225 4.23851 4.13899025 4.3383515 3.294515 3.21198975 3.37878025 "Sim3" "Andr" 12 "Srxn1"
"Srxn1_3.14" 3.95023 3.86445925 4.0377505 4.520155 4.42539925 4.615339 3.460335 3.38178 3.54133025 "Sim3" "Andr" 13 "Srxn1"
"Srxn1_3.15" 4.108685 4.0273785 4.19303125 4.69137 4.60205975 4.78219125 3.58961 3.5141195 3.6686825 "Sim3" "Andr" 14 "Srxn1"
"Srxn1_3.16" 4.21056 4.13198 4.29214275 4.794535 4.71010675 4.8822505 3.67853 3.60523025 3.75466125 "Sim3" "Andr" 15 "Srxn1"
"Srxn1_3.17" 4.272855 4.19658 4.351641 4.88046 4.79882975 4.9654435 3.73154 3.6601895 3.805222 "Sim3" "Andr" 16 "Srxn1"
"Srxn1_3.18" 4.30888 4.234539 4.385841 4.932145 4.85226875 5.0145115 3.74523 3.67564975 3.8174635 "Sim3" "Andr" 17 "Srxn1"
"Srxn1_3.19" 4.313115 4.23988975 4.388801 4.94662 4.86837575 5.02673525 3.72712 3.65825975 3.79844175 "Sim3" "Andr" 18 "Srxn1"
"Srxn1_3.20" 4.29306 4.2213685 4.36728425 4.944965 4.8681375 5.02381225 3.69224 3.62443 3.76181275 "Sim3" "Andr" 19 "Srxn1"
"Srxn1_3.21" 4.26663 4.19571 4.33972025 4.91536 4.83969925 4.992691 3.662595 3.59584 3.73107175 "Sim3" "Andr" 20 "Srxn1"
"Srxn1_3.22" 4.2264 4.15655475 4.29829225 4.871405 4.79693875 4.94778325 3.618165 3.5524945 3.685831 "Sim3" "Andr" 21 "Srxn1"
"Srxn1_3.23" 4.174145 4.105436 4.2449315 4.81002 4.73646925 4.884467 3.570625 3.50560775 3.637245 "Sim3" "Andr" 22 "Srxn1"
"Srxn1_3.24" 4.118255 4.04999625 4.1880705 4.75049 4.67763925 4.82437175 3.51912 3.454749 3.58511325 "Sim3" "Andr" 23 "Srxn1"
"Srxn1_3.25" 4.058705 3.991399 4.12778025 4.680315 4.60876975 4.7532205 3.468025 3.4041095 3.53300225 "Sim3" "Andr" 24 "Srxn1"
"Srxn1_3.26" 4.227865 4.1626585 4.29473325 4.911795 4.84318925 4.98141025 3.55228 3.48979975 3.6158005 "Sim3" "Andr" 25 "Srxn1"
"Srxn1_3.27" 4.288465 4.224395 4.353721 5.048695 4.982329 5.11577075 3.55604 3.49422975 3.61933125 "Sim3" "Andr" 26 "Srxn1"
"Srxn1_3.28" 4.28217 4.219459 4.34652075 5.09748 5.03276825 5.16262175 3.52234 3.46090975 3.58563075 "Sim3" "Andr" 27 "Srxn1"
"Srxn1_3.29" 4.26638 4.20388675 4.32970075 5.13197 5.06852675 5.19585125 3.4779 3.41621 3.54110025 "Sim3" "Andr" 28 "Srxn1"
"Srxn1_3.30" 4.25628 4.19447975 4.31899125 5.206625 5.144029 5.26916075 3.429655 3.3680695 3.49250025 "Sim3" "Andr" 29 "Srxn1"
"Srxn1_3.31" 4.243975 4.18218 4.30589075 5.254675 5.19246 5.31644 3.38455 3.3230175 3.4474005 "Sim3" "Andr" 30 "Srxn1"
"Srxn1_3.32" 4.21476 4.15231975 4.27692 5.26874 5.2067195 5.33019075 3.33578 3.27407825 3.398875 "Sim3" "Andr" 31 "Srxn1"
"Srxn1_3.33" 4.18356 4.1210885 4.246021 5.2924 5.22944975 5.35354075 3.289995 3.227759 3.353501 "Sim3" "Andr" 32 "Srxn1"
"Srxn1_3.34" 4.155835 4.0926595 4.21868075 5.314565 5.25101875 5.37577475 3.24439 3.18155675 3.30857225 "Sim3" "Andr" 33 "Srxn1"
"Srxn1_3.35" 4.11639 4.052354 4.1793605 5.293005 5.2288845 5.35437025 3.20452 3.14069875 3.26861225 "Sim3" "Andr" 34 "Srxn1"
"Srxn1_3.36" 4.077535 4.012995 4.14046325 5.29078 5.225329 5.35348025 3.1602 3.09544825 3.224854 "Sim3" "Andr" 35 "Srxn1"
"Srxn1_3.37" 4.039105 3.97315725 4.103251 5.27325 5.20646425 5.337172 3.11957 3.053919 3.18475175 "Sim3" "Andr" 36 "Srxn1"
"Srxn1_3.38" 4.001985 3.93509 4.06645225 5.27485 5.2063055 5.3404515 3.078765 3.01215 3.1445005 "Sim3" "Andr" 37 "Srxn1"
"Srxn1_3.39" 3.96887 3.9007095 4.03454025 5.28912 5.2189995 5.35642375 3.040045 2.97249 3.106621 "Sim3" "Andr" 38 "Srxn1"
"Srxn1_3.40" 3.925265 3.856359 3.9921405 5.28064 5.20844 5.349932 2.997255 2.92900975 3.06472025 "Sim3" "Andr" 39 "Srxn1"
"Srxn1_3.41" 3.87906 3.80905975 3.9474535 5.247795 5.173729 5.31888725 2.95655 2.8876675 3.0249005 "Sim3" "Andr" 40 "Srxn1"
"Srxn1_3.42" 3.83368 3.76284 3.9033705 5.22199 5.14564 5.29523225 2.917 2.84727875 2.9860305 "Sim3" "Andr" 41 "Srxn1"
"Srxn1_3.43" 3.784125 3.712329 3.85538275 5.16683 5.0881785 5.2426605 2.877265 2.8065585 2.9475305 "Sim3" "Andr" 42 "Srxn1"
"Srxn1_3.44" 3.735075 3.66175825 3.80777125 5.12055 5.0401195 5.198844 2.838185 2.76689125 2.909272 "Sim3" "Andr" 43 "Srxn1"
"Srxn1_3.45" 3.68576 3.61102825 3.75993025 5.05813 4.9760895 5.1390915 2.80093 2.7284675 2.87338 "Sim3" "Andr" 44 "Srxn1"
"Srxn1_3.46" 3.635145 3.55932975 3.710711 4.995725 4.9118595 5.07902075 2.763845 2.69067575 2.83738225 "Sim3" "Andr" 45 "Srxn1"
"Srxn1_3.47" 3.584485 3.507449 3.6617315 4.928875 4.843017 5.0143605 2.72766 2.65348825 2.802033 "Sim3" "Andr" 46 "Srxn1"
"Srxn1_3.48" 3.536125 3.4582785 3.6145905 4.860005 4.7722565 4.94771125 2.693675 2.6185065 2.7692225 "Sim3" "Andr" 47 "Srxn1"
"Srxn1_3.49" 3.48742 3.408529 3.56752025 4.789205 4.700137 4.8792005 2.66014 2.5839095 2.73643225 "Sim3" "Andr" 48 "Srxn1"
"Srxn1_4.1" 0 0 0 0 0 0 0 0 0 "Sim4" "Andr" 0 "Srxn1"
"Srxn1_4.2" 0.03540175 0.032048215 0.0388876375 0.03540175 0.032048215 0.0388876375 0.03540175 0.032048215 0.0388876375 "Sim4" "Andr" 1 "Srxn1"
"Srxn1_4.3" 0.07048845 0.0638916025 0.077334555 0.0730863 0.06651786 0.07987253 0.069883 0.0632667025 0.0767427925 "Sim4" "Andr" 2 "Srxn1"
"Srxn1_4.4" 0.2671185 0.25607785 0.2778091 0.304742 0.292785 0.3163354 0.2246575 0.214508875 0.23462845 "Sim4" "Andr" 3 "Srxn1"
"Srxn1_4.5" 0.858698 0.8271587 0.891971325 0.9792125 0.94399465 1.01677025 0.731082 0.703877275 0.759719225 "Sim4" "Andr" 4 "Srxn1"
"Srxn1_4.6" 1.705625 1.64215825 1.774131 1.943295 1.8729385 2.0192705 1.450055 1.39421925 1.5100615 "Sim4" "Andr" 5 "Srxn1"
"Srxn1_4.7" 2.71387 2.616499 2.81929025 3.005865 2.9008895 3.1192605 2.36081 2.273179 2.45572025 "Sim4" "Andr" 6 "Srxn1"
"Srxn1_4.8" 3.78753 3.661588 3.92116525 4.134485 4.00022925 4.27604 3.32731 3.2123685 3.4497905 "Sim4" "Andr" 7 "Srxn1"
"Srxn1_4.9" 4.92765 4.782568 5.0768795 5.432705 5.27913875 5.5902405 4.28295 4.14931525 4.4220325 "Sim4" "Andr" 8 "Srxn1"
"Srxn1_4.10" 5.999405 5.84467675 6.157804 6.56076 6.39754975 6.72804175 5.319405 5.1756575 5.4659925 "Sim4" "Andr" 9 "Srxn1"
"Srxn1_4.11" 6.950975 6.7935585 7.112181 7.601865 7.43613625 7.77100175 6.21723 6.0698075 6.36679175 "Sim4" "Andr" 10 "Srxn1"
"Srxn1_4.12" 7.786905 7.631629 7.94468025 8.49331 8.32959925 8.6594805 7.029635 6.885265 7.17648675 "Sim4" "Andr" 11 "Srxn1"
"Srxn1_4.13" 8.47638 8.326389 8.62807 9.29882 9.1409495 9.45869425 7.658815 7.5194895 7.79904875 "Sim4" "Andr" 12 "Srxn1"
"Srxn1_4.14" 9.02487 8.88330375 9.16856 9.906025 9.75792425 10.0585 8.15504 8.023589 8.28795075 "Sim4" "Andr" 13 "Srxn1"
"Srxn1_4.15" 9.437265 9.30562675 9.5712835 10.3652 10.2267 10.5072 8.532285 8.40981825 8.656716 "Sim4" "Andr" 14 "Srxn1"
"Srxn1_4.16" 9.74603 9.62237 9.87129375 10.7208 10.59179 10.8529025 8.82738 8.71235825 8.94330575 "Sim4" "Andr" 15 "Srxn1"
"Srxn1_4.17" 9.95463 9.83900975 10.0713 10.932 10.8115925 11.0544 9.02298 8.9143735 9.1316735 "Sim4" "Andr" 16 "Srxn1"
"Srxn1_4.18" 10.03 9.91911875 10.1404025 11.0048 10.8893975 11.120605 9.097795 8.99397975 9.201756 "Sim4" "Andr" 17 "Srxn1"
