"time" "Simulation" "dose1" "dose2" "Nrf2_observed" "Nrf2max_observed" "Nrf2min_observed" "Nrf2_SD" "Srxn1_observed" "Srxn1_SD" "medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Chemical" "Times" "variables"
"Srxn1_1.32" 31 "Simu1" 0.01 0.01 0.390395427537437 0.503701327165664 0.322166948972513 0.0988061892483574 7.92822234249666 3.19827496762565 7.739515 7.69693775 7.785651 10.4937 10.4497 10.5416025 3.58821 3.4919785 3.68962125 "Cddo" 31 "Srxn1"
"Srxn1_1.33" 32 "Simu1" 0.01 0.01 0.368743187394103 0.478830072269512 0.291294706684441 0.0979353225662047 7.70522333428502 3.17337562585705 7.94716 7.89651975 7.99763075 10.8919 10.8484 10.9391 3.652985 3.54350925 3.770246 "Cddo" 32 "Srxn1"
"Srxn1_1.34" 33 "Simu1" 0.01 0.01 0.350627634305867 0.423852740252189 0.282517624978823 0.0708062628755561 7.89189055810741 3.29539365412491 7.986275 7.92295975 8.0489115 11.2061 11.1642 11.251 3.6338 3.52354825 3.75206125 "Cddo" 33 "Srxn1"
"Srxn1_1.35" 34 "Simu1" 0.01 0.01 0.355311483535143 0.464156184985782 0.251406334682243 0.106460904025581 7.66012396557877 3.1785935494086 7.923695 7.85717925 7.9912925 11.2553 11.2071975 11.3037 3.603425 3.49485775 3.72007075 "Cddo" 34 "Srxn1"
"Srxn1_1.36" 35 "Simu1" 0.01 0.01 0.337389583651975 0.437827203121777 0.245002486214277 0.0966641145480391 7.58302531431785 3.03703049661567 7.838895 7.77227 7.907641 11.3075 11.2434975 11.3730025 3.56936 3.4632295 3.683346 "Cddo" 35 "Srxn1"
"Srxn1_1.37" 36 "Simu1" 0.01 0.01 0.343256524009044 0.464690114112267 0.247754066590494 0.110768361504199 7.49043945383917 3.15335640401148 7.740965 7.67615875 7.8084905 11.2108 11.1407975 11.2837025 3.535845 3.4317305 3.647582 "Cddo" 36 "Srxn1"
"Srxn1_1.38" 37 "Simu1" 0.01 0.01 0.337334745082167 0.449592869391017 0.242670444789373 0.104577145846436 7.25116825202847 2.95451632130046 7.642615 7.5784895 7.7084915 11.099 11.0251 11.1781 3.502615 3.40057875 3.6118725 "Cddo" 37 "Srxn1"
"Srxn1_1.39" 38 "Simu1" 0.01 0.01 0.329970760194818 0.444805891382653 0.195575101803526 0.125761509560424 7.08715615463043 2.97893720924847 7.544445 7.481658 7.6089955 10.9572 10.8837975 11.036505 3.47011 3.369489 3.57712675 "Cddo" 38 "Srxn1"
"Srxn1_1.40" 39 "Simu1" 0.01 0.01 0.310784093626718 0.40897375103945 0.217509112963025 0.0958268878973684 7.03464222365314 3.16743335174905 7.447535 7.38595975 7.51050475 10.8098 10.7378 10.8869 3.43778 3.33945975 3.5431705 "Cddo" 39 "Srxn1"
"Srxn1_1.41" 40 "Simu1" 0.01 0.01 0.342053122437726 0.429010421227808 0.257228088497258 0.0859110142800618 6.76290263431111 3.18781579086013 7.352165 7.2914295 7.41392025 10.6613 10.5907 10.7367025 3.40623 3.309978 3.51004025 "Cddo" 40 "Srxn1"
