"medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Simulation" "Chemical" "Times" "variables"
"Srxn1_2.32" 2.09125 2.05012 2.13580275 3.33149 3.28023925 3.3803305 1.595935 1.5501995 1.64675175 "Sim2" "Sul" 31 "Srxn1"
"Srxn1_2.33" 2.081235 2.03872925 2.126822 3.301565 3.25039275 3.350851 1.593665 1.546618 1.6457705 "Sim2" "Sul" 32 "Srxn1"
"Srxn1_3.1" 0 0 0 0 0 0 0 0 0 "Sim3" "Sul" 0 "Srxn1"
"Srxn1_3.2" 0.02322115 0.0211585975 0.0254429075 0.02322115 0.0211585975 0.0254429075 0.02322115 0.0211585975 0.0254429075 "Sim3" "Sul" 1 "Srxn1"
"Srxn1_3.3" 0.0717955 0.066871035 0.0797029125 0.0934646 0.08764934 0.10684735 0.0460728 0.04197868 0.0504784 "Sim3" "Sul" 2 "Srxn1"
"Srxn1_3.4" 0.3692215 0.362699775 0.37780225 0.4272615 0.419939425 0.440797125 0.299237 0.29369785 0.305566075 "Sim3" "Sul" 3 "Srxn1"
"Srxn1_3.5" 0.8216055 0.813115425 0.831870825 0.9579225 0.948242825 0.972041625 0.6567175 0.64902795 0.665111025 "Sim3" "Sul" 4 "Srxn1"
"Srxn1_3.6" 1.39215 1.38042975 1.40486125 1.64368 1.63029975 1.65971025 1.09793 1.08784925 1.10861 "Sim3" "Sul" 5 "Srxn1"
"Srxn1_3.7" 2.026825 2.01188 2.0423605 2.42632 2.40868975 2.44518025 1.573815 1.561229 1.58718025 "Sim3" "Sul" 6 "Srxn1"
"Srxn1_3.8" 2.666975 2.64852975 2.68537025 3.21847 3.1969 3.24079025 2.04554 2.03028 2.06152075 "Sim3" "Sul" 7 "Srxn1"
"Srxn1_3.9" 3.30531 3.28385975 3.32676025 4.025425 3.99997625 4.05101 2.51348 2.4958085 2.53198 "Sim3" "Sul" 8 "Srxn1"
"Srxn1_3.10" 3.840745 3.81703925 3.86429125 4.699415 4.67187 4.72665275 2.92082 2.90102 2.94167025 "Sim3" "Sul" 9 "Srxn1"
"Srxn1_3.11" 4.293425 4.267499 4.31937075 5.160935 5.13141975 5.1898 3.35896 3.335949 3.3829505 "Sim3" "Sul" 10 "Srxn1"
"Srxn1_3.12" 4.372585 4.34636975 4.39922125 5.31254 5.2827495 5.34212025 3.388395 3.365588 3.4129005 "Sim3" "Sul" 11 "Srxn1"
"Srxn1_3.13" 4.44172 4.415308 4.4693015 5.47616 5.44595925 5.5069715 3.35749 3.3345295 3.38275025 "Sim3" "Sul" 12 "Srxn1"
"Srxn1_3.14" 4.531485 4.5042685 4.56001475 5.652885 5.62183 5.68483075 3.34137 3.318779 3.36538 "Sim3" "Sul" 13 "Srxn1"
"Srxn1_3.15" 4.605555 4.5779985 4.634861 5.81065 5.778959 5.84347375 3.311525 3.28866975 3.3363805 "Sim3" "Sul" 14 "Srxn1"
"Srxn1_3.16" 4.67696 4.6489995 4.7064615 5.934055 5.90155975 5.96782075 3.28272 3.25910875 3.30826025 "Sim3" "Sul" 15 "Srxn1"
"Srxn1_3.17" 4.723355 4.69668775 4.751401 6.05086 6.01758675 6.08585025 3.253475 3.2291195 3.28007075 "Sim3" "Sul" 16 "Srxn1"
"Srxn1_3.18" 4.754035 4.72428 4.7840725 6.14683 6.11338475 6.1818535 3.22475 3.1996 3.25248025 "Sim3" "Sul" 17 "Srxn1"
"Srxn1_3.19" 4.779535 4.73856 4.818373 6.259425 6.22592 6.2944705 3.196605 3.1702995 3.22535025 "Sim3" "Sul" 18 "Srxn1"
"Srxn1_3.20" 4.762795 4.71139875 4.813961 6.370365 6.33777625 6.40388025 3.16888 3.14149925 3.19889225 "Sim3" "Sul" 19 "Srxn1"
"Srxn1_3.21" 4.71717 4.6639595 4.7714005 6.44321 6.4101975 6.4764 3.141425 3.11276975 3.17275 "Sim3" "Sul" 20 "Srxn1"
"Srxn1_3.22" 4.666005 4.6137265 4.7197505 6.415605 6.3722375 6.45811125 3.11461 3.08464 3.1468905 "Sim3" "Sul" 21 "Srxn1"
"Srxn1_3.23" 4.6149 4.563258 4.66785025 6.35031 6.30283425 6.3981005 3.088025 3.0568985 3.1215235 "Sim3" "Sul" 22 "Srxn1"
"Srxn1_3.24" 4.56419 4.513129 4.61652 6.284505 6.2328485 6.33745 3.061965 3.02947825 3.09691175 "Sim3" "Sul" 23 "Srxn1"
"Srxn1_3.25" 4.51483 4.4636345 4.56592125 6.209885 6.15705825 6.26337175 3.03644 3.002319 3.07268025 "Sim3" "Sul" 24 "Srxn1"
"Srxn1_3.26" 4.46619 4.4143995 4.51653075 6.13493 6.081776 6.18798775 3.01117 2.97555975 3.04895425 "Sim3" "Sul" 25 "Srxn1"
"Srxn1_3.27" 4.418095 4.36623975 4.46853 6.06035 6.00677 6.11252 2.98642 2.94920975 3.025531 "Sim3" "Sul" 26 "Srxn1"
"Srxn1_3.28" 4.370815 4.31907925 4.420917 5.987085 5.933629 6.0392025 2.96197 2.9234585 3.00235125 "Sim3" "Sul" 27 "Srxn1"
"Srxn1_3.29" 4.324385 4.27266675 4.374575 5.914835 5.86065875 5.9666415 2.93788 2.89802225 2.9798015 "Sim3" "Sul" 28 "Srxn1"
"Srxn1_3.30" 4.278825 4.22642775 4.32889175 5.843825 5.788775 5.8967215 2.914275 2.87285975 2.95778175 "Sim3" "Sul" 29 "Srxn1"
"Srxn1_3.31" 4.23385 4.180739 4.28399975 5.77406 5.71811825 5.826775 2.8909 2.84811975 2.93602075 "Sim3" "Sul" 30 "Srxn1"
"Srxn1_3.32" 4.18958 4.13541925 4.240261 5.70532 5.64881975 5.7584825 2.86797 2.823789 2.91453 "Sim3" "Sul" 31 "Srxn1"
"Srxn1_3.33" 4.146245 4.0917755 4.19726025 5.637505 5.580077 5.6917205 2.8454 2.79984775 2.89319325 "Sim3" "Sul" 32 "Srxn1"
"Srxn1_4.1" 0 0 0 0 0 0 0 0 0 "Sim4" "Sul" 0 "Srxn1"
"Srxn1_4.2" 0.02322115 0.0211585975 0.0254429075 0.02322115 0.0211585975 0.0254429075 0.02322115 0.0211585975 0.0254429075 "Sim4" "Sul" 1 "Srxn1"
"Srxn1_4.3" 0.07911445 0.0738647675 0.08876841 0.1012035 0.095154635 0.116584725 0.05592165 0.0515734925 0.0608282575 "Sim4" "Sul" 2 "Srxn1"
"Srxn1_4.4" 0.4328475 0.426053925 0.443006025 0.5064845 0.498819975 0.521870375 0.3836125 0.37778 0.390337225 "Sim4" "Sul" 3 "Srxn1"
"Srxn1_4.5" 1.020835 1.01131925 1.03243025 1.258285 1.24709 1.27475 0.8686745 0.86049395 0.877530075 "Sim4" "Sul" 4 "Srxn1"
"Srxn1_4.6" 1.80804 1.79428 1.8225905 2.245995 2.229329 2.265551 1.47916 1.46763975 1.491011 "Sim4" "Sul" 5 "Srxn1"
"Srxn1_4.7" 2.76792 2.74920975 2.78685075 3.457085 3.43416975 3.48150075 2.25913 2.2434195 2.27483125 "Sim4" "Sul" 6 "Srxn1"
"Srxn1_4.8" 3.788125 3.76416875 3.81192 4.721525 4.69235475 4.7517415 3.093585 3.07355975 3.11327075 "Sim4" "Sul" 7 "Srxn1"
"Srxn1_4.9" 4.82529 4.796428 4.8534205 6.0676 6.032278 6.10379025 3.89941 3.8754595 3.922571 "Sim4" "Sul" 8 "Srxn1"
"Srxn1_4.10" 5.73338 5.70151875 5.7631365 7.286535 7.24755975 7.32404425 4.60511 4.57838875 4.63076125 "Sim4" "Sul" 9 "Srxn1"
"Srxn1_4.11" 6.46022 6.42570925 6.493291 8.151235 8.109569 8.19040275 5.264275 5.23460975 5.2931915 "Sim4" "Sul" 10 "Srxn1"
"Srxn1_4.12" 6.668255 6.63308825 6.7017005 8.340465 8.29944825 8.37988175 5.474355 5.4441055 5.50478025 "Sim4" "Sul" 11 "Srxn1"
"Srxn1_4.13" 6.838595 6.80415625 6.87239075 8.515755 8.47564525 8.55533375 5.64765 5.617338 5.67916025 "Sim4" "Sul" 12 "Srxn1"
"Srxn1_4.14" 7.01262 6.9781295 7.04738025 8.70081 8.6604975 8.74021525 5.81249 5.7815495 5.84505225 "Sim4" "Sul" 13 "Srxn1"
"Srxn1_4.15" 7.15353 7.118339 7.18881025 8.84762 8.80785575 8.887215 5.93947 5.90792875 5.97246 "Sim4" "Sul" 14 "Srxn1"
"Srxn1_4.16" 7.272905 7.2375495 7.30873075 8.99249 8.95223975 9.032553 6.03069 5.998389 6.06462 "Sim4" "Sul" 15 "Srxn1"
"Srxn1_4.17" 7.39015 7.35414675 7.42703675 9.1381 9.097133 9.178742 6.116175 6.08361875 6.15044175 "Sim4" "Sul" 16 "Srxn1"
"Srxn1_4.18" 7.50238 7.4656895 7.54042 9.30075 9.258749 9.34229225 6.18206 6.15086575 6.2146805 "Sim4" "Sul" 17 "Srxn1"
"Srxn1_4.19" 7.61505 7.5780785 7.65358175 9.460215 9.4171495 9.50357025 6.23847 6.20921925 6.26887025 "Sim4" "Sul" 18 "Srxn1"
"Srxn1_4.20" 7.6996 7.66470975 7.73556025 9.60447 9.560932 9.6487805 6.171345 6.14210825 6.20239025 "Sim4" "Sul" 19 "Srxn1"
"Srxn1_4.21" 7.724285 7.68910875 7.75894 9.7366 9.6923865 9.7810605 6.102935 6.0719995 6.1342405 "Sim4" "Sul" 20 "Srxn1"
"Srxn1_4.22" 7.71194 7.662047 7.75990075 9.85712 9.81371 9.898981 6.03453 6.00206725 6.06689025 "Sim4" "Sul" 21 "Srxn1"
"Srxn1_4.23" 7.634095 7.57692 7.69067225 9.918335 9.8762885 9.959322 5.96173 5.928239 5.99438175 "Sim4" "Sul" 22 "Srxn1"
"Srxn1_4.24" 7.547805 7.4866195 7.61006 9.95189 9.88708975 10.0082 5.89035 5.85533 5.92418 "Sim4" "Sul" 23 "Srxn1"
"Srxn1_4.25" 7.45135 7.39020875 7.51285175 9.95578 9.85452475 10.0427025 5.819485 5.78388975 5.855111 "Sim4" "Sul" 24 "Srxn1"
"Srxn1_4.26" 7.35665 7.294818 7.417533 9.924685 9.7906875 10.0493025 5.74976 5.7130085 5.7871005 "Sim4" "Sul" 25 "Srxn1"
"Srxn1_4.27" 7.262805 7.20041625 7.32262325 9.7997 9.663209 9.92844025 5.681315 5.6429685 5.7198825 "Sim4" "Sul" 26 "Srxn1"
"Srxn1_4.28" 7.17006 7.1063585 7.22985 9.66819 9.5327605 9.79580675 5.61395 5.5738995 5.65423075 "Sim4" "Sul" 27 "Srxn1"
"Srxn1_4.29" 7.079005 7.0150085 7.13769575 9.53973 9.40390525 9.6671015 5.54762 5.5060495 5.58925 "Sim4" "Sul" 28 "Srxn1"
"Srxn1_4.30" 6.989245 6.9250555 7.049082 9.41111 9.2767885 9.53752275 5.482375 5.4392485 5.52563125 "Sim4" "Sul" 29 "Srxn1"
"Srxn1_4.31" 6.9013 6.83616025 6.96140475 9.28417 9.15064175 9.4083705 5.417965 5.37346825 5.4630315 "Sim4" "Sul" 30 "Srxn1"
"Srxn1_4.32" 6.81425 6.74847575 6.87514125 9.159075 9.0274305 9.281584 5.35459 5.308749 5.40140025 "Sim4" "Sul" 31 "Srxn1"
"Srxn1_4.33" 6.72851 6.66190925 6.79055025 9.0358 8.90508 9.156811 5.29217 5.24479625 5.3406805 "Sim4" "Sul" 32 "Srxn1"
"Srxn1_5.1" 0 0 0 0 0 0 0 0 0 "Sim5" "Sul" 0 "Srxn1"
"Srxn1_5.2" 0.02322115 0.0211585975 0.0254429075 0.02322115 0.0211585975 0.0254429075 0.02322115 0.0211585975 0.0254429075 "Sim5" "Sul" 1 "Srxn1"
"Srxn1_5.3" 0.103878 0.09770525 0.1199902 0.126161 0.11917385 0.14833935 0.0810714 0.0757472675 0.091174975 "Sim5" "Sul" 2 "Srxn1"
"Srxn1_5.4" 0.5346395 0.52693595 0.550674025 0.6191935 0.61053585 0.641051375 0.429378 0.42249185 0.439915275 "Sim5" "Sul" 3 "Srxn1"
"Srxn1_5.5" 1.21675 1.20557 1.23378025 1.44815 1.43525925 1.47073025 0.919501 0.91036585 0.93121945 "Sim5" "Sul" 4 "Srxn1"
"Srxn1_5.6" 2.2318 2.215129 2.25181325 2.67143 2.65181875 2.6970105 1.6568 1.64373925 1.67095025 "Sim5" "Sul" 5 "Srxn1"
"Srxn1_5.7" 3.51727 3.49398875 3.542342 4.255125 4.22704975 4.286311 2.65872 2.64042975 2.67735125 "Sim5" "Sul" 6 "Srxn1"
"Srxn1_5.8" 4.91284 4.882574 4.94423175 5.958035 5.92143975 5.996911 3.77226 3.74826 3.79602025 "Sim5" "Sul" 7 "Srxn1"
"Srxn1_5.9" 6.38505 6.34790975 6.4228215 7.817075 7.77210675 7.86443 4.87771 4.84860875 4.90595275 "Sim5" "Sul" 8 "Srxn1"
"Srxn1_5.10" 7.7516 7.7102495 7.79105275 9.512005 9.46257925 9.5610815 5.912345 5.87955875 5.9434605 "Sim5" "Sul" 9 "Srxn1"
"Srxn1_5.11" 8.820965 8.77602 8.86310075 10.832 10.7782925 10.8832 6.821705 6.784958 6.8565405 "Sim5" "Sul" 10 "Srxn1"
"Srxn1_5.12" 9.384845 9.339269 9.4288735 11.5186 11.46429 11.5708025 7.26733 7.22931925 7.30387025 "Sim5" "Sul" 11 "Srxn1"
"Srxn1_5.13" 9.78063 9.7347695 9.82543075 11.9575 11.903095 12.0094025 7.61025 7.5720085 7.64837225 "Sim5" "Sul" 12 "Srxn1"
"Srxn1_5.14" 10.1288 10.0825975 10.1741 12.3488 12.2941925 12.4014 7.90379 7.865628 7.94361025 "Sim5" "Sul" 13 "Srxn1"
"Srxn1_5.15" 10.4231 10.3768975 10.4690025 12.64615 12.592395 12.6996025 8.19574 8.15644775 8.2365705 "Sim5" "Sul" 14 "Srxn1"
"Srxn1_5.16" 10.6435 10.5972 10.690105 12.84875 12.7949975 12.902 8.437265 8.39754775 8.479186 "Sim5" "Sul" 15 "Srxn1"
"Srxn1_5.17" 10.8382 10.7914975 10.885505 13.0144 12.9606 13.0676 8.65911 8.61844725 8.7021405 "Sim5" "Sul" 16 "Srxn1"
"Srxn1_5.18" 11.0323 10.985 11.0811 13.18495 13.1305 13.2391025 8.8749 8.83252 8.91952025 "Sim5" "Sul" 17 "Srxn1"
"Srxn1_5.19" 11.20255 11.1539975 11.2525 13.337 13.2822 13.392405 9.06615 9.022388 9.11201075 "Sim5" "Sul" 18 "Srxn1"
"Srxn1_5.20" 11.3759 11.326095 11.4273 13.4816 13.4256 13.5380025 9.26613 9.22136975 9.31370025 "Sim5" "Sul" 19 "Srxn1"
"Srxn1_5.21" 11.5353 11.4839 11.5878025 13.6333 13.5759975 13.6913075 9.438585 9.39314925 9.4868625 "Sim5" "Sul" 20 "Srxn1"
"Srxn1_5.22" 11.6658 11.6149 11.7175025 13.7387 13.6806975 13.797005 9.590225 9.545227 9.63698025 "Sim5" "Sul" 21 "Srxn1"
"Srxn1_5.23" 11.7728 11.7249975 11.8192 13.8722 13.8138975 13.9308 9.655805 9.618869 9.69251325 "Sim5" "Sul" 22 "Srxn1"
"Srxn1_5.24" 11.79685 11.7489975 11.8428 13.9146 13.862 13.968005 9.6312 9.58133675 9.679341 "Sim5" "Sul" 23 "Srxn1"
"Srxn1_5.25" 11.7164 11.6474 11.7787025 13.9265 13.854895 13.9887 9.527455 9.46937975 9.58496025 "Sim5" "Sul" 24 "Srxn1"
"Srxn1_5.26" 11.5671 11.49268 11.6355 13.8441 13.742095 13.9347025 9.40143 9.34248975 9.460027 "Sim5" "Sul" 25 "Srxn1"
"Srxn1_5.27" 11.4095 11.33329 11.479705 13.6883 13.570995 13.798515 9.274985 9.2150285 9.33261775 "Sim5" "Sul" 26 "Srxn1"
"Srxn1_5.28" 11.2529 11.1748 11.3240025 13.5041 13.382095 13.6214025 9.15072 9.08924975 9.20828 "Sim5" "Sul" 27 "Srxn1"
"Srxn1_5.29" 11.09725 11.017295 11.168805 13.3136 13.1897 13.4305075 9.028275 8.9652485 9.08590375 "Sim5" "Sul" 28 "Srxn1"
"Srxn1_5.30" 10.9436 10.8628 11.0163025 13.1247 13.001395 13.2415025 8.907495 8.843058 8.96540125 "Sim5" "Sul" 29 "Srxn1"
"Srxn1_5.31" 10.792 10.7096975 10.8671025 12.9384 12.8148925 13.055 8.788575 8.72372925 8.84808 "Sim5" "Sul" 30 "Srxn1"
"Srxn1_5.32" 10.6432 10.5588975 10.719705 12.7557 12.6310925 12.8727025 8.67146 8.605583 8.7321815 "Sim5" "Sul" 31 "Srxn1"
"Srxn1_5.33" 10.49665 10.4111875 10.575415 12.576 12.4489975 12.6934025 8.55636 8.48877825 8.61880375 "Sim5" "Sul" 32 "Srxn1"
"Srxn1_6.1" 0 0 0 0 0 0 0 0 0 "Sim6" "Sul" 0 "Srxn1"
"Srxn1_6.2" 0.02322115 0.0211585975 0.0254429075 0.02322115 0.0211585975 0.0254429075 0.02322115 0.0211585975 0.0254429075 "Sim6" "Sul" 1 "Srxn1"
