"iter"	"buildSrxn1Base.1."	"degradSrxn1.1."	"Km_NRF2_ACETYLATED_SRXN1.1."	"hill_Srxn1.1."	"Vmax_buildSrxn1.1."	"Km_Srxn1.1."	"hill_acetylated_SRXN1.1."	"r.1."	"decay.1."	"r.1.1."	"decay.1.1."	"r.1.2."	"decay.1.2."	"r.1.3."	"decay.1.3."	"r.1.4."	"decay.1.4."	"LnPrior"	"LnData"	"LnPosterior"
4999609	0.0220753	0.0159264	0.0127206	1.00395	130462	107284	9.98541	0.973192	0.195775	8.9583	0.151905	0.630499	0.29871	1.0477	0.128666	1.14948	0.104888	-18.38489	-12888.93	-12907.32
4999610	0.0220753	0.0159264	0.0127206	1.00395	130462	107284	9.98541	0.594391	0.354978	7.68279	0.151905	0.630499	0.300709	1.0477	0.12872	1.17467	0.104652	-18.01198	-12890.01	-12908.02
4999611	0.0220753	0.0159264	0.0127206	1.004	130462	107284	9.98541	0.594391	0.354978	8.6281	0.151905	0.630499	0.298866	1.07435	0.12872	1.14434	0.104652	-18.9856	-12887.32	-12906.3
4999612	0.0220753	0.0159264	0.0128812	1.004	130462	107284	9.93388	1.2075	0.130574	10.4739	0.151905	0.630499	0.298866	1.08278	0.12872	1.14434	0.104124	-19.69454	-12888.57	-12908.26
4999613	0.0220753	0.0159264	0.0128812	1.004	130462	107270	9.80716	1.2075	0.130574	9.91923	0.150996	0.630499	0.298866	1.08278	0.12872	1.14434	0.104124	-18.70599	-12889.02	-12907.73
4999614	0.0220753	0.0159699	0.0128812	1.004	130462	107270	9.80971	1.31821	0.0791328	9.91923	0.150996	0.639687	0.298866	1.08278	0.12872	1.14434	0.104124	-18.50942	-12889.31	-12907.82
4999615	0.0220753	0.0159385	0.0128812	1.004	130462	107172	9.80971	1.31821	0.0791328	9.91923	0.150996	0.639687	0.298866	1.08278	0.12872	1.14434	0.104267	-16.64867	-12890.54	-12907.18
4999616	0.0220753	0.0159879	0.0128812	1.004	130462	107172	9.83944	1.59273	0.0791328	7.44321	0.151331	0.639687	0.298866	1.08278	0.128397	1.13057	0.104269	-14.68828	-12891.23	-12905.92
4999617	0.0220753	0.0159879	0.0129763	1.00396	130340	107172	9.84464	1.59273	0.0791328	7.44321	0.151331	0.639687	0.296824	1.08278	0.128397	1.13057	0.104269	-15.9542	-12891.61	-12907.56
4999618	0.0220753	0.0159879	0.0129763	1.00396	130340	107172	9.84213	0.993574	0.0791328	7.44321	0.151331	0.639687	0.296824	1.08278	0.128397	1.13057	0.104269	-15.88265	-12891.63	-12907.52
4999619	0.0220753	0.0159879	0.0129763	1.00402	130340	107172	9.84213	0.993574	0.0791328	9.43452	0.151112	0.639687	0.296824	1.08278	0.128397	1.1584	0.104598	-17.75902	-12891.07	-12908.83
4999620	0.0220753	0.0159879	0.0129763	1.00381	130425	107172	9.84213	1.59766	0.0622617	9.56081	0.151112	0.639687	0.29801	1.08278	0.127939	1.1584	0.104293	-15.83279	-12889.31	-12905.14
4999621	0.0220753	0.0159879	0.0129763	1.00381	130425	107220	9.84213	3.35809	0.0622617	7.70172	0.150576	0.618734	0.29801	1.08278	0.127939	1.14778	0.10423	-15.94957	-12889.79	-12905.74
4999622	0.0220753	0.0159879	0.0129763	1.004	130635	107167	9.97326	3.35809	0.0622617	7.70172	0.150849	0.618734	0.29801	1.05485	0.12852	1.14778	0.10423	-16.19743	-12889.99	-12906.19
4999623	0.0213721	0.0159879	0.0129591	1.004	130409	107167	9.96409	3.35809	0.27876	7.29697	0.151158	0.618734	0.296413	1.05485	0.12852	1.14778	0.10423	-16.68297	-12889.07	-12905.76
4999624	0.0213721	0.0159879	0.012857	1.004	130442	107167	9.89626	3.35809	0.27876	7.29697	0.151039	0.618734	0.296413	1.05485	0.127043	1.14778	0.10423	-16.32884	-12890.73	-12907.06
4999625	0.0210806	0.0159879	0.012857	1.004	130439	107167	9.89626	0.683199	0.347227	7.29697	0.151039	0.618734	0.296409	1.05485	0.127043	1.14778	0.104503	-15.69823	-12890.11	-12905.81
4999626	0.0210806	0.0159879	0.012857	1.004	130439	107167	9.89626	0.683199	0.347227	8.21813	0.151278	0.618734	0.296409	1.05485	0.127043	1.17042	0.104503	-16.4234	-12889.88	-12906.3
4999627	0.0210806	0.0159879	0.012857	1.00389	130504	107167	9.89626	0.683199	0.347227	6.9961	0.151278	0.618734	0.299028	1.06774	0.127043	1.17042	0.104354	-14.79306	-12893.48	-12908.27
4999628	0.0210806	0.0159879	0.012857	1.00405	130504	107167	9.89626	1.0057	0.0708515	6.9961	0.151278	0.618734	0.299028	1.04805	0.127043	1.17042	0.104354	-14.31223	-12894.03	-12908.34
4999629	0.0219582	0.0159879	0.012857	1.00405	130504	107210	9.89626	1.28431	0.00138208	6.9961	0.15135	0.618734	0.299101	1.04445	0.127038	1.14327	0.104354	-14.78094	-12892.77	-12907.55
4999630	0.0219582	0.0160299	0.012857	1.00405	130504	107129	9.89626	1.28431	0.00138208	6.9961	0.15135	0.618734	0.297306	1.08061	0.127034	1.14327	0.104551	-13.67162	-12891.35	-12905.03
4999631	0.0219582	0.0160849	0.012857	1.00405	130504	107129	9.89573	1.28431	0.0560296	7.13766	0.150799	0.618734	0.297306	1.07565	0.127034	1.14327	0.104361	-13.93916	-12890.14	-12904.08
4999632	0.0219582	0.0160849	0.012857	1.00407	130504	107120	9.94795	0.720654	0.0560296	7.13766	0.150799	0.618734	0.297306	1.06909	0.127034	1.14327	0.104361	-13.93184	-12889.37	-12903.3
4999633	0.0227629	0.0161468	0.0128389	1.00397	130504	107120	9.94795	1.28581	0.0560296	8.38273	0.15122	0.618734	0.297306	1.06909	0.127772	1.14327	0.104361	-14.51082	-12887.81	-12902.32
4999634	0.0227629	0.0161468	0.0128389	1.00412	130620	107120	9.81303	0.247419	0.0795573	7.68189	0.15122	0.618734	0.297306	1.06909	0.127772	1.14327	0.104361	-15.10221	-12890.3	-12905.4
4999635	0.0230261	0.0161468	0.0128389	1.00415	130620	107120	9.81303	0.145764	0.0795573	7.52781	0.150797	0.618734	0.297306	1.06909	0.127772	1.14327	0.104363	-15.1142	-12890.19	-12905.3
4999636	0.0230261	0.0161468	0.0128389	1.00415	130620	107120	9.81303	2.23831	0.0795573	7.76665	0.150797	0.618734	0.297306	1.06909	0.127226	1.14327	0.104363	-15.44356	-12890.66	-12906.1
4999637	0.0230261	0.0161468	0.01283	1.00415	130320	107007	9.78027	1.03449	0.0795573	7.52664	0.150797	0.618734	0.297064	1.06909	0.127226	1.14327	0.104363	-16.03635	-12890.9	-12906.94
4999638	0.022353	0.0161468	0.01283	1.00415	130485	106921	9.78027	2.54745	0.673783	7.52664	0.151088	0.618734	0.297064	1.05154	0.127268	1.14327	0.104363	-17.8404	-12892.21	-12910.05
4999639	0.022353	0.0162408	0.01283	1.00415	130485	106921	9.8519	2.54745	0.673783	6.86101	0.151088	0.618734	0.297064	1.05154	0.128684	1.14327	0.104363	-17.5458	-12894.28	-12911.82
4999640	0.022353	0.0162408	0.01283	1.0039	130485	106921	9.8519	1.28834	0.607912	8.04017	0.151088	0.618734	0.298284	1.05154	0.128684	1.16149	0.104363	-16.56595	-12892.59	-12909.16
4999641	0.022353	0.0162938	0.01283	1.00376	130368	106921	9.94668	1.12849	0.75307	8.93998	0.151088	0.616045	0.298284	1.05154	0.128684	1.16149	0.104252	-18.76944	-12891.58	-12910.35
4999642	0.022353	0.0162938	0.01283	1.00376	130423	106921	9.87576	3.48686	0.651071	8.93998	0.150876	0.616045	0.297065	1.05154	0.128684	1.16149	0.104263	-18.04525	-12892.42	-12910.46
4999643	0.022353	0.0162938	0.0129214	1.00376	130423	106921	9.87576	3.48686	0.494685	8.93998	0.150314	0.616045	0.297212	1.05154	0.128302	1.1318	0.104263	-17.21129	-12892.61	-12909.82
4999644	0.022353	0.0162938	0.0129214	1.00376	130478	106921	9.87576	1.58201	0.241299	7.21017	0.150314	0.62596	0.299021	1.05154	0.128569	1.12624	0.104263	-13.84295	-12898.23	-12912.07
4999645	0.022353	0.0163056	0.0129214	1.00376	130478	107125	9.87576	1.40578	0.488645	7.21017	0.150314	0.622793	0.299021	1.05154	0.128569	1.13434	0.104263	-14.7265	-12895.27	-12910
4999646	0.022353	0.0163056	0.0128946	1.00376	130478	107125	9.87576	1.40578	0.488645	7.21017	0.150314	0.622793	0.298552	1.05154	0.128569	1.13434	0.104263	-14.72671	-12893.82	-12908.54
4999647	0.0218983	0.0162954	0.0128749	1.00376	130478	107206	9.96509	0.291202	0.284197	8.99662	0.150314	0.622793	0.298552	1.05154	0.128569	1.12887	0.104263	-16.46405	-12890.96	-12907.42
4999648	0.0218983	0.0162954	0.0128749	1.00376	130478	107100	9.96509	0.27907	0.284197	7.83685	0.150314	0.622793	0.296421	1.05154	0.127293	1.17292	0.104263	-14.14018	-12890.71	-12904.85
4999649	0.0218983	0.0163084	0.0128749	1.00369	130335	107100	9.96509	0.49227	0.284197	9.50277	0.150314	0.622793	0.295746	1.05847	0.127293	1.15445	0.104263	-16.93649	-12888.36	-12905.29
4999650	0.0218983	0.0163084	0.0128749	1.00369	130458	107100	9.96509	1.87745	0.284197	9.50277	0.150841	0.622793	0.295746	1.05847	0.12792	1.15445	0.104328	-15.26644	-12889.35	-12904.62
4999651	0.0218983	0.0162891	0.0128749	1.00369	130458	107100	9.96509	2.15814	0.284197	7.83475	0.151151	0.601977	0.295982	1.05847	0.12792	1.16083	0.104328	-14.08925	-12891.16	-12905.25
4999652	0.0218983	0.0162891	0.0129314	1.0037	130458	107100	9.96509	2.15814	0.0723112	7.83475	0.151151	0.601977	0.294442	1.05847	0.12792	1.16395	0.104189	-13.35305	-12892.23	-12905.59
4999653	0.0218983	0.0162568	0.0129314	1.0037	130401	107100	9.96509	2.15814	0.0723112	7.83475	0.151151	0.601977	0.294442	1.07292	0.126737	1.16395	0.104194	-13.84534	-12892.4	-12906.25
4999654	0.0218983	0.0163399	0.0129314	1.00354	130336	107100	9.96509	2.15814	0.0723112	8.55116	0.150119	0.601977	0.294442	1.04246	0.126737	1.16449	0.104194	-14.71693	-12892.66	-12907.38
4999655	0.0218983	0.0164315	0.0129314	1.00354	130336	107100	9.96509	2.62186	0.0723112	8.58805	0.150119	0.601977	0.294442	1.03996	0.126737	1.16449	0.104194	-14.88983	-12892.49	-12907.38
4999656	0.0218983	0.016431	0.0129314	1.00354	130336	107062	9.96509	2.62186	0.0723112	7.56462	0.150119	0.601977	0.294729	1.03243	0.126737	1.16449	0.104194	-14.0864	-12894.68	-12908.77
4999657	0.0218983	0.016431	0.0129314	1.00354	130304	107234	9.96509	2.62186	0.0723112	9.32113	0.150119	0.601977	0.294729	1.03243	0.126737	1.16449	0.104194	-17.84385	-12893.77	-12911.61
4999658	0.0218983	0.0163572	0.0129314	1.00354	130304	107234	9.96509	2.42862	0.0723112	9.32113	0.150314	0.601977	0.295109	1.05408	0.127393	1.16679	0.104194	-17.78668	-12889.39	-12907.17
4999659	0.0218983	0.0163572	0.0129314	1.00354	130438	107182	9.96509	1.77112	0.0723112	9.32113	0.150314	0.601977	0.294652	1.08919	0.127393	1.16679	0.104194	-14.84167	-12889.97	-12904.81
4999660	0.0218983	0.0163572	0.0129314	1.00354	130438	107182	9.96509	1.7307	0.0723112	9.32113	0.150314	0.601977	0.295262	1.04635	0.127931	1.16679	0.103943	-14.84375	-12891.14	-12905.98
4999661	0.0218983	0.0163572	0.0129314	1.00354	130538	107182	9.96509	1.7307	0.181025	11.6851	0.149638	0.609679	0.296327	1.04635	0.127931	1.16679	0.103943	-17.25329	-12893.42	-12910.68
4999662	0.021879	0.01637	0.0129314	1.00354	130444	107182	9.96509	1.024	0.181025	11.6851	0.149638	0.631004	0.296496	1.04635	0.127931	1.16679	0.103943	-17.7187	-12892.22	-12909.94
4999663	0.021879	0.01637	0.0129314	1.00354	130475	107174	9.96509	4.03098	0.181025	11.9919	0.150089	0.631004	0.296496	1.0702	0.127865	1.1326	0.104121	-17.7734	-12889.63	-12907.41
4999664	0.021879	0.0165584	0.0129314	1.00354	130519	107174	9.96509	3.56966	0.018755	10.564	0.149205	0.631004	0.296496	1.0702	0.127865	1.14146	0.104268	-15.70647	-12892.57	-12908.28
4999665	0.021879	0.0165561	0.0129314	1.00354	130585	107174	9.96509	1.53696	0.018755	9.38223	0.149205	0.631004	0.296496	1.0702	0.127925	1.15635	0.104268	-14.53372	-12893.22	-12907.75
4999666	0.021879	0.0164605	0.0129087	1.00354	130549	107174	9.96509	1.70507	0.0921739	9.38223	0.149205	0.615404	0.295154	1.0702	0.126396	1.15635	0.104194	-14.59101	-12895.01	-12909.6
4999667	0.021879	0.0165766	0.013037	1.00354	130549	107174	9.96509	0.171167	0.0921739	9.38223	0.149205	0.615404	0.295154	1.06004	0.126396	1.15635	0.104194	-14.87913	-12893.74	-12908.62
4999668	0.0238756	0.0165132	0.0131002	1.00361	130549	107174	9.93486	0.879005	0.0921739	9.38223	0.14982	0.624242	0.295154	1.06004	0.126396	1.15635	0.104261	-14.88013	-12892.18	-12907.06
4999669	0.0238756	0.0165132	0.0130055	1.00366	130549	107174	9.93486	0.879005	0.0921739	9.38223	0.14982	0.609695	0.295154	1.06004	0.127403	1.16737	0.104261	-15.07079	-12890.54	-12905.61
4999670	0.0238756	0.0165195	0.0130055	1.00366	130549	107174	9.93486	0.273622	0.0398941	9.83481	0.14982	0.61787	0.295154	1.05807	0.127403	1.16737	0.104261	-15.53461	-12890.61	-12906.15
4999671	0.0238756	0.0164178	0.0130055	1.00369	130549	107174	9.96487	0.273622	0.0398941	9.83481	0.14982	0.61787	0.295154	1.09956	0.127403	1.16737	0.104261	-15.64876	-12891.11	-12906.76
4999672	0.0238756	0.0165021	0.0130055	1.00355	130347	107174	9.96487	1.40022	0.0398941	9.94356	0.149702	0.61787	0.295154	1.076	0.127403	1.16737	0.104261	-16.33466	-12888.99	-12905.32
4999673	0.0232025	0.0163458	0.0130055	1.00366	130347	107174	9.96487	3.0882	0.0117219	8.79382	0.149702	0.61787	0.295712	1.076	0.127403	1.15132	0.104261	-16.00881	-12887.46	-12903.46
4999674	0.0232025	0.0163015	0.0129979	1.00366	130347	107174	9.9729	3.0882	0.0117219	8.79382	0.150093	0.61787	0.295712	1.076	0.127403	1.15132	0.104261	-16.01473	-12886.56	-12902.58
4999675	0.0232025	0.0163015	0.0129979	1.00366	130347	107174	9.9729	1.92308	0.0117219	8.79382	0.150093	0.605244	0.295712	1.076	0.126208	1.15132	0.104261	-15.63603	-12890.16	-12905.79
4999676	0.0228597	0.0163015	0.0129979	1.00366	130378	107110	9.9729	0.70728	0.0117219	8.79382	0.150093	0.616383	0.295712	1.076	0.126337	1.15132	0.104564	-14.4798	-12891.46	-12905.94
4999677	0.0228597	0.016339	0.0129979	1.00366	130378	107110	9.9729	0.70728	0.0117219	8.79382	0.15054	0.616383	0.295364	1.09263	0.128733	1.15132	0.104564	-14.48111	-12893.3	-12907.78
4999678	0.0228597	0.016238	0.0129979	1.00366	130322	107067	9.99855	0.132663	0.0117219	8.63378	0.15054	0.616383	0.295364	1.05596	0.128733	1.15132	0.104067	-15.18623	-12890.03	-12905.22
4999679	0.0228597	0.016238	0.0129979	1.00366	130322	107067	9.99855	0.132663	0.0117219	8.63378	0.150212	0.616383	0.295364	1.05596	0.127153	1.15132	0.104067	-15.19491	-12888.86	-12904.05
4999680	0.0215632	0.016238	0.0129979	1.00366	130322	107067	9.92416	0.75279	0.0750765	7.46803	0.150212	0.616383	0.295364	1.05596	0.127153	1.15132	0.104067	-14.27157	-12889.6	-12903.88
4999681	0.0215632	0.016238	0.0129979	1.00366	130322	107067	9.92416	0.75279	0.0124193	9.43546	0.150212	0.616383	0.295364	1.05596	0.127153	1.12995	0.104389	-15.7474	-12889.51	-12905.26
4999682	0.0215632	0.0162178	0.0129979	1.00366	130322	107067	9.92416	0.75279	0.0124193	8.58286	0.150136	0.616383	0.295364	1.10133	0.127153	1.12995	0.104475	-14.96683	-12892.49	-12907.46
4999683	0.0215632	0.0162178	0.0129979	1.00366	130322	107067	9.92416	0.75279	0.136453	8.6845	0.150136	0.616383	0.295364	1.09994	0.127153	1.14483	0.104516	-15.47722	-12891.85	-12907.33
4999684	0.0215632	0.0162178	0.0129979	1.00368	130322	107067	9.92416	0.75279	0.136453	8.6845	0.150136	0.616383	0.295364	1.09585	0.128609	1.15671	0.104143	-15.54787	-12891.28	-12906.83
4999685	0.0215632	0.016227	0.013054	1.00368	130464	107067	9.92416	0.681366	0.0738799	8.6845	0.150136	0.610349	0.295364	1.09585	0.127202	1.16415	0.103907	-13.59358	-12890.39	-12903.99
4999686	0.0215632	0.0163428	0.013054	1.00368	130507	107048	9.92416	2.16696	0.0738799	8.6845	0.150136	0.610349	0.295334	1.08816	0.127202	1.12447	0.103907	-13.44327	-12891.33	-12904.77
4999687	0.0214433	0.0163428	0.013054	1.00368	130507	107003	9.92416	2.86807	0.0738799	8.6845	0.150136	0.610349	0.295148	1.08816	0.127202	1.17268	0.104101	-13.70507	-12891.23	-12904.93
4999688	0.0214433	0.0162497	0.0130984	1.00368	130391	107003	9.92416	2.86807	0.0738799	10.0969	0.150136	0.610349	0.29379	1.08816	0.127202	1.17268	0.104101	-15.50576	-12890.22	-12905.73
4999689	0.0223326	0.0162515	0.0130984	1.00368	130522	107003	9.80584	1.98055	0.18674	8.70113	0.150136	0.610349	0.295712	1.08816	0.12817	1.17268	0.104101	-13.75077	-12892.88	-12906.63
4999690	0.0223326	0.0162515	0.0131662	1.00368	130522	107003	9.86604	2.15305	0.109008	8.70113	0.150136	0.610349	0.29356	1.05935	0.12817	1.20372	0.104101	-13.54377	-12896.27	-12909.81
4999691	0.0223326	0.0162515	0.0131662	1.00368	130264	107003	9.84648	2.15305	0.109008	10.8122	0.149315	0.610349	0.293376	1.06159	0.12817	1.20372	0.104101	-18.49745	-12897.17	-12915.66
4999692	0.022313	0.0162515	0.0130659	1.00365	130440	107003	9.97639	2.15305	0.0187514	10.8122	0.150048	0.610349	0.293376	1.06565	0.12817	1.20372	0.104101	-15.28372	-12895.41	-12910.69
4999693	0.022313	0.0162515	0.0130659	1.00365	130321	107003	9.97639	2.15305	0.240893	10.8122	0.150048	0.610349	0.293376	1.06565	0.12817	1.20372	0.104101	-17.68557	-12893.88	-12911.57
4999694	0.022313	0.0162515	0.0130659	1.00365	130369	107141	9.97639	1.8814	0.230983	9.50644	0.149651	0.611934	0.293376	1.06565	0.12817	1.20372	0.103843	-16.20012	-12894.94	-12911.14
4999695	0.022313	0.0162515	0.0132146	1.00365	130585	107141	9.97639	3.56398	0.230983	9.50644	0.149651	0.611934	0.293376	1.06989	0.12817	1.20372	0.103709	-15.88626	-12893.86	-12909.74
4999696	0.022313	0.0162508	0.0133394	1.00365	130562	107141	9.97639	3.56398	0.230983	9.50644	0.149651	0.611934	0.293376	1.06989	0.126562	1.20372	0.103709	-15.75728	-12890.37	-12906.12
4999697	0.022313	0.0162508	0.0133394	1.00365	130586	107141	9.97639	3.56398	0.230983	9.50644	0.149651	0.611934	0.293376	1.06989	0.126562	1.17197	0.103283	-15.9019	-12888.64	-12904.54
4999698	0.022313	0.0162423	0.0133394	1.00355	130509	107141	9.96103	2.5927	0.230983	7.23127	0.149651	0.611434	0.292953	1.06989	0.126562	1.17767	0.103283	-13.42959	-12891.69	-12905.12
4999699	0.022313	0.0162423	0.0133394	1.00358	130509	107080	9.96103	1.8679	0.0283054	8.57061	0.150377	0.611434	0.292953	1.06989	0.126562	1.17767	0.103968	-12.93255	-12891.87	-12904.81
4999700	0.022313	0.0162313	0.0133394	1.00358	130505	107080	9.96103	1.8679	0.0283054	8.57061	0.149963	0.611434	0.292953	1.1028	0.126562	1.17767	0.1038	-12.9337	-12890.73	-12903.66
4999701	0.022313	0.0162313	0.0133394	1.00364	130417	107080	9.96103	2.16024	0.0283054	9.02102	0.150108	0.611434	0.292953	1.1028	0.126562	1.17767	0.1038	-14.00159	-12890.62	-12904.62
4999702	0.0216551	0.0161792	0.0133394	1.00364	130417	107159	9.98803	2.16024	0.0283054	9.17542	0.150108	0.611434	0.292953	1.1028	0.126562	1.17767	0.1038	-14.83837	-12890.78	-12905.61
4999703	0.0247203	0.0162321	0.0133743	1.00364	130417	107159	9.98803	2.16024	0.314164	7.3487	0.150108	0.611434	0.294241	1.1028	0.126562	1.17767	0.103797	-14.67424	-12891.32	-12905.99
4999704	0.0238027	0.0162321	0.0133743	1.00355	130376	107174	9.98803	2.16024	0.124332	7.32048	0.150183	0.611434	0.294241	1.09882	0.126345	1.17767	0.103797	-14.28974	-12890.28	-12904.56
4999705	0.0238027	0.0162321	0.0133743	1.00355	130376	107174	9.98803	0.0856122	0.296978	7.32048	0.150183	0.611434	0.294241	1.09882	0.126345	1.17767	0.103797	-14.77737	-12890.28	-12905.05
4999706	0.0245005	0.0161834	0.0134707	1.00355	130443	107139	9.8808	0.277182	0.0467432	11.1323	0.150183	0.611434	0.294241	1.06672	0.126396	1.17767	0.103797	-16.38496	-12891.46	-12907.85
4999707	0.0245005	0.0161834	0.0132959	1.00374	130443	107139	9.8808	0.976871	0.0467432	11.1323	0.150183	0.611434	0.294241	1.06672	0.126396	1.17767	0.103797	-16.70452	-12889.59	-12906.3
4999708	0.0245005	0.0161834	0.0133724	1.00374	130443	107139	9.8808	0.454748	0.122952	11.1323	0.149607	0.611434	0.293513	1.06672	0.126396	1.17767	0.103843	-17.19748	-12889.68	-12906.88
4999709	0.0245502	0.0161834	0.0133724	1.00374	130420	107139	9.8808	2.66948	0.249319	11.1323	0.149607	0.611434	0.293513	1.06672	0.127256	1.17767	0.103843	-17.40278	-12889.56	-12906.96
4999710	0.0245502	0.0161834	0.0134507	1.00374	130359	107139	9.85821	0.564176	0.249319	9.30158	0.149607	0.611434	0.294796	1.09668	0.127426	1.17767	0.103843	-16.613	-12892.57	-12909.19
4999711	0.0245502	0.0161834	0.0134507	1.00363	130359	107139	9.90827	2.45905	0.436724	9.30158	0.149607	0.619654	0.29573	1.09668	0.127426	1.16866	0.103843	-17.05118	-12890.34	-12907.39
4999712	0.0245502	0.0161834	0.0134425	1.00354	130359	107045	9.90827	1.92215	0.436724	7.81268	0.149607	0.619654	0.294501	1.09668	0.127426	1.16866	0.103843	-14.99875	-12893.28	-12908.28
4999713	0.0233521	0.0161834	0.0134646	1.00348	130359	107045	9.90827	1.92215	0.436724	7.81268	0.149607	0.619654	0.294501	1.09668	0.127426	1.16866	0.103672	-14.77946	-12890.82	-12905.6
4999714	0.0233521	0.0161834	0.0133964	1.00375	130469	107045	9.83454	0.256124	0.11353	8.74448	0.14927	0.619654	0.295228	1.09379	0.127426	1.17829	0.103672	-13.98185	-12890.24	-12904.22
4999715	0.0233521	0.0161834	0.0133964	1.00378	130469	107045	9.83454	0.852879	0.0241951	9.06564	0.149182	0.618054	0.295228	1.09379	0.126432	1.17829	0.103367	-13.94237	-12889.87	-12903.81
4999716	0.0233521	0.0161834	0.0133964	1.00378	130469	107045	9.83454	1.0431	0.0241951	8.22741	0.149181	0.618054	0.293619	1.09379	0.126793	1.17829	0.103363	-13.20309	-12890.29	-12903.5
4999717	0.0233521	0.0162309	0.0133964	1.00378	130469	107010	9.83454	2.36946	0.056532	8.63739	0.149181	0.618054	0.293619	1.09379	0.126793	1.17829	0.103673	-13.79072	-12890	-12903.79
4999718	0.0233521	0.0162309	0.0133964	1.00355	130469	107080	9.66826	2.18495	0.0286571	8.63739	0.14909	0.618054	0.293619	1.09379	0.126793	1.17125	0.103332	-12.82908	-12893.88	-12906.71
4999719	0.0233521	0.0163379	0.0134568	1.00355	130425	107080	9.66826	0.648527	0.0286571	9.04824	0.148935	0.618054	0.293619	1.09379	0.125602	1.17125	0.103332	-13.48158	-12891.64	-12905.12
4999720	0.0233521	0.0163232	0.0134568	1.00355	130407	107080	9.82459	1.92143	0.0286571	7.96143	0.148935	0.618054	0.29404	1.08166	0.125602	1.17125	0.103332	-12.88627	-12890.14	-12903.03
4999721	0.0233521	0.0162573	0.0134568	1.00355	130536	107080	9.82459	1.92143	0.0286571	7.49896	0.148935	0.618054	0.29404	1.08166	0.125602	1.17616	0.103332	-12.01832	-12893.48	-12905.5
4999722	0.022786	0.0163078	0.0134568	1.00343	130492	107080	9.82459	1.92143	0.114935	7.49896	0.150374	0.618054	0.29444	1.08166	0.125849	1.17616	0.103332	-11.92405	-12893.78	-12905.7
4999723	0.022786	0.0161679	0.0136406	1.00343	130482	107080	9.88038	1.47074	0.0187833	7.49896	0.150049	0.633215	0.29444	1.08166	0.125849	1.17616	0.103083	-11.56704	-12890.7	-12902.27
4999724	0.022786	0.0162549	0.0136406	1.00345	130476	107080	9.86057	1.88256	0.0187833	7.9624	0.150049	0.633215	0.29444	1.08166	0.125849	1.17616	0.103083	-12.03511	-12891.01	-12903.05
4999725	0.022786	0.0162549	0.0135029	1.00345	130380	107090	9.86057	2.66689	0.00562843	7.9624	0.150049	0.633215	0.29444	1.08166	0.125849	1.16056	0.103083	-13.16235	-12890.23	-12903.4
4999726	0.022786	0.0162284	0.0135029	1.00345	130380	107139	9.86057	2.14809	0.117898	8.58364	0.149151	0.633215	0.29444	1.07464	0.125849	1.16056	0.1033	-14.1643	-12887.29	-12901.46
4999727	0.022786	0.0162723	0.0135029	1.00345	130456	107139	9.86057	0.445555	0.117898	8.58364	0.149151	0.633215	0.29444	1.07464	0.125849	1.15431	0.1033	-13.42899	-12887.84	-12901.27
4999728	0.022786	0.0161811	0.0135029	1.00345	130456	107300	9.85393	0.445555	0.138273	7.9989	0.149694	0.633215	0.294755	1.07464	0.125849	1.15431	0.1033	-16.01206	-12887.02	-12903.04
4999729	0.022786	0.0161881	0.0134114	1.00345	130365	107245	9.85393	0.388669	0.138273	7.9989	0.149694	0.633215	0.294823	1.08445	0.126463	1.15431	0.1033	-15.66668	-12887.03	-12902.69
4999730	0.022786	0.0161881	0.0134114	1.00359	130475	107232	9.85393	0.388669	0.104239	7.9989	0.149694	0.619335	0.294823	1.08445	0.126776	1.15431	0.1033	-14.66308	-12887.75	-12902.42
4999731	0.022786	0.0161903	0.0134114	1.00365	130473	107232	9.79697	1.23682	0.104239	7.9989	0.149312	0.635531	0.294948	1.08445	0.126776	1.15431	0.1033	-14.8066	-12888.25	-12903.06
4999732	0.022786	0.0161903	0.0134114	1.00365	130473	107232	9.80763	1.75189	0.104239	11.2777	0.149312	0.635531	0.294948	1.08445	0.125798	1.15431	0.1033	-17.74243	-12887.63	-12905.37
4999733	0.022786	0.0161399	0.0133443	1.00365	130495	107232	9.80763	3.49458	0.104239	11.2777	0.149518	0.635531	0.294948	1.08445	0.125798	1.15806	0.103557	-17.82466	-12888.8	-12906.62
4999734	0.022786	0.0161399	0.0134624	1.00365	130522	107098	9.80763	3.49458	0.104239	11.2777	0.149518	0.635531	0.296047	1.07021	0.125798	1.19403	0.103557	-16.01923	-12889.61	-12905.62
4999735	0.022786	0.0160708	0.0135928	1.00365	130522	107098	9.94732	3.49458	0.104239	11.2777	0.150096	0.635531	0.296047	1.07021	0.125798	1.17117	0.103557	-16.12626	-12888.16	-12904.28
4999736	0.022786	0.0160239	0.0135928	1.00365	130524	107023	9.94732	3.49458	0.104239	8.81686	0.150267	0.635531	0.296047	1.07021	0.125798	1.17117	0.103557	-14.12314	-12889.91	-12904.03
4999737	0.022786	0.0159731	0.0135928	1.00358	130228	107023	9.94732	3.49458	0.0653993	8.81686	0.150267	0.635531	0.294637	1.07021	0.126205	1.17117	0.10351	-17.87397	-12886.99	-12904.87
4999738	0.022786	0.0159731	0.0136598	1.00358	130228	107023	9.86562	3.56361	0.0608096	10.9451	0.149675	0.635531	0.294637	1.07021	0.126205	1.17117	0.103488	-19.33954	-12886.69	-12906.03
