"iter"	"ks_Srxn1"	"kd_Srxn1"	"Ka_Srxn1"	"hill_Srxn1"	"Vmax_Srxn1"	"Km_Srxn1"	"hillact_Srxn1"	"r_Andro"	"decay_Andro"	"LnPrior"	"LnData"	"LnPosterior"
4998863	0.0220053	0.0159865	0.0135038	1.00393	130662	107097	9.95869	0.641014	0.295503	-15.20668	-12889.67	-12904.87
4998864	0.0220053	0.0159865	0.0135038	1.00391	130662	107097	9.95869	0.643958	0.29517	-14.55085	-12890.32	-12904.87
4998865	0.0220053	0.0159865	0.0135038	1.00391	130662	107207	9.95869	0.643958	0.29579	-16.33324	-12888.63	-12904.96
4998866	0.0220053	0.0159865	0.0135038	1.00391	130683	107207	9.95869	0.647437	0.29579	-16.54201	-12888.64	-12905.18
4998867	0.0220053	0.0160572	0.0135038	1.00391	130635	107063	9.95869	0.641424	0.296457	-15.01833	-12889.31	-12904.33
4998868	0.0220053	0.0160552	0.0134995	1.0038	130635	107050	9.99121	0.651971	0.296457	-13.5943	-12890.56	-12904.16
4998869	0.0220053	0.0160767	0.0134995	1.0038	130490	107050	9.99372	0.632127	0.296156	-12.91946	-12888.59	-12901.51
4998870	0.0219564	0.0160714	0.0134995	1.0038	130490	107050	9.89461	0.644877	0.296246	-13.99505	-12888.24	-12902.23
4998871	0.0219564	0.0160714	0.0134917	1.0038	130490	107050	9.89461	0.655657	0.296246	-14.23587	-12890.44	-12904.67
4998872	0.0219564	0.0160714	0.0134919	1.00378	130432	107050	9.89461	0.628705	0.295672	-14.33159	-12889.98	-12904.31
4998873	0.0219564	0.0160714	0.0134919	1.00363	130432	107050	9.99433	0.628705	0.295672	-13.86721	-12888.55	-12902.42
4998874	0.0231775	0.0160324	0.0134919	1.00363	130402	107050	9.89838	0.628705	0.295672	-14.13461	-12888.95	-12903.09
4998875	0.0231775	0.0160324	0.0134919	1.00363	130402	107050	9.90451	0.624908	0.295119	-14.1802	-12888.06	-12902.24
4998876	0.0231775	0.0160324	0.0134728	1.00363	130363	107003	9.90451	0.624908	0.295119	-14.72628	-12889.32	-12904.05
4998877	0.0231775	0.0161258	0.0134728	1.00357	130363	107003	9.90267	0.624908	0.295119	-14.5162	-12889.2	-12903.71
4998878	0.0231775	0.0161258	0.0134728	1.00338	130363	107003	9.90267	0.626478	0.295119	-13.5077	-12894.16	-12907.67
4998879	0.022232	0.0161258	0.0134728	1.00338	130363	107281	9.81367	0.626478	0.295119	-16.5182	-12890.82	-12907.34
4998880	0.022232	0.0161258	0.0134207	1.00338	130363	107281	9.7611	0.626478	0.295119	-16.10048	-12889.48	-12905.58
4998881	0.022232	0.0161543	0.0134207	1.00338	130401	107250	9.7611	0.626183	0.295119	-14.90714	-12888.66	-12903.57
4998882	0.022232	0.0161543	0.0134207	1.00338	130401	107250	9.856	0.623828	0.295119	-14.95822	-12887.67	-12902.63
4998883	0.022232	0.0161385	0.0134207	1.00338	130443	107242	9.80998	0.608257	0.29336	-16.07097	-12890.27	-12906.34
4998884	0.022232	0.0161712	0.0134207	1.00338	130443	107242	9.97814	0.608257	0.29336	-16.29812	-12888.95	-12905.25
4998885	0.022232	0.0162671	0.0134207	1.00338	130443	107068	9.97814	0.608257	0.29336	-13.11077	-12893.62	-12906.73
4998886	0.0231428	0.0162498	0.0134207	1.00338	130443	107068	9.97814	0.608257	0.29336	-13.90404	-12894.52	-12908.42
4998887	0.0231428	0.0162498	0.0134207	1.00338	130443	107068	9.97814	0.608257	0.29336	-13.90426	-12893.65	-12907.56
4998888	0.0231428	0.0162498	0.0134207	1.00338	130443	107068	9.74778	0.608257	0.29336	-13.96714	-12895.83	-12909.8
4998889	0.0231428	0.0162498	0.0134207	1.00338	130443	107201	9.73186	0.620147	0.29336	-15.33532	-12894.93	-12910.26
4998890	0.0231428	0.0162929	0.0134207	1.00338	130583	107246	9.76346	0.603113	0.294209	-15.59453	-12899.39	-12914.99
4998891	0.0231428	0.0162929	0.0134207	1.00354	130668	107132	9.75577	0.611634	0.294209	-14.68864	-12893.95	-12908.64
4998892	0.0231428	0.0162929	0.0134207	1.00354	130668	107132	9.53964	0.621236	0.294209	-14.86264	-12893.91	-12908.77
4998893	0.0231428	0.0162929	0.0134207	1.00354	130668	107132	9.53964	0.627953	0.294209	-14.70528	-12896.4	-12911.1
4998894	0.0231428	0.0162948	0.0134207	1.00374	130668	107132	9.53964	0.627953	0.294209	-15.39334	-12893.53	-12908.93
4998895	0.0231428	0.0161958	0.0134207	1.00374	130668	107040	9.41284	0.619025	0.294761	-15.90849	-12895.87	-12911.78
4998896	0.0231428	0.0161958	0.0134505	1.00374	130668	107040	9.42026	0.621569	0.294259	-15.50899	-12898.39	-12913.9
4998897	0.0231428	0.0161958	0.0134505	1.00374	130339	106922	9.47595	0.621569	0.293136	-16.54052	-12897.3	-12913.84
4998898	0.0231428	0.0161958	0.0134505	1.00374	130314	106922	9.56465	0.611326	0.292978	-17.728	-12896.83	-12914.56
4998899	0.0231428	0.0161958	0.0134798	1.00374	130314	106994	9.87739	0.611326	0.292846	-17.4772	-12890.29	-12907.77
4998900	0.0231428	0.016176	0.0134798	1.00374	130465	107134	9.99423	0.616665	0.293319	-16.63215	-12886.19	-12902.83
4998901	0.0231428	0.016176	0.0134535	1.00374	130465	107134	9.99423	0.616665	0.293319	-15.40592	-12886.19	-12901.6
4998902	0.0231428	0.0161585	0.0134513	1.00374	130465	107134	9.97692	0.616665	0.293319	-15.39296	-12887.11	-12902.5
4998903	0.0234257	0.0161585	0.0134513	1.00374	130465	107134	9.97692	0.616665	0.293091	-15.12936	-12887.25	-12902.38
4998904	0.0234257	0.0161585	0.0134513	1.00374	130465	107033	9.82683	0.616665	0.293091	-14.50206	-12889.72	-12904.23
4998905	0.0234257	0.0161585	0.0135705	1.00374	130465	107036	9.82683	0.619403	0.294205	-14.74133	-12889.53	-12904.27
4998906	0.0234257	0.0161416	0.0135249	1.00374	130465	107036	9.82683	0.624763	0.294205	-14.64586	-12888.69	-12903.33
4998907	0.0234257	0.0161275	0.0135249	1.00374	130465	107107	9.82683	0.624763	0.293843	-14.80164	-12889.48	-12904.28
4998908	0.0234257	0.0161275	0.0135249	1.00374	130537	107107	9.81424	0.62487	0.295503	-14.62324	-12889.76	-12904.39
4998909	0.0234257	0.0159938	0.0135544	1.00374	130537	107107	9.8826	0.626841	0.295582	-13.95552	-12888.08	-12902.04
4998910	0.0234257	0.0159752	0.0135633	1.00374	130578	107262	9.8603	0.626841	0.295582	-18.37948	-12886.42	-12904.8
4998911	0.0232946	0.0159752	0.0135633	1.00374	130578	107208	9.98447	0.62808	0.296458	-17.49722	-12886.41	-12903.91
4998912	0.0232946	0.0159752	0.0135633	1.00374	130584	107208	9.96752	0.62657	0.296458	-17.97221	-12886.89	-12904.86
4998913	0.0232946	0.0159752	0.0135633	1.00374	130395	107208	9.80914	0.63188	0.296458	-17.94387	-12888.01	-12905.95
4998914	0.0232946	0.0158793	0.0135633	1.00374	130395	107161	9.80914	0.63188	0.296816	-16.95544	-12889.81	-12906.77
4998915	0.0232946	0.0158793	0.0134591	1.00374	130395	107161	9.89568	0.63188	0.296816	-18.12358	-12887.7	-12905.83
4998916	0.0227096	0.0159454	0.0133675	1.00374	130475	107122	9.89568	0.624601	0.296135	-15.13925	-12889.86	-12905
4998917	0.0227096	0.0159454	0.0133675	1.00374	130475	107122	9.87291	0.624601	0.296135	-15.23805	-12889.76	-12905
4998918	0.0227096	0.0159454	0.0133675	1.00374	130404	107122	9.87291	0.624601	0.296135	-14.76877	-12888.5	-12903.26
4998919	0.0218181	0.0159454	0.0133675	1.00374	130404	107122	9.80269	0.624601	0.296135	-14.27204	-12889.38	-12903.66
4998920	0.0218181	0.0159454	0.0133675	1.00374	130404	107122	9.79251	0.638353	0.296135	-14.23585	-12889.12	-12903.35
4998921	0.0218181	0.0159454	0.0133648	1.00374	130473	107127	9.95855	0.638353	0.296135	-13.97892	-12887.94	-12901.92
4998922	0.0218181	0.0159454	0.0133648	1.00374	130473	107150	9.95855	0.638353	0.296135	-14.29644	-12887.24	-12901.53
4998923	0.0218181	0.0161091	0.0133648	1.00368	130473	107150	9.95855	0.635922	0.296135	-14.05144	-12887.35	-12901.4
4998924	0.0218646	0.0161185	0.0133648	1.00368	130473	107244	9.95855	0.635922	0.296135	-18.66501	-12887.49	-12906.16
4998925	0.0218646	0.0160507	0.0133648	1.00368	130473	107244	9.95855	0.636343	0.295307	-15.8884	-12886.5	-12902.39
4998926	0.0218646	0.0160876	0.0133648	1.00368	130473	107114	9.93074	0.633302	0.294913	-14.29488	-12887.46	-12901.75
4998927	0.0218646	0.0160876	0.0133648	1.00368	130391	107114	9.93749	0.633302	0.294913	-15.21914	-12886.03	-12901.25
4998928	0.0218646	0.0161304	0.0133648	1.00368	130390	106999	9.84273	0.645851	0.294913	-14.84813	-12890.36	-12905.21
4998929	0.0218646	0.016174	0.0133648	1.00368	130455	106999	9.88944	0.645851	0.294755	-13.37893	-12890.71	-12904.09
4998930	0.0218646	0.016174	0.0133648	1.00368	130455	106999	9.91935	0.645851	0.294755	-13.33092	-12890.55	-12903.88
4998931	0.0218646	0.016174	0.0133648	1.00365	130455	106999	9.91935	0.631218	0.294563	-13.28321	-12888.28	-12901.56
4998932	0.0218646	0.016174	0.0133648	1.00365	130455	106918	9.91935	0.634587	0.294563	-13.46447	-12890.87	-12904.34
4998933	0.0218646	0.0162166	0.0133648	1.00365	130455	106892	9.87583	0.634375	0.294563	-14.71761	-12889.95	-12904.67
4998934	0.0218646	0.0161875	0.0133648	1.00365	130455	107009	9.87583	0.634375	0.296677	-14.78188	-12888.34	-12903.12
4998935	0.0218646	0.0161875	0.0133794	1.00365	130455	107009	9.87583	0.634375	0.29568	-17.26636	-12887.31	-12904.58
4998936	0.0218646	0.0161875	0.0133909	1.00365	130407	107009	9.88458	0.634375	0.295509	-17.77673	-12887.03	-12904.81
4998937	0.0218646	0.0161383	0.0133909	1.00365	130407	107196	9.89887	0.634375	0.295509	-18.2131	-12885.65	-12903.87
4998938	0.0218646	0.0161383	0.0133909	1.00365	130407	107196	9.89887	0.63525	0.295509	-18.29504	-12885.65	-12903.95
4998939	0.0218646	0.0161372	0.0133909	1.00365	130407	107196	9.89887	0.63525	0.295509	-17.00139	-12886.94	-12903.94
4998940	0.0218646	0.0161372	0.0133909	1.00365	130563	107196	9.8968	0.64463	0.296341	-15.258	-12891.1	-12906.36
4998941	0.0219513	0.0161372	0.0133478	1.00365	130543	107196	9.94663	0.64463	0.296815	-16.3775	-12887.4	-12903.77
4998942	0.0219513	0.0162078	0.0133478	1.00365	130543	107208	9.94663	0.64463	0.296815	-16.41803	-12888.89	-12905.31
4998943	0.0219513	0.0160707	0.0133478	1.00365	130543	107208	9.90184	0.632619	0.296815	-16.37182	-12887.28	-12903.65
4998944	0.0219513	0.0160707	0.0133478	1.00364	130543	107208	9.89677	0.632619	0.295885	-17.13216	-12886.59	-12903.72
4998945	0.0219513	0.016129	0.0133478	1.00347	130524	107318	9.82174	0.637227	0.295885	-17.31163	-12891.81	-12909.13
4998946	0.0219513	0.016129	0.0133478	1.00347	130524	107055	9.77362	0.644335	0.295885	-13.20309	-12895.26	-12908.46
4998947	0.0219513	0.0162082	0.0133478	1.00347	130524	107055	9.76976	0.644335	0.295885	-13.19947	-12892.47	-12905.67
4998948	0.0219513	0.0162082	0.0133938	1.00347	130524	107149	9.99502	0.644335	0.29672	-15.67026	-12887.69	-12903.36
4998949	0.0211972	0.0162082	0.0133938	1.00347	130524	107149	9.99502	0.644335	0.29515	-16.44745	-12888.81	-12905.25
4998950	0.0211972	0.0162082	0.0133938	1.00347	130569	107149	9.99502	0.638037	0.296758	-14.67923	-12889.95	-12904.63
4998951	0.0211972	0.0162082	0.0133829	1.00347	130569	107149	9.99502	0.659638	0.298323	-14.56074	-12892.58	-12907.14
4998952	0.0211972	0.0162082	0.0133829	1.00337	130419	107149	9.99502	0.659638	0.297241	-13.8777	-12894.02	-12907.9
4998953	0.0211972	0.0161461	0.0133829	1.00337	130419	107149	9.99502	0.645513	0.296998	-14.3024	-12890.88	-12905.18
4998954	0.0211972	0.0162422	0.0133829	1.00342	130419	107149	9.99502	0.645513	0.295956	-13.60701	-12890.68	-12904.28
4998955	0.0211972	0.0162422	0.0133829	1.00342	130359	107231	9.99502	0.645513	0.294513	-15.67008	-12892.33	-12908
4998956	0.0211972	0.0162422	0.0133829	1.00342	130353	107231	9.99569	0.645513	0.296799	-15.76456	-12891.29	-12907.05
4998957	0.0211972	0.0162422	0.0133829	1.00342	130353	107026	9.99569	0.646975	0.295342	-12.72541	-12891.7	-12904.43
4998958	0.0211972	0.0162714	0.0133829	1.00343	130431	107057	9.91587	0.623442	0.295342	-12.6052	-12892.59	-12905.19
4998959	0.0236673	0.0164881	0.0133829	1.00343	130431	106997	9.99494	0.623442	0.294069	-12.31607	-12890.53	-12902.84
4998960	0.0236673	0.0163591	0.0134814	1.00343	130377	106997	9.99494	0.633014	0.295704	-12.91114	-12890.56	-12903.47
4998961	0.0236673	0.0163591	0.0134814	1.00343	130530	106997	9.99494	0.638826	0.29733	-12.43349	-12892.72	-12905.16
4998962	0.0236673	0.0163591	0.0134814	1.00343	130530	107139	9.99092	0.643676	0.296957	-13.08905	-12890.57	-12903.66
4998963	0.0236673	0.0163591	0.0134814	1.00343	130530	107139	9.99092	0.643676	0.296957	-13.47005	-12890.24	-12903.71
4998964	0.0236673	0.0164345	0.0134814	1.00343	130530	107139	9.99092	0.630678	0.292694	-13.29181	-12892.09	-12905.38
4998965	0.0236673	0.0164295	0.0134814	1.00343	130486	107139	9.99092	0.630678	0.292694	-14.1253	-12891.46	-12905.59
4998966	0.0236673	0.0164295	0.0135095	1.00343	130486	107023	9.99092	0.630678	0.292694	-12.85726	-12891.74	-12904.6
4998967	0.023207	0.0164295	0.0134248	1.00343	130486	107244	9.99092	0.630678	0.293066	-15.07305	-12893.83	-12908.9
4998968	0.0226125	0.0163242	0.0136601	1.00343	130502	107244	9.99092	0.630678	0.293066	-15.28508	-12891.18	-12906.46
4998969	0.0226125	0.0162125	0.0136601	1.00343	130502	107244	9.99092	0.637221	0.293066	-14.5843	-12892.5	-12907.08
4998970	0.0226125	0.0161842	0.0136601	1.00343	130336	107244	9.99092	0.632804	0.295265	-16.19059	-12891.64	-12907.83
4998971	0.0226125	0.016128	0.0135655	1.00343	130336	107244	9.99092	0.632832	0.295265	-16.89687	-12887.89	-12904.79
4998972	0.0226125	0.016128	0.0135655	1.00343	130340	107244	9.96969	0.648117	0.296594	-17.27419	-12889.1	-12906.37
4998973	0.0226125	0.0162066	0.0135655	1.00348	130340	106966	9.97806	0.639097	0.295251	-15.18015	-12891.09	-12906.27
4998974	0.0213553	0.0162066	0.0135655	1.00348	130340	106966	9.97806	0.646946	0.295085	-14.80756	-12892.32	-12907.13
4998975	0.0211536	0.0163367	0.0135655	1.00335	130340	106966	9.97806	0.646721	0.295031	-14.26718	-12892.24	-12906.51
4998976	0.0211536	0.0163033	0.0134542	1.00335	130493	106966	9.97806	0.623347	0.295031	-12.49198	-12892.82	-12905.31
4998977	0.0211536	0.0161983	0.0134542	1.00335	130390	106966	9.97806	0.63401	0.295031	-12.701	-12892.25	-12904.95
4998978	0.0211536	0.0163198	0.0134542	1.00335	130481	106966	9.97806	0.633769	0.294431	-11.73543	-12891.95	-12903.69
4998979	0.0211536	0.0163749	0.0134542	1.00335	130336	106966	9.96403	0.633769	0.294431	-15.19588	-12890.09	-12905.29
4998980	0.0228918	0.0163745	0.0135961	1.00335	130250	106949	9.98745	0.633769	0.29445	-17.13153	-12888.46	-12905.59
4998981	0.0228918	0.0163745	0.0135961	1.00335	130336	106949	9.87772	0.633769	0.29445	-14.31599	-12892.02	-12906.34
4998982	0.0228918	0.0162465	0.0135961	1.00347	130336	107097	9.94608	0.642758	0.29445	-14.39485	-12888.16	-12902.55
4998983	0.0228918	0.0162465	0.0135961	1.00332	130465	107097	9.94608	0.644357	0.29445	-12.61373	-12892.66	-12905.27
4998984	0.0228918	0.0163097	0.0135961	1.00332	130465	107097	9.94608	0.644357	0.29445	-12.67753	-12890.88	-12903.56
4998985	0.0215509	0.0163097	0.0135961	1.00332	130455	107045	9.93418	0.644357	0.29445	-12.45811	-12892.69	-12905.15
4998986	0.0215509	0.0163097	0.0135961	1.00332	130455	106927	9.95181	0.644357	0.29445	-13.28429	-12892.96	-12906.24
4998987	0.0215509	0.0162467	0.0135961	1.00332	130455	106927	9.95181	0.644357	0.29445	-13.29081	-12894.1	-12907.4
4998988	0.0215509	0.0162467	0.0135961	1.00332	130394	106927	9.95181	0.644357	0.295241	-13.37596	-12893.06	-12906.43
4998989	0.0215509	0.0162467	0.0136544	1.00332	130394	106964	9.95181	0.644043	0.295241	-12.39933	-12892.78	-12905.18
4998990	0.0215509	0.0161441	0.0136544	1.00332	130394	107086	9.99692	0.648738	0.295241	-12.59616	-12890.27	-12902.87
4998991	0.0215509	0.016082	0.0136544	1.00351	130501	107086	9.99692	0.650863	0.295241	-13.76815	-12889.31	-12903.08
4998992	0.0215509	0.0162091	0.0136544	1.00351	130501	107086	9.99692	0.650863	0.295241	-15.29079	-12890.34	-12905.63
4998993	0.0215509	0.0162091	0.0136544	1.00351	130501	107086	9.99692	0.650863	0.295241	-18.64016	-12892.89	-12911.53
4998994	0.0215509	0.0162091	0.0136544	1.00351	130501	107014	9.99699	0.650863	0.295241	-17.84533	-12889.61	-12907.45
4998995	0.0215509	0.0162091	0.0137182	1.00351	130573	107128	9.94605	0.650863	0.295241	-19.02435	-12889.41	-12908.44
4998996	0.0222895	0.0161894	0.0137182	1.00351	130639	107128	9.99098	0.652723	0.295241	-19.61053	-12890.24	-12909.85
4998997	0.0222895	0.0161894	0.0138375	1.00351	130549	107128	9.99098	0.648983	0.294145	-13.76415	-12888.62	-12902.38
4998998	0.0224617	0.0161894	0.0138375	1.00351	130549	107113	9.99098	0.648983	0.293179	-12.68884	-12890.35	-12903.03
4998999	0.0224617	0.0161894	0.0138375	1.00351	130439	107113	9.99098	0.637184	0.293179	-14.61691	-12888.27	-12902.89
4999000	0.0224617	0.0161991	0.0138375	1.00351	130439	107079	9.99098	0.637184	0.293179	-15.65621	-12887.49	-12903.14
4999001	0.0224617	0.0161991	0.0138375	1.00348	130439	107000	9.99098	0.629461	0.293179	-15.27747	-12888.18	-12903.45
4999002	0.0226955	0.0161991	0.0138375	1.00348	130439	107000	9.99098	0.629461	0.292603	-14.86506	-12887.91	-12902.78
4999003	0.0226955	0.0161991	0.0138375	1.00348	130439	106974	9.99098	0.621816	0.291312	-15.05515	-12890.66	-12905.71
4999004	0.022641	0.0161519	0.0138375	1.00348	130439	106974	9.93154	0.621816	0.290455	-14.69139	-12893.86	-12908.55
4999005	0.022641	0.0161519	0.0137995	1.00348	130439	106974	9.93154	0.621816	0.290455	-14.74726	-12892.54	-12907.29
4999006	0.022641	0.0161469	0.0137995	1.00348	130439	106949	9.93154	0.621816	0.290455	-14.94711	-12893.39	-12908.34
4999007	0.022641	0.0161469	0.0137995	1.00348	130439	107292	9.86151	0.621816	0.290455	-15.33351	-12895.05	-12910.38
4999008	0.022641	0.0161469	0.0137995	1.00348	130439	107292	9.86151	0.621816	0.290455	-17.26282	-12895.04	-12912.3
4999009	0.0227393	0.0161469	0.0137995	1.00327	130439	107292	9.76308	0.621816	0.290455	-16.59234	-12894.1	-12910.7
4999010	0.0227393	0.0163252	0.0137995	1.00327	130439	107292	9.8428	0.621816	0.290455	-16.66031	-12891.93	-12908.59
4999011	0.0251444	0.0164808	0.0137995	1.00306	130439	107292	9.89541	0.621816	0.290455	-14.89804	-12892.63	-12907.53
4999012	0.0251444	0.0164808	0.0139599	1.00306	130439	107211	9.95178	0.63132	0.29223	-13.16017	-12887.92	-12901.08
4999013	0.0251444	0.0164808	0.0139599	1.00306	130439	107211	9.95178	0.63132	0.29223	-11.73136	-12892.02	-12903.75
4999014	0.0251444	0.0164808	0.0139288	1.00306	130410	107211	9.95178	0.634836	0.293497	-12.61697	-12889.62	-12902.23
4999015	0.0251444	0.0164808	0.0137717	1.0032	130410	107231	9.95178	0.634836	0.293497	-14.41846	-12890.11	-12904.52
4999016	0.0251444	0.0164808	0.0137717	1.00324	130410	107156	9.91374	0.633151	0.293497	-13.37594	-12889.89	-12903.27
4999017	0.0251444	0.0164668	0.0137936	1.00324	130448	107182	9.86152	0.633151	0.293497	-14.25987	-12890.68	-12904.94
4999018	0.0238468	0.0164577	0.0137936	1.00324	130564	107182	9.98661	0.628199	0.290881	-13.78108	-12890.61	-12904.39
4999019	0.0238468	0.0164577	0.0137615	1.00324	130564	107182	9.98661	0.628199	0.290715	-13.1856	-12891.6	-12904.79
4999020	0.0238468	0.0164577	0.0137615	1.00326	130404	107182	9.96021	0.620309	0.290715	-15.28502	-12888.94	-12904.22
4999021	0.0238468	0.0164375	0.0137064	1.00318	130375	107125	9.96021	0.620309	0.290246	-15.47384	-12890.45	-12905.93
4999022	0.0228203	0.0164375	0.0137064	1.00318	130261	107109	9.96021	0.61771	0.290246	-17.54268	-12889.03	-12906.58
4999023	0.0228203	0.0164375	0.0137064	1.00318	130261	107117	9.96021	0.61771	0.290246	-16.40739	-12889.8	-12906.2
4999024	0.0228203	0.0165008	0.0137648	1.00318	130704	107117	9.96021	0.61771	0.290246	-14.91649	-12893.1	-12908.02
4999025	0.0228203	0.0165008	0.0137637	1.00318	130472	107117	9.96021	0.61771	0.290246	-12.49618	-12891.21	-12903.7
4999026	0.0234675	0.0165008	0.0137637	1.00318	130382	107025	9.96021	0.61771	0.290009	-13.13304	-12893.85	-12906.99
4999027	0.0234675	0.0165008	0.0138528	1.00318	130382	107061	9.91964	0.61771	0.290009	-11.82419	-12895.79	-12907.62
4999028	0.0234675	0.0165258	0.0138528	1.00318	130382	107061	9.91964	0.632238	0.290009	-12.70171	-12896.85	-12909.55
4999029	0.0234675	0.0164185	0.0138528	1.00318	130382	107157	9.8037	0.624171	0.290009	-12.96898	-12897.23	-12910.2
4999030	0.0234675	0.0164185	0.0138275	1.00318	130382	107157	9.99211	0.624171	0.290009	-13.3131	-12894.87	-12908.18
4999031	0.0234675	0.0164185	0.0138275	1.00318	130382	107157	9.99211	0.624171	0.29362	-13.05226	-12893.59	-12906.64
4999032	0.0234675	0.0164075	0.0138275	1.00296	130382	107181	9.99211	0.621796	0.29173	-13.73634	-12893.07	-12906.81
4999033	0.0234675	0.0164075	0.0138275	1.00319	130530	107135	9.99211	0.621796	0.29173	-13.21451	-12891.83	-12905.04
4999034	0.0234675	0.0164075	0.0138275	1.00319	130530	107135	9.99211	0.625439	0.29173	-13.70914	-12891.32	-12905.02
4999035	0.0234675	0.0164342	0.0137869	1.00319	130530	107135	9.95088	0.625439	0.29173	-13.22633	-12892.04	-12905.27
4999036	0.0234675	0.0164342	0.0137869	1.00319	130530	107135	9.95719	0.631494	0.290949	-13.09013	-12893.32	-12906.41
4999037	0.0234675	0.0164606	0.0137869	1.00319	130530	107135	9.95719	0.623328	0.290949	-12.31643	-12892.97	-12905.29
4999038	0.0234675	0.0164606	0.0137869	1.00319	130530	107135	9.95719	0.614352	0.290949	-12.00001	-12893.89	-12905.89
4999039	0.0234675	0.0164606	0.0137731	1.00322	130530	107135	9.95719	0.618913	0.290949	-12.09214	-12892.76	-12904.85
4999040	0.0234675	0.0164606	0.0137731	1.00322	130530	107135	9.99864	0.618913	0.290949	-13.74167	-12890.63	-12904.37
4999041	0.0234675	0.0164606	0.0137897	1.00322	130477	107135	9.99864	0.618225	0.290949	-14.76326	-12890.19	-12904.95
4999042	0.0234675	0.0164606	0.0137897	1.00322	130426	107002	9.99864	0.620541	0.290949	-13.48248	-12893.46	-12906.95
4999043	0.0234675	0.0164606	0.0138957	1.00322	130426	107002	9.99864	0.62268	0.290949	-14.84208	-12889.08	-12903.92
4999044	0.0234675	0.0164606	0.0139432	1.00322	130426	107061	9.88914	0.62268	0.290949	-14.76023	-12889.86	-12904.62
4999045	0.0234675	0.016412	0.0139432	1.00322	130426	107061	9.88914	0.629481	0.290949	-14.22627	-12893.07	-12907.3
4999046	0.0225209	0.0163006	0.0139935	1.00322	130426	107061	9.88914	0.629481	0.292998	-15.72722	-12892.77	-12908.49
4999047	0.0225209	0.0162323	0.0139935	1.00332	130426	107061	9.78987	0.646212	0.293909	-15.95769	-12892.73	-12908.69
4999048	0.0217028	0.0162288	0.013997	1.00332	130426	106991	9.78987	0.653025	0.293978	-15.73436	-12894.45	-12910.18
4999049	0.0217028	0.0162288	0.013997	1.00332	130426	106991	9.78987	0.653025	0.293978	-15.09631	-12895.25	-12910.35
4999050	0.0217028	0.016264	0.0139543	1.00332	130425	107027	9.80542	0.653025	0.294139	-14.43862	-12895.1	-12909.54
4999051	0.0217028	0.016264	0.0139543	1.00332	130425	107027	9.82288	0.658425	0.294139	-15.77557	-12893.66	-12909.44
4999052	0.0213332	0.016264	0.0139543	1.00332	130425	107027	9.7087	0.658425	0.294139	-15.7022	-12896.26	-12911.96
4999053	0.0229404	0.016264	0.0139543	1.00332	130389	107004	9.80193	0.658425	0.294139	-14.73574	-12890.78	-12905.51
4999054	0.0229404	0.016264	0.0139543	1.00332	130560	107004	9.80193	0.654327	0.294139	-13.44877	-12891.33	-12904.78
4999055	0.0229404	0.0163627	0.0139543	1.00332	130560	107090	9.846	0.65366	0.294139	-13.12897	-12893.02	-12906.15
4999056	0.0229404	0.0163627	0.0139543	1.00332	130536	107090	9.86582	0.655603	0.294139	-12.24799	-12894.22	-12906.47
4999057	0.0229404	0.0162879	0.0139543	1.00332	130536	107090	9.86582	0.655603	0.294139	-11.48594	-12893.02	-12904.5
4999058	0.0229404	0.0162879	0.0139543	1.00332	130536	107090	9.86582	0.655603	0.294139	-11.70891	-12892.85	-12904.56
4999059	0.0229404	0.0162765	0.0139543	1.00332	130536	107090	9.92024	0.639427	0.294139	-11.48321	-12890.76	-12902.25
4999060	0.0229404	0.0162765	0.0139358	1.00332	130536	107090	9.9571	0.639427	0.29379	-11.89491	-12888.33	-12900.22
4999061	0.0229404	0.0162765	0.0139358	1.00326	130366	107101	9.9571	0.648591	0.293871	-13.08667	-12887.55	-12900.64
4999062	0.0229404	0.0162765	0.0139358	1.00313	130318	107101	9.9571	0.648591	0.293904	-13.73623	-12887.41	-12901.14
4999063	0.0229404	0.016241	0.0139529	1.00328	130406	107036	9.9571	0.651603	0.293668	-12.59593	-12889.2	-12901.79
4999064	0.0229404	0.0162707	0.014094	1.00328	130440	107034	9.9571	0.651603	0.293668	-12.30614	-12890.07	-12902.37
4999065	0.0229404	0.016111	0.014094	1.00333	130440	107034	9.98271	0.660869	0.29314	-12.92492	-12890.31	-12903.23
4999066	0.0229404	0.0163074	0.014094	1.00333	130440	107034	9.98271	0.660869	0.29314	-12.51466	-12890	-12902.51
4999067	0.0229404	0.0163074	0.014094	1.00333	130440	107052	9.98271	0.67031	0.29264	-14.20855	-12894.04	-12908.24
4999068	0.0229404	0.0161214	0.0141854	1.00333	130440	107052	9.98271	0.661054	0.29264	-12.90704	-12889.27	-12902.18
4999069	0.0229404	0.0161214	0.0141854	1.00333	130459	106972	9.98271	0.65369	0.29264	-14.94757	-12888.97	-12903.92
4999070	0.0232831	0.0161214	0.0141854	1.00332	130459	107138	9.98271	0.640101	0.29264	-14.54213	-12886.81	-12901.36
4999071	0.0232831	0.0161214	0.0141854	1.00332	130459	107085	9.86684	0.640101	0.29264	-13.32614	-12889.67	-12902.99
4999072	0.0234779	0.0161214	0.0141854	1.0034	130459	107085	9.98886	0.659796	0.295503	-12.17039	-12892	-12904.17
4999073	0.0234779	0.0161214	0.0139841	1.0034	130459	107085	9.98886	0.659796	0.295503	-12.04484	-12890.28	-12902.33
