"iter"	"ks_Srxn1"	"kd_Srxn1"	"Ka_Srxn1"	"hill_Srxn1"	"Vmax_Srxn1"	"Km_Srxn1"	"hillact_Srxn1"	"r_Eta"	"decay_Eta"	"LnPrior"	"LnData"	"LnPosterior"
4997538	0.0239942	0.0161885	0.0144177	1.00316	130605	107037	9.94232	1.09815	0.12573	-19.8618	-12894.72	-12914.58
4997539	0.0239942	0.0161885	0.0142533	1.0032	130605	107034	9.94232	1.09815	0.1253	-18.13264	-12890.52	-12908.65
4997540	0.0239942	0.0161885	0.0142533	1.0032	130605	107024	9.94232	1.12522	0.1253	-17.60509	-12892.66	-12910.26
4997541	0.0239942	0.0161885	0.0142533	1.0032	130605	107019	9.94232	1.08064	0.125176	-12.09457	-12892.74	-12904.83
4997542	0.0230345	0.0161885	0.0142533	1.0032	130596	107059	9.94232	1.08064	0.125176	-12.04324	-12891.03	-12903.08
4997543	0.0230345	0.0162165	0.0142533	1.0032	130596	107059	9.88403	1.08064	0.125176	-13.49152	-12895.35	-12908.84
4997544	0.0230345	0.0162165	0.0142491	1.00336	130596	107059	9.88403	1.08064	0.125176	-13.93506	-12892.67	-12906.61
4997545	0.0230345	0.0162165	0.0142491	1.00336	130596	107085	9.88403	1.08415	0.125743	-14.10281	-12894.65	-12908.75
4997546	0.0230345	0.0162639	0.0142491	1.00336	130596	107035	9.88403	1.08415	0.124549	-11.19828	-12899.08	-12910.28
4997547	0.0234526	0.0163238	0.0142491	1.00336	130596	107035	9.9972	1.08415	0.124549	-12.37114	-12896.66	-12909.03
4997548	0.0234526	0.0163238	0.0142491	1.00332	130638	107035	9.9972	1.08415	0.124549	-12.74943	-12892.45	-12905.2
4997549	0.0243059	0.0163238	0.0142036	1.00332	130638	107197	9.9972	1.08415	0.124549	-14.47325	-12890.39	-12904.86
4997550	0.0243059	0.0163238	0.0142036	1.00329	130638	107197	9.9972	1.08958	0.124549	-14.29983	-12890.37	-12904.67
4997551	0.0243059	0.0163495	0.0142036	1.00329	130638	107150	9.9972	1.09026	0.124549	-13.63601	-12889.98	-12903.62
4997552	0.0243059	0.0163495	0.0142036	1.00338	130706	107150	9.9972	1.09026	0.124549	-16.63255	-12889.25	-12905.88
4997553	0.0243059	0.0163495	0.0142036	1.0031	130558	107224	9.9972	1.11839	0.124675	-15.22702	-12888.04	-12903.27
4997554	0.0243059	0.016279	0.0143829	1.0031	130558	107223	9.9972	1.10578	0.124879	-16.44349	-12887.54	-12903.98
4997555	0.0243059	0.0161904	0.0142829	1.0031	130558	107223	9.9972	1.10578	0.124879	-14.89091	-12888.63	-12903.52
4997556	0.0246864	0.0162705	0.0142829	1.0031	130507	107151	9.9972	1.10578	0.124879	-12.08818	-12889.37	-12901.46
4997557	0.0246864	0.0163162	0.0142829	1.0031	130507	107133	9.9972	1.0911	0.124879	-11.68783	-12890.78	-12902.46
4997558	0.0246864	0.0163162	0.0142829	1.00309	130507	107082	9.9972	1.0911	0.124879	-10.78983	-12891.56	-12902.35
4997559	0.0246864	0.0163162	0.0142829	1.00312	130445	107138	9.9972	1.08926	0.124879	-12.01587	-12892.91	-12904.93
4997560	0.0246864	0.0163162	0.0142829	1.0032	130596	107138	9.9972	1.12453	0.124674	-12.16393	-12896.14	-12908.3
4997561	0.0246864	0.0163162	0.0142829	1.0032	130596	107152	9.9972	1.12453	0.124674	-12.32441	-12894.79	-12907.12
4997562	0.0246864	0.0165162	0.0142829	1.00314	130596	107127	9.9972	1.08254	0.125699	-12.27253	-12892.93	-12905.2
4997563	0.0246864	0.0165364	0.0142829	1.00305	130596	107239	9.9972	1.08254	0.124377	-13.86927	-12890.28	-12904.15
4997564	0.0246864	0.0164851	0.014223	1.00319	130596	107239	9.9972	1.1212	0.124377	-14.19411	-12890.87	-12905.07
4997565	0.0246864	0.0164029	0.014223	1.0032	130596	107171	9.9972	1.1212	0.124377	-13.05567	-12890.06	-12903.12
4997566	0.0244303	0.0164029	0.014223	1.0032	130428	107171	9.9972	1.10769	0.124377	-13.18918	-12887.67	-12900.85
4997567	0.0246364	0.0163408	0.0142626	1.00319	130428	107171	9.9972	1.09786	0.12425	-13.18144	-12887.6	-12900.78
4997568	0.0246364	0.0163408	0.0142626	1.00319	130428	107197	9.9972	1.10185	0.12425	-15.24853	-12887.03	-12902.28
4997569	0.0246364	0.0163408	0.0142626	1.00319	130428	107197	9.9972	1.10185	0.12425	-15.17419	-12887.54	-12902.72
4997570	0.024755	0.0163408	0.0142626	1.00325	130428	107197	9.9972	1.10817	0.12425	-14.33361	-12887.57	-12901.9
4997571	0.024755	0.0162029	0.0145002	1.00325	130476	107171	9.9972	1.0995	0.123501	-13.50103	-12887.1	-12900.6
4997572	0.024755	0.0162029	0.0145002	1.00325	130564	107171	9.9972	1.0995	0.123908	-13.94487	-12886.46	-12900.4
4997573	0.024755	0.0162029	0.0145002	1.00327	130623	107141	9.9972	1.10228	0.123908	-15.74303	-12886.89	-12902.63
4997574	0.024755	0.016132	0.0145002	1.00327	130623	107160	9.9972	1.10316	0.123908	-15.33929	-12888.76	-12904.1
4997575	0.024755	0.0161367	0.0145002	1.00327	130623	107055	9.9972	1.10316	0.124336	-14.50238	-12890.39	-12904.89
4997576	0.024755	0.0161687	0.0145002	1.00327	130510	107055	9.9972	1.13429	0.12388	-12.03341	-12892.02	-12904.05
4997577	0.024755	0.0161687	0.0145802	1.00327	130510	107055	9.9972	1.0894	0.12388	-12.21622	-12891.16	-12903.38
4997578	0.024755	0.0161602	0.0145802	1.00327	130510	107055	9.9972	1.0894	0.12388	-11.4188	-12891.04	-12902.46
4997579	0.024755	0.0161602	0.0145802	1.00327	130510	107036	9.9972	1.10758	0.12388	-11.83772	-12889.65	-12901.49
4997580	0.024755	0.0161038	0.0145802	1.00318	130510	106955	9.9972	1.10758	0.12388	-12.46003	-12891.48	-12903.94
4997581	0.0242927	0.0162583	0.0144275	1.00332	130510	106955	9.9972	1.10654	0.123658	-12.68981	-12888.22	-12900.91
4997582	0.0242927	0.0161925	0.0144275	1.00332	130419	106955	9.9972	1.10654	0.124469	-14.22176	-12888.21	-12902.43
4997583	0.0242927	0.0162204	0.0144275	1.00332	130369	106994	9.9972	1.07449	0.123604	-14.17053	-12890.3	-12904.47
4997584	0.0242927	0.016303	0.0144275	1.00309	130369	106994	9.99275	1.07449	0.124026	-12.64854	-12889.18	-12901.83
4997585	0.0242927	0.016303	0.0144275	1.00318	130369	107034	9.94749	1.07609	0.124026	-12.3008	-12889.29	-12901.59
4997586	0.0242927	0.0162993	0.0144275	1.00318	130355	107086	9.86358	1.07609	0.124026	-12.5946	-12891.24	-12903.83
4997587	0.0245145	0.0162993	0.0144275	1.00318	130355	106984	9.8981	1.07609	0.124355	-12.60601	-12891.52	-12904.12
4997588	0.0245145	0.0163754	0.0144275	1.00318	130355	106984	9.8981	1.11569	0.123776	-12.89068	-12891.46	-12904.35
4997589	0.0245145	0.0163649	0.0144275	1.00318	130346	106984	9.83771	1.11569	0.123776	-13.21794	-12892.51	-12905.73
4997590	0.0245145	0.0162779	0.0144275	1.00307	130346	106984	9.83771	1.10974	0.123776	-12.98944	-12894.15	-12907.14
4997591	0.0245145	0.0163887	0.0144822	1.00307	130535	106984	9.83771	1.10974	0.12344	-10.77899	-12899.05	-12909.83
4997592	0.0245145	0.0163887	0.0144479	1.00308	130535	107012	9.83771	1.11184	0.123656	-10.61543	-12898.88	-12909.5
4997593	0.0245145	0.0163887	0.0144479	1.00308	130535	107054	9.81798	1.09951	0.123656	-14.61232	-12897.11	-12911.72
4997594	0.0245145	0.0163887	0.0144479	1.00308	130535	107163	9.9335	1.09951	0.124452	-15.52152	-12892.62	-12908.14
4997595	0.0241002	0.0161153	0.0144479	1.00308	130535	107033	9.9335	1.09951	0.125147	-14.7232	-12894.93	-12909.65
4997596	0.0241066	0.016188	0.0144479	1.00308	130481	107114	9.9569	1.09951	0.124146	-14.1305	-12889.71	-12903.84
4997597	0.0235355	0.016188	0.0145861	1.00311	130417	106920	9.88112	1.11158	0.124146	-14.33907	-12891.54	-12905.88
4997598	0.0235355	0.016188	0.0145861	1.00311	130417	106920	9.88112	1.11158	0.124146	-13.34322	-12891.54	-12904.89
4997599	0.02425	0.0162788	0.0145861	1.00311	130417	107048	9.88112	1.11158	0.124146	-13.78528	-12891.24	-12905.03
4997600	0.02425	0.0162633	0.0145861	1.00311	130450	107057	9.88112	1.11889	0.124122	-13.53161	-12890.15	-12903.68
4997601	0.02425	0.0161529	0.0145861	1.00311	130407	107041	9.89598	1.09799	0.124122	-14.03481	-12889.26	-12903.3
4997602	0.02425	0.0160793	0.0145861	1.00328	130407	106976	9.8298	1.09363	0.123584	-15.64686	-12890.97	-12906.61
4997603	0.0241047	0.0161428	0.0145861	1.00331	130407	106976	9.96846	1.09363	0.124129	-16.0875	-12889.48	-12905.57
4997604	0.0241047	0.0160737	0.0145665	1.00335	130423	107062	9.96846	1.09026	0.124129	-15.22664	-12887.82	-12903.05
4997605	0.0241047	0.0160737	0.0145665	1.00335	130487	107062	9.96846	1.10945	0.125071	-14.71374	-12889.45	-12904.16
4997606	0.0241047	0.016093	0.0144896	1.00334	130396	107048	9.96846	1.11967	0.125071	-15.39038	-12890.15	-12905.54
4997607	0.0241047	0.016093	0.0144896	1.00334	130330	107048	9.96846	1.09444	0.124739	-16.12462	-12888.29	-12904.41
4997608	0.0241047	0.016093	0.0144896	1.00334	130330	107106	9.95404	1.08661	0.125049	-14.68933	-12891.29	-12905.98
4997609	0.0254029	0.016093	0.0143811	1.00334	130330	107010	9.95404	1.09683	0.124145	-14.04005	-12890.58	-12904.62
4997610	0.0254029	0.016093	0.0143811	1.00334	130330	107012	9.95404	1.09683	0.124449	-14.70084	-12890.03	-12904.73
4997611	0.0254029	0.016093	0.0143811	1.00334	130283	107042	9.9334	1.11488	0.124449	-14.98272	-12889.35	-12904.33
4997612	0.0254029	0.016093	0.0143004	1.00334	130283	107174	9.9334	1.12782	0.124449	-15.44024	-12889.95	-12905.39
4997613	0.0257391	0.016093	0.0143004	1.00334	130283	107174	9.9334	1.12782	0.124449	-17.17937	-12888.7	-12905.88
4997614	0.024636	0.0160058	0.0144821	1.00325	130403	107174	9.9334	1.12782	0.124449	-15.24517	-12888.14	-12903.39
4997615	0.024636	0.0160058	0.014377	1.00319	130240	107171	9.96786	1.12782	0.124449	-16.35432	-12888.87	-12905.22
4997616	0.0213764	0.0160146	0.014377	1.00319	130240	107181	9.96786	1.12782	0.124449	-16.48699	-12891.8	-12908.28
4997617	0.0249186	0.0160146	0.014377	1.00323	130240	107097	9.96786	1.12429	0.124327	-15.45404	-12890.35	-12905.8
4997618	0.0249186	0.0160146	0.014377	1.0034	130240	106944	9.95362	1.11689	0.124327	-16.14609	-12890.31	-12906.45
4997619	0.0249186	0.0160146	0.014377	1.0034	130480	106944	9.95362	1.11689	0.124659	-13.37432	-12894.29	-12907.66
4997620	0.0249186	0.0160146	0.014377	1.0034	130480	106944	9.95362	1.11689	0.124659	-13.3273	-12892.65	-12905.98
4997621	0.0227662	0.0160146	0.014377	1.0034	130480	107103	9.99307	1.11599	0.124894	-12.23219	-12890.8	-12903.03
4997622	0.0248303	0.015998	0.014377	1.0035	130480	107089	9.95384	1.11599	0.124894	-12.49015	-12889.56	-12902.05
4997623	0.0248303	0.0160797	0.0142712	1.0035	130480	107185	9.89956	1.08684	0.124894	-13.71061	-12893.04	-12906.75
4997624	0.0226919	0.0160797	0.0142712	1.0035	130480	107185	9.94948	1.05294	0.12487	-13.72982	-12896.74	-12910.47
4997625	0.0235402	0.0160856	0.0142712	1.0035	130480	107204	9.94948	1.05294	0.12487	-14.0575	-12895.42	-12909.48
4997626	0.0235402	0.0160199	0.0142712	1.0035	130480	107129	9.80102	1.06452	0.124102	-12.94121	-12895.81	-12908.75
4997627	0.0235402	0.0159102	0.0142712	1.0035	130480	107129	9.80102	1.06139	0.124372	-12.94112	-12895.92	-12908.86
4997628	0.0235402	0.0159645	0.0142712	1.0035	130480	107208	9.93106	1.0646	0.124915	-14.12152	-12892.81	-12906.93
4997629	0.0235402	0.0159645	0.0142712	1.00343	130480	107176	9.91023	1.0794	0.124917	-12.97326	-12889.93	-12902.9
4997630	0.0235402	0.0159645	0.0142712	1.00346	130480	107176	9.91023	1.0794	0.124917	-13.15834	-12887.76	-12900.92
4997631	0.0236719	0.0159645	0.0142712	1.00356	130480	107264	9.91023	1.0794	0.123767	-15.15795	-12891.41	-12906.57
4997632	0.0236719	0.0159645	0.0142712	1.00354	130480	107264	9.91023	1.0794	0.123938	-15.88833	-12891.08	-12906.97
4997633	0.0236719	0.0159645	0.0142712	1.00354	130548	107191	9.91023	1.11767	0.123938	-14.19318	-12891.11	-12905.3
4997634	0.023329	0.0159479	0.0142712	1.00354	130470	107191	9.91023	1.11767	0.123938	-14.93683	-12890.73	-12905.67
4997635	0.023329	0.0159479	0.0142817	1.00343	130366	107214	9.91023	1.11767	0.124539	-15.19306	-12887.51	-12902.7
4997636	0.023329	0.0158435	0.0142817	1.00343	130527	107076	9.91023	1.11767	0.124539	-12.51816	-12893.63	-12906.15
4997637	0.022468	0.0160772	0.0142817	1.00341	130527	107115	9.91023	1.08818	0.124584	-12.99729	-12893.63	-12906.62
4997638	0.0236961	0.0160772	0.0142817	1.00325	130527	107115	9.95463	1.08818	0.124264	-12.52077	-12891.32	-12903.85
4997639	0.0236961	0.0160973	0.0142817	1.00327	130527	107104	9.95463	1.08653	0.125398	-12.44495	-12892.65	-12905.09
4997640	0.0228152	0.0160973	0.0142817	1.00322	130527	107124	9.95463	1.08653	0.125398	-12.84991	-12891.94	-12904.79
4997641	0.0228152	0.0160973	0.0142817	1.00322	130527	107194	9.95463	1.11132	0.125398	-14.27536	-12889.83	-12904.1
4997642	0.0230758	0.0161108	0.0142931	1.00322	130527	107273	9.82016	1.11132	0.125398	-16.12047	-12893.35	-12909.47
4997643	0.0230758	0.0160997	0.0143729	1.00341	130527	107273	9.82016	1.08251	0.125009	-16.45644	-12892.33	-12908.78
4997644	0.0230045	0.0160997	0.0140992	1.00357	130527	107147	9.82016	1.08306	0.125009	-15.453	-12893.71	-12909.16
4997645	0.0230045	0.0160997	0.0140992	1.00357	130527	107147	9.82016	1.08306	0.125009	-13.91672	-12893.52	-12907.43
4997646	0.0230045	0.0160654	0.0140992	1.00372	130527	107147	9.82016	1.08306	0.124416	-14.45418	-12894.42	-12908.88
4997647	0.0231932	0.0160654	0.0140992	1.00372	130430	107074	9.94608	1.08051	0.124416	-14.33661	-12891.91	-12906.25
4997648	0.0231932	0.0160713	0.0140992	1.00372	130430	106978	9.94608	1.09928	0.124416	-14.50742	-12888.46	-12902.96
4997649	0.0231932	0.0160713	0.0140992	1.00372	130430	106915	9.94608	1.09928	0.124416	-16.28595	-12887.4	-12903.68
4997650	0.0231932	0.0160713	0.0140992	1.00372	130430	107024	9.9044	1.09928	0.124416	-14.96931	-12888.44	-12903.41
4997651	0.0231932	0.0160713	0.0140992	1.00345	130430	107101	9.9044	1.08357	0.124801	-13.89478	-12888.33	-12902.23
4997652	0.0229202	0.0160713	0.0140992	1.00354	130430	107038	9.9044	1.0973	0.124783	-13.28458	-12890.68	-12903.96
4997653	0.0229202	0.0160713	0.0140236	1.00351	130430	107038	9.9044	1.0973	0.125396	-12.41674	-12888.98	-12901.4
4997654	0.0229202	0.0160893	0.0140236	1.00351	130430	107038	9.9044	1.08369	0.125396	-12.1186	-12889.97	-12902.09
4997655	0.0229202	0.0160893	0.0140236	1.00351	130430	107038	9.9044	1.08369	0.125396	-14.43367	-12888.96	-12903.4
4997656	0.0230699	0.0160921	0.0140054	1.00355	130430	106976	9.9044	1.08369	0.125396	-15.37075	-12889.62	-12905
4997657	0.0230699	0.0160921	0.0140054	1.00359	130430	107139	9.8766	1.08369	0.124075	-15.71914	-12890.23	-12905.95
4997658	0.0230699	0.0160921	0.0140054	1.00349	130430	107139	9.8766	1.08741	0.124673	-15.58822	-12887.15	-12902.74
4997659	0.0230699	0.0160456	0.0140054	1.00361	130336	107154	9.94428	1.0936	0.125322	-17.48971	-12886.97	-12904.46
4997660	0.0230699	0.0160456	0.0140054	1.00361	130336	107093	9.94009	1.08686	0.124651	-16.08266	-12887.56	-12903.64
4997661	0.0230699	0.0160456	0.0140054	1.00343	130336	107114	9.94238	1.10554	0.124651	-14.77	-12889	-12903.77
4997662	0.0230699	0.0160456	0.0140054	1.00343	130336	107105	9.94238	1.09745	0.124651	-15.78398	-12888.86	-12904.64
4997663	0.0224287	0.0160438	0.0140054	1.00344	130306	107105	9.94238	1.09745	0.126045	-16.39941	-12888.75	-12905.14
4997664	0.0231927	0.0159706	0.0140054	1.00344	130306	107208	9.94238	1.09745	0.125495	-18.16928	-12887.16	-12905.33
4997665	0.0226278	0.0159706	0.0140836	1.00344	130306	107215	9.94238	1.09457	0.125495	-18.83108	-12886.67	-12905.5
4997666	0.0226278	0.0158907	0.0140836	1.00344	130254	107267	9.94238	1.09457	0.124466	-19.97983	-12888.67	-12908.65
4997667	0.0226278	0.0158907	0.0140836	1.00344	130377	107267	9.94238	1.09457	0.124826	-17.91181	-12888.99	-12906.9
4997668	0.0218796	0.0158907	0.0140836	1.00357	130377	107196	9.90435	1.09457	0.124826	-18.08719	-12887.39	-12905.48
4997669	0.0216705	0.0158907	0.0140836	1.00331	130377	107196	9.86552	1.07726	0.124826	-16.11405	-12888.42	-12904.54
4997670	0.0221622	0.0159997	0.0140836	1.00344	130377	107196	9.86552	1.08639	0.124826	-16.51346	-12887.98	-12904.49
4997671	0.0221622	0.0159997	0.0140836	1.00338	130377	107196	9.94564	1.08639	0.125211	-16.41796	-12886.73	-12903.15
4997672	0.0221622	0.0159997	0.0140836	1.00338	130580	107196	9.94564	1.11146	0.125211	-15.83991	-12888.07	-12903.91
4997673	0.0221622	0.0159997	0.0140836	1.00338	130580	107162	9.97247	1.10875	0.125211	-14.62517	-12888.52	-12903.14
4997674	0.0238049	0.0160831	0.0140836	1.00331	130208	107216	9.97247	1.10875	0.124808	-19.78332	-12886.81	-12906.59
4997675	0.0243083	0.0160831	0.0140836	1.00327	130208	107216	9.97247	1.09439	0.125632	-19.67515	-12885.45	-12905.12
4997676	0.0243083	0.0160831	0.0140836	1.00327	130208	107166	9.97247	1.08543	0.125632	-19.35531	-12885.03	-12904.39
4997677	0.0229876	0.0161259	0.0138217	1.00327	130423	107263	9.97247	1.08543	0.125632	-16.13331	-12889.42	-12905.55
4997678	0.0229876	0.0161259	0.0140838	1.00327	130332	107263	9.98525	1.08543	0.125632	-15.63802	-12887.95	-12903.58
4997679	0.0234156	0.0161259	0.0140838	1.00327	130332	107249	9.9434	1.08543	0.125632	-15.78359	-12887.43	-12903.22
4997680	0.0234156	0.0161259	0.0140593	1.00327	130332	107240	9.77496	1.07884	0.125465	-15.47414	-12888.83	-12904.31
4997681	0.0234156	0.0161076	0.0140412	1.00323	130378	107250	9.81031	1.07884	0.126809	-16.1786	-12890.99	-12907.17
4997682	0.0234156	0.0160841	0.0140412	1.00323	130378	107226	9.85549	1.07884	0.12508	-17.57458	-12886.93	-12904.51
4997683	0.0234156	0.0160884	0.0140412	1.00327	130378	107269	9.84633	1.08948	0.124546	-17.92455	-12887.24	-12905.16
4997684	0.0234156	0.0160884	0.0140412	1.00327	130378	107161	9.99676	1.10838	0.124546	-14.80167	-12889.83	-12904.63
4997685	0.0234156	0.0160884	0.0140412	1.00327	130520	107161	9.99676	1.10838	0.124546	-13.85245	-12890.64	-12904.49
4997686	0.0234156	0.0160884	0.0139964	1.00341	130553	107158	9.99676	1.1037	0.124973	-13.24519	-12889.17	-12902.42
4997687	0.0234156	0.0161154	0.0139964	1.00341	130597	107110	9.8761	1.10645	0.124973	-13.60829	-12891.44	-12905.05
4997688	0.0223434	0.016229	0.0139964	1.00333	130597	107059	9.8761	1.1057	0.125249	-13.07651	-12891.09	-12904.17
4997689	0.0223434	0.016229	0.0139964	1.00333	130597	107044	9.79932	1.1057	0.125249	-12.99614	-12890.78	-12903.78
4997690	0.0223434	0.016229	0.014021	1.00333	130481	107044	9.85643	1.1057	0.12474	-11.68827	-12893.4	-12905.08
4997691	0.0240696	0.016229	0.0140677	1.00333	130481	107044	9.85643	1.1057	0.125622	-11.69278	-12893.68	-12905.38
4997692	0.0244672	0.016229	0.0140677	1.00333	130481	107008	9.86482	1.1057	0.124789	-12.13056	-12891.1	-12903.23
4997693	0.0244672	0.0162377	0.0142251	1.00315	130313	107055	9.98143	1.1057	0.124789	-13.67273	-12888.67	-12902.34
4997694	0.0244672	0.0162377	0.0142251	1.00315	130313	107018	9.98143	1.1057	0.125356	-14.89507	-12888.84	-12903.73
4997695	0.0244672	0.016234	0.0141162	1.00315	130314	107018	9.98143	1.1057	0.125953	-14.76766	-12890.59	-12905.36
4997696	0.0244672	0.016294	0.0141237	1.00328	130314	107054	9.98143	1.08888	0.124643	-17.04042	-12889.22	-12906.26
4997697	0.0244672	0.016294	0.0141237	1.0031	130287	107054	9.98143	1.0726	0.124643	-17.4231	-12889.97	-12907.39
4997698	0.0244672	0.0162679	0.0141237	1.00335	130287	107054	9.98143	1.0726	0.124643	-16.53686	-12888.45	-12904.99
4997699	0.024491	0.0162679	0.01401	1.00325	130462	107054	9.98143	1.07023	0.124643	-13.48114	-12891.3	-12904.78
4997700	0.024491	0.0162627	0.01401	1.00325	130462	107054	9.92125	1.07023	0.124643	-12.90843	-12892.51	-12905.41
4997701	0.0238138	0.0162391	0.0142512	1.00324	130462	107024	9.92125	1.0896	0.124715	-12.24739	-12891.9	-12904.15
4997702	0.0234948	0.0162626	0.0141589	1.00324	130469	107024	9.92125	1.07531	0.124366	-12.68524	-12893.86	-12906.55
4997703	0.0234948	0.0162935	0.0141589	1.00314	130518	107024	9.92125	1.1259	0.124366	-12.13604	-12896.54	-12908.67
4997704	0.0234948	0.0163301	0.0141589	1.00323	130518	107024	9.92125	1.06862	0.125262	-12.58547	-12893.96	-12906.55
4997705	0.0234948	0.0163257	0.0141589	1.00323	130518	107043	9.92125	1.06862	0.125262	-13.63456	-12892.93	-12906.57
4997706	0.0234948	0.0163187	0.0141859	1.00329	130594	107191	9.81756	1.06862	0.125409	-18.0564	-12893.76	-12911.82
4997707	0.0234948	0.0163187	0.0141859	1.00314	130627	107191	9.81756	1.06862	0.124896	-15.89279	-12892.41	-12908.3
4997708	0.0231225	0.0163187	0.0141859	1.00316	130627	107191	9.98533	1.06862	0.124896	-15.64234	-12890.41	-12906.05
4997709	0.0231225	0.0163187	0.0141859	1.00318	130627	107125	9.9836	1.0855	0.125469	-16.09963	-12891.72	-12907.82
4997710	0.0238863	0.0163187	0.0141859	1.00318	130498	107120	9.9836	1.0855	0.125469	-15.47438	-12890.13	-12905.6
4997711	0.0238863	0.0163187	0.0141859	1.00325	130498	107061	9.9836	1.0855	0.125469	-13.91003	-12890.75	-12904.66
4997712	0.0238863	0.0163187	0.0141859	1.0032	130232	106955	9.9836	1.0855	0.125469	-19.08684	-12889.22	-12908.3
4997713	0.0238863	0.0162594	0.0141859	1.0032	130259	106955	9.9836	1.10005	0.12555	-18.3347	-12887.97	-12906.31
4997714	0.0238863	0.0162532	0.0141216	1.0032	130284	106955	9.82103	1.10005	0.124487	-16.67413	-12888.72	-12905.4
4997715	0.0238863	0.0162532	0.0141783	1.00337	130284	106829	9.82103	1.10005	0.124487	-18.43618	-12889.61	-12908.04
4997716	0.0238863	0.0162779	0.0141783	1.00337	130284	106843	9.82103	1.0673	0.124487	-16.67375	-12892.71	-12909.38
4997717	0.0238863	0.0162779	0.0141783	1.00335	130315	106843	9.90865	1.07499	0.125151	-16.3669	-12890.28	-12906.64
4997718	0.0242505	0.016265	0.0141783	1.00345	130315	106843	9.90865	1.10278	0.125151	-16.69751	-12888.35	-12905.05
4997719	0.0242505	0.016265	0.0141783	1.00334	130347	106843	9.90865	1.10278	0.125151	-16.47798	-12888.79	-12905.27
4997720	0.0242505	0.016265	0.0141783	1.00334	130374	106892	9.89278	1.10278	0.123549	-16.29266	-12894.75	-12911.04
4997721	0.0242505	0.016265	0.0141783	1.00333	130374	106892	9.89278	1.10278	0.123636	-15.53442	-12894.45	-12909.99
4997722	0.0221619	0.016265	0.0141783	1.00333	130405	106892	9.89278	1.10278	0.123636	-15.13678	-12894.01	-12909.15
