"time" "Srxn1_max" "NRF2_max" "time2" "Srxn1_mean" "NRF2_mean" "time3" "Srxn1_min" "NRF2_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"Conti_0.05_0.052" 1 0.0211623506918729 0.139310325135902 1 0.0209750240790346 0.123086676025629 1 0.020907951861245 0.111036141800542 0.05 0.05 "simulation3" 0 0
"Conti_0.05_0.053" 2 0.473524919504747 0.759586328513882 2 0.422968777917007 0.695481749804334 2 0.354158157205958 0.602960664380015 0.05 0.05 "simulation3" 0 0
"Conti_0.05_0.054" 3 1.62826183512073 1.18137771457539 3 1.44725041035186 1.02526686449678 3 1.22461035142341 0.843442430253208 0.05 0.05 "simulation3" 0.0222935562386057 0.0386135720866592
"Conti_0.05_0.055" 4 3.01699383797732 1.24185265830866 4 2.66939082439482 1.10625602327016 4 2.1972849658765 0.866893416697365 0.05 0.05 "simulation3" 0.314248761447724 0.325688522282483
"Conti_0.05_0.056" 5 4.42998842989267 1.31624442906871 5 3.91899310123925 1.15039945551478 5 3.21546325496849 0.97596641787588 0.05 0.05 "simulation3" 1.15868622801335 0.741875554596036
"Conti_0.05_0.057" 6 5.82397054417762 1.28332798971727 6 5.15300754877999 1.15249830200751 6 4.24249952105034 0.92788977177662 0.05 0.05 "simulation3" 2.48803069605266 1.01718320310917
"Conti_0.05_0.058" 7 7.14615836312225 1.26939686324921 7 6.34695059187015 1.14244451007038 7 5.21416200595464 0.943757421618587 0.05 0.05 "simulation3" 3.61469646251487 1.3424175965349
"Conti_0.05_0.059" 8 8.38050436930675 1.20758572081722 8 7.47328650897932 1.10164154213845 8 6.15799433418508 0.926493755471864 0.05 0.05 "simulation3" 4.5661422768487 1.70713893079624
"Conti_0.05_0.0510" 9 9.54148236948351 1.19989891419612 9 8.53542994538682 1.08816645721803 9 7.05850100828378 0.926165679243379 0.05 0.05 "simulation3" 5.318017050173 2.05828223364658
"Conti_0.05_0.0511" 10 10.5895307643507 1.0600624408888 10 9.52022621430153 1.02249297452197 10 7.97442590392749 0.991365563008918 0.05 0.05 "simulation3" 5.7441679277992 2.15589440562123
"Conti_0.05_0.0512" 11 11.4570689892778 0.972331611952465 11 10.4000493536668 0.970742142594516 11 8.8915808666075 0.969772601196833 0.05 0.05 "simulation3" 6.07610782653289 2.20868846563702
"Conti_0.05_0.0513" 12 12.2694568744609 1.00288200036915 12 11.2278879934896 0.969568016027401 12 9.75178628018047 0.950175974607842 0.05 0.05 "simulation3" 6.49449841482031 2.3232979850319
"Conti_0.05_0.0514" 13 13.0854996987488 1.00610040262047 13 12.0292520615403 0.965358469279237 13 10.5734519528823 0.943645800214968 0.05 0.05 "simulation3" 6.87919311028342 2.52635710448885
"Conti_0.05_0.0515" 14 13.8414858169517 0.952488310039426 14 12.7759521448607 0.919392677311935 14 11.3284546531534 0.879101714228114 0.05 0.05 "simulation3" 7.30281121344156 2.59134177356635
"Conti_0.05_0.0516" 15 14.5696419373097 0.996844451328976 15 13.4843408838447 0.940748087293142 15 12.0295375225658 0.890969456505252 0.05 0.05 "simulation3" 7.86716319323209 2.44139319235624
"Conti_0.05_0.0517" 16 15.2987566079509 0.985826499428422 16 14.1822850118087 0.932040596258941 16 12.6786982797732 0.826771924371968 0.05 0.05 "simulation3" 8.47339355605377 2.58911628778546
"Conti_0.05_0.0518" 17 16.0058023740609 0.998326659494944 17 14.8424246810809 0.916806590014114 17 13.2756209214242 0.839338825357926 0.05 0.05 "simulation3" 9.00661179281964 2.58413789135474
"Conti_0.05_0.0519" 18 16.6875002636335 0.977259890561783 18 15.4746316405377 0.91593456863929 18 13.8618994089225 0.832914053116781 0.05 0.05 "simulation3" 9.75073671712028 2.77567582856124
"Conti_0.05_0.0520" 19 17.3235607883313 0.960337995110153 19 16.0716985293598 0.885648383135745 19 14.4226662835212 0.826611516943096 0.05 0.05 "simulation3" 10.4435926141533 2.99858442735802
"Conti_0.05_0.0521" 20 17.9378003077429 0.973646221683656 20 16.6176046910987 0.865805208834699 20 14.9521465537682 0.808232221786728 0.05 0.05 "simulation3" 10.8835476154006 3.11912968390203
"Conti_0.05_0.0522" 21 18.5682639522493 1.00548588705754 21 17.1429964205041 0.872016384575104 21 15.4448544823346 0.790677451696803 0.05 0.05 "simulation3" 11.5627551525094 3.46544520137455
"Conti_0.05_0.0523" 22 19.126342791458 0.896260528803656 22 17.6164576444601 0.811722403417316 22 15.8890405586165 0.756043439084423 0.05 0.05 "simulation3" 12.0359579012195 3.48917971996161
"Conti_0.05_0.0524" 23 19.6473437407139 0.971029934353634 23 18.0737205852824 0.867834978434416 23 16.3151298993405 0.782561348140388 0.05 0.05 "simulation3" 12.6618735208096 3.72132186792719
"Conti_0.05_0.0525" 24 20.2044104736715 0.985135182399302 24 18.5593417026134 0.883607728171347 24 16.7558195804915 0.795398149512016 0.05 0.05 "simulation3" 13.2517272242531 3.85242124053654
"Conti_0.05_0.0526" 25 20.9143577724972 1.26599521653766 25 19.1222843898734 1.01815332024131 25 17.1889741873331 0.79553772338628 0.05 0.05 "simulation3" 14.4866255470373 2.4713560084199
