"iter" "CDDO,r2,32hR" "CDDO,d2,32hR" "ETA,r2,32hR" "ETA,d2,32hR" "Andr,r2,32hR" "Andr,d2,32hR" "Sul,r2,32hR" "Sul,d2,32hR" "CDDO,r2,48hR" "CDDO,d2,48hR" "ETA,r2,48hR" "ETA,d2,48hR" "Andr,r2,48hR" "Andr,d2,48hR" "Sul,r2,48hR" "Sul,d2,48hR" "kp" "kd" "Kmm" "nu" "Vm2" "Kmu" "nm" "rall" "decayall" "Sul,r1" "Sul,d2" "Andr,r1" "Andr,d2" "ETA,r1" "ETA,d2" "CDDO,r1" "CDDO,d2" "LnPrior" "LnData" "LnPosterior"
"1140" 21139 2.43201 0.0761632 3.95226 0.0991885 1.68818 0.205812 0.00359731 0.0723401 1.18741 0.0697767 0.0301677 0.086717 3.96681 0.124664 1.48728 0.12563 0.0263053 0.0160657 0.0150851 1.00332 130531 107197 9.93706 2.11642 0.3004 9.48688 0.146496 0.660349 0.290012 1.12903 0.123303 1.22641 0.10103 -15.13709 -12892.3 -12907.44
"1141" 21140 2.43201 0.0761632 3.95226 0.0991885 1.68818 0.205812 0.00205229 0.0723401 1.18741 0.0697767 0.0301619 0.086717 1.86126 0.124664 1.48728 0.12563 0.0270226 0.0160657 0.0150851 1.00332 130531 107197 9.93706 2.65323 0.105252 9.0501 0.146496 0.660349 0.290012 1.09914 0.122575 1.20754 0.10103 -14.197 -12892.34 -12906.54
"1142" 21141 3.35416 0.0761632 5.10479 0.101373 1.68818 0.205812 0.00205229 0.0723401 1.18741 0.0697767 0.0301619 0.086717 0.842831 0.12456 1.48728 0.12563 0.0270393 0.0161104 0.0150851 1.00332 130531 107197 9.93706 2.65323 0.0353218 9.0501 0.146496 0.660349 0.290012 1.10416 0.122575 1.20299 0.10103 -13.95893 -12892.24 -12906.2
"1143" 21142 3.30018 0.0757755 4.34354 0.101373 1.68818 0.205812 0.00205229 0.0723401 1.18741 0.0697767 0.0361345 0.086717 0.80271 0.12456 0.581507 0.125289 0.0270393 0.0160166 0.0150851 1.00332 130531 107205 9.93706 2.02118 0.0353218 10.4735 0.146496 0.660349 0.290012 1.10416 0.122575 1.20299 0.10103 -15.17291 -12891.97 -12907.14
"1144" 21143 2.97568 0.0757755 4.34354 0.101373 2.25393 0.205812 0.00241504 0.0723401 2.89356 0.0697767 0.0361345 0.086717 0.80271 0.12456 0.581507 0.125364 0.0267538 0.0160475 0.0150851 1.00318 130535 107223 9.93706 2.02118 0.0353218 6.96816 0.146652 0.660349 0.290012 1.10416 0.123136 1.18497 0.10103 -12.47209 -12893.95 -12906.42
"1145" 21144 2.46828 0.0757755 1.22129 0.101373 2.72306 0.205812 0.00241504 0.0723401 2.93008 0.0697767 0.0361345 0.086717 0.80271 0.12456 0.581507 0.125364 0.0267623 0.0160475 0.0150851 1.00324 130535 107204 9.93706 2.02118 0.0353218 6.96816 0.146652 0.660349 0.290012 1.10416 0.123095 1.18497 0.10103 -12.29701 -12893.67 -12905.97
"1146" 21145 2.30858 0.0757755 2.13503 0.101373 2.72306 0.205812 0.00241504 0.0723401 1.89785 0.0700423 0.0361345 0.086717 0.80271 0.12456 3.12241 0.125364 0.0253709 0.0159828 0.0150851 1.00322 130535 107204 9.94367 2.02118 0.757998 8.71659 0.146652 0.660349 0.290012 1.10038 0.12236 1.18497 0.10103 -16.7481 -12890.04 -12906.79
"1147" 21146 1.14978 0.0774346 2.13503 0.100544 2.72306 0.205469 0.00241504 0.0723401 1.89785 0.0700423 0.0390179 0.0878921 0.955936 0.12454 2.20961 0.125364 0.0253709 0.0159828 0.0150851 1.00322 130535 107140 9.91855 2.02118 0.757998 8.71659 0.146652 0.660349 0.290012 1.10038 0.12236 1.18497 0.10103 -15.81852 -12891.11 -12906.93
"1148" 21147 1.87467 0.0774346 4.40528 0.100544 2.72306 0.205469 0.00181056 0.0723378 1.89785 0.0700423 0.0390179 0.0878921 2.24369 0.124372 2.20961 0.125069 0.0253709 0.0159828 0.0150851 1.00322 130535 107325 9.95451 2.67641 0.921214 8.71659 0.146652 0.660349 0.290012 1.10038 0.12236 1.18497 0.100929 -20.83658 -12889.67 -12910.51
"1149" 21148 1.87467 0.0774346 3.24918 0.100544 2.72306 0.205469 0.00236115 0.0723378 1.89785 0.0700423 0.0390179 0.0878921 0.684969 0.124372 1.94327 0.125069 0.0253709 0.0159959 0.0151317 1.00322 130639 107325 9.95451 1.00651 0.345219 8.71659 0.146929 0.660349 0.290012 1.10038 0.12236 1.18497 0.101368 -18.04642 -12891.39 -12909.44
"1150" 21149 1.83916 0.0774346 3.24918 0.100544 2.96259 0.205045 0.00236115 0.0723378 2.67716 0.0687388 0.0344455 0.0878921 0.684969 0.124372 0.204632 0.125069 0.0253709 0.0159959 0.0150437 1.00322 130639 107402 9.95451 1.00651 0.30444 8.71659 0.146929 0.666758 0.29082 1.09157 0.122361 1.18497 0.101368 -20.43011 -12890.91 -12911.34
"1151" 21150 1.83916 0.0774346 2.33401 0.100544 3.02369 0.205045 0.00101803 0.0723378 0.799719 0.0687388 0.0394747 0.0878921 3.41651 0.12446 1.76625 0.125069 0.0253709 0.0159896 0.0150227 1.00319 130639 107402 9.95451 3.67317 0.30444 8.01719 0.146929 0.671301 0.29082 1.10132 0.12386 1.19106 0.101368 -20.72337 -12890.4 -12911.12
"1152" 21151 1.11061 0.0774346 1.73183 0.0999653 1.63628 0.204689 0.00101803 0.0723378 1.10682 0.0716025 0.0404188 0.0850885 3.41651 0.12432 1.76625 0.125069 0.0253709 0.0161145 0.0147791 1.00319 130567 107183 9.95451 3.21032 0.30444 9.35683 0.146838 0.671301 0.29082 1.10132 0.123359 1.16639 0.101368 -14.87904 -12892.25 -12907.13
"1153" 21152 1.11061 0.0774346 2.85191 0.0999653 1.63628 0.204689 0.00198585 0.0723378 0.533903 0.0715772 0.025113 0.0850885 3.41651 0.12432 1.76625 0.125069 0.0238915 0.0161145 0.0147334 1.00319 130509 107183 9.95451 3.21032 0.30444 10.7164 0.146838 0.665773 0.29082 1.11852 0.123359 1.16639 0.101368 -15.75516 -12888.62 -12904.38
"1154" 21153 1.64148 0.0774346 0.858037 0.0999653 1.63628 0.204706 0.00198585 0.0723378 0.510591 0.0715772 0.025113 0.0835882 4.77109 0.12432 1.12602 0.125069 0.0237344 0.0161145 0.0147334 1.00319 130509 107184 9.95451 0.605733 0.38947 9.20019 0.146838 0.666504 0.289682 1.11852 0.1229 1.16639 0.101422 -14.75277 -12890.74 -12905.49
"1155" 21154 0.833248 0.0774346 0.858037 0.0999653 2.82063 0.204706 0.00198585 0.0723378 0.510591 0.0715772 0.0216859 0.0835882 4.15211 0.12432 0.59133 0.125069 0.0237344 0.016259 0.0147334 1.00319 130600 107050 9.95451 0.780911 0.247497 9.85276 0.146838 0.644383 0.289682 1.11852 0.1229 1.16639 0.101273 -13.94731 -12890.62 -12904.56
"1156" 21155 1.21244 0.0770619 1.52014 0.0999653 2.82063 0.204706 0.00181718 0.0723378 0.348296 0.0715772 0.0268893 0.0835882 5.48708 0.12432 1.40723 0.125667 0.0237344 0.0162847 0.0147004 1.00319 130426 107008 9.95451 1.02275 0.0652852 7.07679 0.146838 0.660261 0.289549 1.12878 0.1229 1.19891 0.101273 -10.98121 -12895.18 -12906.16
"1157" 21156 1.23539 0.0764845 1.52014 0.100309 2.11717 0.204757 0.00181718 0.0717058 0.348296 0.0715772 0.0323128 0.0835882 5.60875 0.12432 1.66601 0.125667 0.0237344 0.016154 0.0147747 1.00319 130426 107041 9.95451 1.55921 0.0652852 7.07679 0.146838 0.660261 0.290087 1.12878 0.1229 1.15237 0.101273 -11.0347 -12893.51 -12904.54
"1158" 21157 0.359563 0.0764845 0.949654 0.100309 2.9213 0.205462 0.00181718 0.0722678 0.729691 0.0715772 0.0323128 0.0835882 4.6141 0.12432 3.35718 0.125667 0.0237344 0.0161667 0.0147747 1.00315 130426 107041 9.95451 1.55921 0.268677 7.07679 0.146838 0.660261 0.290087 1.12878 0.124212 1.19637 0.101273 -11.671 -12893.07 -12904.74
"1159" 21158 0.967661 0.0762906 0.949654 0.100309 2.97157 0.20583 0.00181718 0.0722678 0.729691 0.0715772 0.0323128 0.0835882 4.90358 0.12432 3.35718 0.125671 0.0238713 0.0161667 0.0147747 1.00315 130369 107066 9.95451 0.287068 0.268677 7.07679 0.146838 0.660261 0.290087 1.11069 0.123346 1.18135 0.101273 -12.33677 -12890.72 -12903.05
"1160" 21159 2.82246 0.0762906 0.560015 0.105943 3.24233 0.20583 0.00162585 0.0722678 2.04978 0.0715772 0.0323128 0.0835882 5.54796 0.124385 3.99513 0.125671 0.0238713 0.0161145 0.0147747 1.00313 130265 107059 9.94473 0.49524 0.268677 7.07679 0.146838 0.652876 0.290087 1.0984 0.123346 1.19347 0.101584 -14.28962 -12890.08 -12904.37
"1161" 21160 1.01282 0.0762906 1.54403 0.104148 3.56068 0.20583 0.00265368 0.0723917 2.04978 0.0713153 0.0323128 0.0868422 5.54796 0.124385 0.750244 0.125671 0.0239308 0.0160619 0.0147747 1.00313 130348 107059 9.94473 0.49524 0.268677 7.07679 0.146838 0.652876 0.290087 1.0984 0.123346 1.19347 0.101584 -12.55175 -12890.7 -12903.25
"1162" 21161 1.01282 0.0762906 1.49147 0.104148 3.56068 0.20583 0.00265368 0.0723917 1.35607 0.0713153 0.0323128 0.0860825 1.96929 0.124385 0.750244 0.125671 0.0239308 0.0160619 0.0147931 1.00313 130422 107262 9.94473 1.15354 0.105733 7.52243 0.146838 0.664842 0.290087 1.0984 0.122736 1.19347 0.101584 -13.89862 -12890.34 -12904.24
"1163" 21162 1.46481 0.0749016 1.58393 0.104148 5.48891 0.20583 0.00265368 0.0723917 0.65876 0.0713153 0.0323128 0.0860825 0.82149 0.124385 0.795873 0.125671 0.0239308 0.0160619 0.0147931 1.00313 130422 107262 9.94473 1.15354 0.105733 7.52243 0.146838 0.664842 0.290087 1.12102 0.124048 1.19347 0.101584 -13.89856 -12890.12 -12904.01
"1164" 21163 1.46481 0.0749016 1.48251 0.104148 6.05525 0.205414 0.00265368 0.0723917 2.7299 0.0713153 0.0323128 0.0860825 0.838914 0.124385 0.517368 0.125053 0.0239308 0.0160619 0.0147931 1.00305 130422 107189 9.85996 4.54508 0.127351 7.52243 0.146838 0.664842 0.290087 1.10395 0.123697 1.20347 0.101456 -14.24639 -12891.36 -12905.61
"1165" 21164 1.46481 0.0749016 1.00275 0.104148 3.70299 0.204868 0.00265368 0.0723917 2.02482 0.0713153 0.0322376 0.0860825 1.46592 0.124385 0.517368 0.125053 0.0243565 0.0160619 0.0147931 1.00305 130422 107189 9.87076 2.50388 0.127351 7.52243 0.146838 0.660309 0.290986 1.10395 0.123508 1.20347 0.101456 -12.61252 -12890.21 -12902.83
"1166" 21165 1.03712 0.0752316 0.892798 0.104148 1.74247 0.204868 0.0018268 0.0723917 2.14169 0.0713153 0.0322376 0.0860825 1.54865 0.124385 0.503347 0.125086 0.0243565 0.0160619 0.0147931 1.00305 130422 107189 9.87076 2.50388 0.127351 7.52243 0.147156 0.663156 0.290986 1.10395 0.123508 1.20347 0.101401 -12.61195 -12889.81 -12902.43
"1167" 21166 1.03712 0.0757629 3.31275 0.104148 0.804473 0.204868 0.0018268 0.0723917 0.743087 0.0713153 0.0322376 0.0860825 2.59511 0.124385 2.27987 0.125336 0.0243565 0.0160935 0.0149013 1.00293 130493 107192 9.85246 1.60421 0.637137 7.52243 0.147156 0.663156 0.290986 1.10881 0.122858 1.2281 0.101401 -13.97656 -12892.19 -12906.17
"1168" 21167 1.03712 0.0763491 1.12357 0.104148 0.804588 0.204868 0.0018268 0.0721498 0.743087 0.0713153 0.0342337 0.0860825 2.59511 0.124385 2.66464 0.125336 0.0246093 0.0160935 0.0149013 1.00293 130493 107192 9.85246 1.60421 0.637137 7.36152 0.147156 0.639956 0.290986 1.10881 0.123314 1.2281 0.101401 -13.87792 -12893.92 -12907.8
"1169" 21168 2.01809 0.0763491 2.49836 0.104148 2.07424 0.205715 0.0018268 0.0721498 1.32934 0.0713153 0.0342337 0.0849104 1.73723 0.124385 0.240832 0.125336 0.0246093 0.0160935 0.0149013 1.00293 130510 107104 9.85246 4.72413 0.743741 12.1141 0.147156 0.639956 0.290986 1.10881 0.123091 1.2281 0.101401 -18.32815 -12893 -12911.33
"1170" 21169 2.01809 0.0763491 2.13555 0.104148 2.07424 0.205715 0.0018268 0.0719755 0.258734 0.0713153 0.0342337 0.0849104 1.73723 0.124428 0.482786 0.125336 0.0239569 0.0161219 0.0148628 1.00293 130454 107104 9.85246 4.31941 0.422595 12.4057 0.147156 0.639956 0.289815 1.11733 0.123091 1.21266 0.101401 -16.73759 -12890.13 -12906.87
"1171" 21170 1.32576 0.0760692 0.880335 0.104148 1.88547 0.205211 0.0018268 0.0719755 1.09529 0.0713153 0.0342337 0.0849104 1.38837 0.124505 0.482786 0.125486 0.0239569 0.0160409 0.0148628 1.00293 130454 107189 9.85246 3.97371 0.422595 13.0523 0.147156 0.639956 0.289815 1.10356 0.123091 1.21266 0.101531 -18.1715 -12890.07 -12908.24
"1172" 21171 5.08559 0.0760692 2.0678 0.104148 2.00853 0.204509 0.0018268 0.0719755 2.32375 0.0713153 0.0342337 0.0849104 0.756609 0.124505 0.482786 0.125486 0.0239569 0.0160409 0.0148628 1.00322 130454 107146 9.85246 2.56195 0.422595 13.0523 0.147156 0.639956 0.289181 1.11537 0.123091 1.16086 0.101531 -18.26459 -12890.39 -12908.66
"1173" 21172 3.63493 0.0760692 2.81986 0.104148 3.67139 0.20504 0.0018268 0.0719755 2.06568 0.0713153 0.0342337 0.0849104 0.445158 0.124505 0.482786 0.125486 0.0239569 0.0159785 0.0148628 1.00322 130454 107146 9.92911 3.21193 0.422595 10.9279 0.147156 0.639956 0.289181 1.13015 0.123091 1.16285 0.101531 -16.2239 -12889.85 -12906.08
"1174" 21173 1.76544 0.0760692 3.8654 0.104148 4.36686 0.20504 0.00126086 0.0719755 2.20395 0.0713153 0.0342337 0.0849104 0.587647 0.124505 1.12976 0.125486 0.0225026 0.0159785 0.0148628 1.00308 130369 107238 9.92911 1.21194 0.160973 9.80794 0.147156 0.639956 0.289181 1.13015 0.12197 1.16285 0.101531 -15.96058 -12894.07 -12910.03
"1175" 21174 1.07432 0.0760692 3.88428 0.104148 5.1612 0.204944 0.00126086 0.0719755 0.426906 0.0713153 0.0342337 0.0849104 0.499473 0.124505 1.06227 0.125486 0.0257462 0.016047 0.0148628 1.00308 130369 107238 9.92911 0.726039 0.160973 9.80794 0.147156 0.639956 0.289181 1.10797 0.122263 1.18054 0.101531 -16.11399 -12891 -12907.11
"1176" 21175 1.07432 0.0754851 3.24948 0.104148 5.8355 0.206168 0.00113 0.0718677 1.83906 0.0713153 0.0342337 0.0849104 1.43405 0.1248 1.06227 0.125486 0.024365 0.016047 0.0148628 1.00308 130412 107261 9.92911 1.63732 0.12995 9.80794 0.147156 0.639956 0.289181 1.10797 0.121641 1.18848 0.101531 -15.75292 -12892.38 -12908.13
"1177" 21176 2.30737 0.0754851 5.75774 0.104148 4.55745 0.206168 0.00113 0.0712535 1.83906 0.0711319 0.0278199 0.0849104 0.412399 0.124764 1.06227 0.125486 0.0230463 0.0160449 0.0148628 1.00292 130412 107261 9.92911 1.63732 0.12995 9.80794 0.147156 0.638942 0.289335 1.12153 0.123114 1.18848 0.101531 -15.30265 -12888.95 -12904.25
"1178" 21177 2.30737 0.0754851 5.75774 0.104148 3.69347 0.206168 0.00100297 0.0712535 0.57889 0.0708043 0.0278199 0.0849104 0.412399 0.124764 1.18126 0.125486 0.024888 0.0161373 0.014832 1.00292 130412 107326 9.92911 1.63732 0.12995 9.80794 0.147162 0.650702 0.289264 1.12153 0.123114 1.20497 0.101531 -17.00623 -12887.17 -12904.18
"1179" 21178 2.30737 0.0758636 5.06776 0.104148 2.30699 0.206887 0.00100297 0.0709486 1.50255 0.0708043 0.0278199 0.0849104 0.412399 0.124764 1.18126 0.125486 0.0259276 0.0161857 0.014832 1.00308 130412 107255 9.92911 1.63732 0.128452 9.80794 0.147162 0.650702 0.289264 1.10318 0.123405 1.20497 0.101531 -15.62886 -12888.69 -12904.32
"1180" 21179 1.63216 0.0758636 5.6102 0.104148 2.54573 0.205574 0.00100297 0.0709486 1.50255 0.0690862 0.0354133 0.0849104 0.412399 0.124618 1.18126 0.125486 0.0259276 0.0161857 0.014832 1.00295 130412 107255 9.92911 1.63732 0.128452 9.77609 0.147162 0.650702 0.289264 1.10318 0.123405 1.16132 0.101531 -15.259 -12890.25 -12905.51
"1181" 21180 1.46609 0.0758636 5.6102 0.104148 2.54573 0.205574 0.00100297 0.070743 1.32716 0.0692849 0.0303604 0.0849104 0.555555 0.125184 1.18126 0.125486 0.02497 0.0161857 0.0147443 1.00308 130412 107255 9.80915 1.28795 0.128452 9.77609 0.147162 0.658242 0.289264 1.10318 0.123833 1.16132 0.101531 -15.52511 -12890.27 -12905.8
"1182" 21181 1.46609 0.075169 4.9109 0.104148 1.63366 0.205574 0.00100297 0.070743 0.343357 0.0692849 0.0303604 0.0849104 1.65104 0.125184 2.89565 0.125486 0.0255396 0.016227 0.0147443 1.00305 130412 107294 9.80915 1.28795 0.128452 11.1788 0.147162 0.658242 0.289264 1.10318 0.124298 1.14875 0.101531 -17.84646 -12892.35 -12910.19
"1183" 21182 0.641229 0.0765792 6.12041 0.104148 2.65294 0.205352 0.00100297 0.070743 0.343357 0.0692849 0.0303604 0.0849104 1.74938 0.125184 2.89565 0.125486 0.0254123 0.016227 0.0147443 1.00299 130390 107111 9.80915 0.940728 0.128452 9.63874 0.147162 0.639076 0.289264 1.10318 0.124298 1.14875 0.101531 -13.31844 -12892.78 -12906.1
"1184" 21183 1.0466 0.0765792 4.92919 0.104148 3.01732 0.205352 0.00100297 0.070743 0.343357 0.0692849 0.0303604 0.0849104 0.914427 0.125184 1.27855 0.125486 0.0254123 0.016227 0.0147443 1.00299 130390 107175 9.80915 0.297306 0.128452 7.70378 0.147162 0.645965 0.289264 1.10318 0.124298 1.1744 0.101531 -12.43342 -12891.11 -12903.55
"1185" 21184 3.01755 0.0769219 4.92919 0.104148 2.69886 0.205352 0.00100297 0.070743 0.146283 0.0692849 0.0303604 0.0849104 2.01346 0.125184 0.569989 0.125486 0.0254123 0.0162023 0.0147443 1.00299 130390 107136 9.59245 2.95563 0.0248586 7.70378 0.147523 0.645965 0.289264 1.10318 0.124298 1.1744 0.101531 -11.93006 -12894.64 -12906.57
"1186" 21185 3.38926 0.0762255 1.2669 0.104148 2.69886 0.20477 0.00100297 0.0720575 1.0679 0.0683488 0.0303604 0.0844242 0.933348 0.125008 1.9093 0.125486 0.0254123 0.0162023 0.0147443 1.00299 130390 107114 9.57011 2.95563 0.0248586 7.70378 0.147523 0.641069 0.289264 1.10318 0.124298 1.1744 0.101898 -11.71627 -12896.35 -12908.06
"1187" 21186 2.55993 0.0762255 2.94474 0.104148 2.69886 0.20477 0.00103559 0.0720575 1.0679 0.0683488 0.0303604 0.0860618 0.933348 0.125008 1.73129 0.125486 0.0254123 0.0162023 0.0147443 1.00307 130390 107114 9.53456 2.95563 0.0116977 7.70378 0.147523 0.641069 0.289264 1.10874 0.123478 1.1744 0.101898 -11.87206 -12896.09 -12907.96
"1188" 21187 1.15562 0.0756175 2.75376 0.104148 1.95701 0.204589 0.00103559 0.0720575 1.0679 0.0683488 0.0379986 0.0860618 0.933348 0.125008 2.53624 0.125486 0.0246828 0.0160661 0.0147443 1.00307 130390 107134 9.77825 2.95563 0.0116977 9.90907 0.147523 0.641069 0.288966 1.11356 0.122645 1.2116 0.101489 -13.62206 -12892.42 -12906.05
"1189" 21188 0.533688 0.0756175 4.1111 0.104148 3.05619 0.204589 0.00103559 0.0720575 1.11426 0.0683488 0.033734 0.0860618 0.940717 0.125008 2.83638 0.125486 0.0246828 0.0160691 0.0147379 1.00307 130394 107037 9.77825 3.28162 0.0116977 9.90907 0.147523 0.641069 0.288966 1.11356 0.122645 1.2116 0.101489 -13.18587 -12894.49 -12907.67
"1190" 21189 0.533688 0.0754082 5.26759 0.104148 4.49315 0.204589 0.00103559 0.0720575 1.11426 0.0683488 0.033734 0.0860618 1.10962 0.125008 2.83638 0.125184 0.0246828 0.0160488 0.0147576 1.00313 130394 107044 9.93372 1.3455 0.0116977 8.4798 0.147523 0.64184 0.288966 1.11356 0.122868 1.19405 0.101489 -11.95667 -12891.27 -12903.23
"1191" 21190 0.986538 0.0760306 4.80732 0.104148 3.67965 0.204589 0.00103559 0.0707285 1.24905 0.0732228 0.0351121 0.0860618 1.10962 0.125008 2.96753 0.125184 0.0222818 0.0159331 0.0147576 1.00327 130483 107084 9.97729 1.3455 0.0116977 8.4798 0.147523 0.64184 0.288966 1.11356 0.12289 1.19405 0.101489 -11.85014 -12890.8 -12902.65
"1192" 21191 0.986538 0.0760306 5.94553 0.104148 2.8692 0.206029 0.00103559 0.0717721 0.183605 0.0701352 0.0351121 0.0860618 1.78735 0.125008 2.05744 0.125367 0.0216875 0.0159331 0.0147576 1.00327 130541 107084 9.97729 1.3455 0.0116977 8.4798 0.147523 0.647854 0.288966 1.11356 0.123676 1.19405 0.101489 -11.83349 -12891.72 -12903.55
"1193" 21192 0.98135 0.0760306 6.82402 0.104148 1.13415 0.206029 0.00103559 0.0717721 0.416169 0.0701352 0.0351121 0.0860618 1.92197 0.125008 1.92745 0.125367 0.0216875 0.0159333 0.0147576 1.00327 130541 107084 9.97729 1.76091 0.0116977 8.4798 0.148021 0.647854 0.288966 1.11668 0.12382 1.191 0.101489 -11.85902 -12892.99 -12904.85
"1194" 21193 1.0367 0.0760306 6.82402 0.105341 1.79379 0.206029 0.00103559 0.0717721 1.43381 0.0701352 0.0351121 0.0860618 1.92197 0.125008 1.50706 0.125367 0.02368 0.016089 0.0147576 1.00327 130541 107069 9.97729 2.15171 0.0116977 8.20379 0.146669 0.647854 0.288966 1.105 0.123465 1.191 0.101489 -11.66803 -12889.77 -12901.44
"1195" 21194 1.34699 0.0757135 6.82402 0.105719 1.79379 0.205547 0.00166943 0.0721694 4.08047 0.0701352 0.0351121 0.0860618 0.955941 0.125008 1.63211 0.125367 0.0232013 0.016089 0.0147698 1.00327 130541 107110 9.97729 2.15171 0.0116977 8.20379 0.146669 0.647854 0.288966 1.105 0.122875 1.191 0.101489 -11.89986 -12890.31 -12902.21
"1196" 21195 2.65041 0.0757135 2.69393 0.105719 2.11674 0.205547 0.00156985 0.0719528 5.10539 0.0701352 0.0351121 0.0860618 1.05196 0.124909 1.16218 0.125367 0.0232013 0.016089 0.0147698 1.00327 130541 107110 9.97729 2.15171 0.0116977 8.20379 0.146669 0.644487 0.288966 1.105 0.122875 1.191 0.101489 -11.90042 -12890.39 -12902.29
"1197" 21196 1.15475 0.0757135 2.3302 0.103717 1.89113 0.206728 0.00109176 0.0719528 5.10539 0.0701352 0.0357171 0.0860618 1.11701 0.124909 2.87182 0.125367 0.0230675 0.016089 0.0147698 1.00327 130500 107110 9.97729 2.15171 0.0116977 8.20379 0.146669 0.644487 0.288966 1.105 0.122875 1.191 0.10147 -11.88106 -12890.67 -12902.56
"1198" 21197 3.87768 0.0757135 3.06945 0.103717 1.89113 0.206921 0.00109176 0.0713088 4.91266 0.0723177 0.0357171 0.0860618 1.11701 0.124909 1.4176 0.125367 0.0234978 0.016089 0.0147337 1.00327 130500 107090 9.97729 0.866975 0.16507 8.20379 0.146669 0.646905 0.288966 1.105 0.124138 1.16792 0.10147 -12.17026 -12890.51 -12902.68
"1199" 21198 3.12994 0.0757135 3.06945 0.103717 1.38201 0.20386 0.00109176 0.0713088 2.26707 0.0723177 0.0309041 0.0860618 1.11701 0.124909 2.40631 0.125367 0.0234978 0.0161702 0.0147337 1.00327 130391 107173 9.97729 0.0971525 0.16507 8.20379 0.146669 0.646905 0.288966 1.105 0.124138 1.16792 0.10147 -13.89932 -12892.65 -12906.55
"1200" 21199 3.9893 0.0757135 0.743611 0.103717 1.38201 0.20386 0.00109176 0.0713088 2.6733 0.0723177 0.0309041 0.0860618 1.11701 0.124909 2.71184 0.125759 0.024649 0.0161702 0.0147337 1.00327 130391 107167 9.86185 0.77675 0.0765884 8.20379 0.146669 0.646905 0.288966 1.105 0.123614 1.16792 0.10147 -13.29872 -12890.15 -12903.45
"1201" 21200 2.09065 0.0757135 1.46473 0.103717 1.22654 0.204749 0.00109176 0.0713088 2.98083 0.0722066 0.0309041 0.0860618 0.572732 0.124909 2.64455 0.125481 0.024649 0.0161702 0.0147337 1.00313 130391 107187 9.86774 2.94129 0.0765884 8.20379 0.146669 0.646905 0.29118 1.12931 0.12287 1.17812 0.101715 -13.59078 -12891.63 -12905.22
"1202" 21201 3.04478 0.0761713 2.39175 0.103717 1.21882 0.204749 0.00109176 0.0713088 2.46595 0.0722066 0.0309041 0.0860618 1.93545 0.124909 2.10987 0.125481 0.024649 0.0161702 0.0147337 1.00307 130391 107257 9.86774 2.84588 0.0765884 8.20379 0.146669 0.651523 0.29118 1.12692 0.123069 1.17812 0.101715 -14.68643 -12890.04 -12904.73
"1203" 21202 1.52622 0.0761713 5.05549 0.103717 1.21882 0.204749 0.00109176 0.0713088 3.02718 0.0722066 0.0309041 0.0860618 1.80149 0.124909 2.0454 0.125481 0.024649 0.0161702 0.0147337 1.00292 130391 107150 9.86774 1.3656 0.0765884 9.22197 0.147153 0.651523 0.29118 1.12692 0.123069 1.15634 0.101715 -12.90115 -12892.05 -12904.95
"1204" 21203 1.53238 0.0766547 5.05549 0.105528 3.57783 0.204749 0.00109176 0.0713088 3.12776 0.0722066 0.0309041 0.0860618 2.63054 0.124909 2.0454 0.125481 0.0227199 0.0161731 0.0147337 1.00298 130462 107150 9.90012 1.3656 0.0765884 8.58535 0.147153 0.659646 0.289727 1.12692 0.122737 1.18157 0.101715 -11.88567 -12891.81 -12903.7
"1205" 21204 1.53238 0.0766547 4.36161 0.105528 3.59117 0.204749 0.00109176 0.0713853 3.12064 0.0722066 0.0309041 0.0860618 1.43519 0.124909 1.73186 0.125481 0.0227199 0.0161737 0.0147337 1.00298 130462 107290 9.90012 0.613252 0.0765884 8.58535 0.147153 0.659646 0.289727 1.13032 0.122737 1.16165 0.101458 -14.59381 -12891.67 -12906.26
"1206" 21205 0.457616 0.0766547 5.24417 0.105528 3.59117 0.204749 0.00109176 0.0713853 0.632858 0.0722066 0.0309924 0.084595 1.95415 0.124805 0.884558 0.125481 0.0227199 0.0161737 0.0147337 1.00298 130590 107253 9.90012 0.613252 0.180985 8.58535 0.147153 0.659646 0.289727 1.0805 0.122929 1.16165 0.101246 -14.20488 -12893.63 -12907.83
"1207" 21206 3.51779 0.0766547 5.39497 0.105528 3.59117 0.204749 0.00109176 0.0713853 4.98206 0.0708539 0.0309924 0.084595 2.62935 0.124549 3.02476 0.125481 0.0230322 0.0161912 0.0147337 1.00298 130590 107253 9.90012 0.613252 0.180985 8.58535 0.147153 0.659646 0.289727 1.07322 0.122929 1.18862 0.101246 -14.20583 -12893.35 -12907.55
"1208" 21207 3.51779 0.0766547 3.6667 0.105528 6.09696 0.204749 0.00109176 0.0713853 5.05593 0.0708539 0.0309924 0.084595 0.546155 0.124549 3.47725 0.125481 0.0230322 0.0161912 0.0147337 1.00298 130625 107150 9.90012 0.521641 0.180985 8.58535 0.147153 0.659646 0.289727 1.07322 0.122929 1.16758 0.101625 -12.79303 -12895.18 -12907.98
