"time" "Srxn1_max" "NRF2_max" "Fraction_X_max" "time2" "Srxn1_mean" "NRF2_mean" "Fraction_X_mean" "time3" "Srxn1_min" "NRF2_min" "Fraction_X_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"1461" 39 26.3955852677516 1.11211609488632 0.0652192896681275 39 21.8703369372836 0.939239912753196 0.0652192896681275 39 18.1439647925514 0.823456365709696 0.0652192896681275 0.02 0.1 "simulation30" 19.6917710149235 0.838071465648054
"1462" 40 27.2026230316851 1.10406802302172 0.0608100626252179 40 22.5469923106167 0.90702122016513 0.0608100626252179 40 18.7210670896508 0.737331627351554 0.0608100626252179 0.02 0.1 "simulation30" 20.04506961011 0.548999432464157
"1463" 41 27.9863692421202 1.07749284316549 0.0566989265798469 41 23.1876909158142 0.883912476422341 0.0566989265798469 41 19.2483963849418 0.735974315073116 0.0566989265798469 0.02 0.1 "simulation30" 20.8073259367132 0.626167697856127
"1464" 42 28.6985118526405 0.999544108915263 0.0528657287383503 42 23.7907612863668 0.851683418677745 0.0528657287383503 42 19.7779257728604 0.74370293472532 0.0528657287383503 0.02 0.1 "simulation30" 20.9012312144994 0.1821258017094
"1465" 43 29.3968562605316 1.05979982198142 0.0492916787604621 43 24.3690288014422 0.84802749167363 0.0492916787604621 43 20.2636820035454 0.669087007250871 0.0492916787604621 0.02 0.1 "simulation30" 21.7416188178092 0.416736214601979
"1466" 44 30.10116164663 1.01702259012057 0.0459592566490442 44 24.9396995849762 0.845620329025798 0.0459592566490442 44 20.722480859832 0.70724482442161 0.0459592566490442 0.02 0.1 "simulation30" 21.9965615098273 0.881341874638635
"1467" 45 30.7705909026124 1.01324663555707 0.0428521268670402 45 25.4929381010777 0.826335306230678 0.0428521268670402 45 21.170601986576 0.651266989814858 0.0428521268670402 0.02 0.1 "simulation30" 22.5811937618527 0.373415396762495
"1468" 46 31.4180234210332 0.988610330512542 0.0399550582606539 46 26.0205015635768 0.81180926652307 0.0399550582606539 46 21.5576370599917 0.617910183976393 0.0399550582606539 0.02 0.1 "simulation30" 22.9601687883276 0.930028370888197
"1469" 47 32.0464806463792 0.992935069258949 0.0372538493962158 47 26.5263179927379 0.79729645272397 0.0372538493962158 47 21.9256652794944 0.623292414370251 0.0372538493962158 0.02 0.1 "simulation30" 23.2946364558954 1.06921077978043
"1470" 48 32.6625944336514 0.976374487920982 0.0347352589447385 48 27.0116185951865 0.785590653242326 0.0347352589447385 48 22.2830861711039 0.608196371938633 0.0347352589447385 0.02 0.1 "simulation30" 24.0009371349956 1.1966954747738
"1471" 0 0 0 0.001 0 0 0 0.001 0 0 0 0.001 0.05 0.1 "simulation31" 0 0
"1472" 1 0.0224429348474284 0.213516000013668 0.00318820710112109 1 0.0224429359250462 0.114425290776593 0.00318820710112109 1 0.022442938149316 0 0.00318820710112109 0.05 0.1 "simulation31" 0.00287258025204358 0.0049754549453585
"1473" 2 0.0446775405278089 0.744695540397674 0.010099670443294 2 0.0445981626735613 0.693767405915864 0.010099670443294 2 0.0445546910812336 0.626949664614582 0.010099670443294 0.05 0.1 "simulation31" 0.00346277189773402 0.0046065776645522
"1474" 3 0.775166136616396 1.07364416096666 0.0312928372548655 3 0.684754905990407 0.98378288665263 0.0312928372548655 3 0.555098303084251 0.865694699747366 0.0312928372548655 0.05 0.1 "simulation31" 0.0487879165533285 0.0450161182279813
"1475" 4 2.00059087291873 1.13001180001637 0.0902248939569184 4 1.79626333119958 1.02139970854342 0.0902248939569184 4 1.53078267071657 0.891976119501555 0.0902248939569184 0.05 0.1 "simulation31" 0.334824489685649 0.156700357277385
"1476" 5 3.08912928191546 1.1019144232895 0.21406758993616 5 2.79143925142459 1.01356645956667 0.21406758993616 5 2.4039589148264 0.88544916845081 0.21406758993616 0.05 0.1 "simulation31" 1.3988579778474 0.740944745465541
"1477" 6 3.9916380874877 1.16801083642389 0.357588634235358 6 3.60511570935414 1.02881280948708 0.357588634235358 6 3.10522302283795 0.867452238898961 0.357588634235358 0.05 0.1 "simulation31" 2.59184746668713 1.10243422429227
"1478" 7 4.75307118684995 1.13787322619794 0.424564666650019 7 4.28778184227542 1.04061551033218 0.424564666650019 7 3.67922275203147 0.871821379011064 0.424564666650019 0.05 0.1 "simulation31" 3.7811607882099 1.40205484437137
"1479" 8 5.43438623589843 1.08217872884509 0.420414433736374 8 4.92408223352596 1.0180834023354 0.420414433736374 8 4.24851884040737 0.957592840322377 0.420414433736374 0.05 0.1 "simulation31" 4.66346343494883 1.4254974009839
"1480" 9 6.09426648174843 1.037150782348 0.389906227242388 9 5.54894188772555 0.973766579790426 0.389906227242388 9 4.82772365026977 0.867208328360949 0.389906227242388 0.05 0.1 "simulation31" 5.36465828737496 1.57461869175213
