"iter" "CDDO,r2,32hR" "CDDO,d2,32hR" "ETA,r2,32hR" "ETA,d2,32hR" "Andr,r2,32hR" "Andr,d2,32hR" "Sul,r2,32hR" "Sul,d2,32hR" "CDDO,r2,48hR" "CDDO,d2,48hR" "ETA,r2,48hR" "ETA,d2,48hR" "Andr,r2,48hR" "Andr,d2,48hR" "Sul,r2,48hR" "Sul,d2,48hR" "kp" "kd" "Kmm" "nu" "Vm2" "Kmu" "nm" "rall" "decayall" "Sul,r1" "Sul,d2" "Andr,r1" "Andr,d2" "ETA,r1" "ETA,d2" "CDDO,r1" "CDDO,d2" "LnPrior" "LnData" "LnPosterior"
"182" 20181 2.13614 0.074485 3.40671 0.103094 0.714555 0.205077 0.00133524 0.071258 0.916418 0.0703493 0.0247112 0.0811183 3.2944 0.124622 0.995409 0.124895 0.0227157 0.0158722 0.0147208 1.00318 130302 107120 9.99171 0.339557 0.64594 10.7479 0.147718 0.656743 0.290547 1.1193 0.123859 1.21092 0.10192 -19.33834 -12887.93 -12907.26
"183" 20182 2.13614 0.074485 1.59678 0.0987192 0.714555 0.204287 0.00113678 0.071258 1.66661 0.069933 0.0247112 0.0811183 0.46876 0.124471 0.356758 0.125915 0.0227157 0.0158722 0.0147208 1.00318 130302 107120 9.95387 1.35194 0.661638 10.7479 0.14805 0.67652 0.293146 1.12156 0.123859 1.21092 0.10192 -19.01134 -12889.45 -12908.46
"184" 20183 2.23614 0.0753525 1.30922 0.0987192 3.16717 0.204287 0.00113678 0.0712067 1.66661 0.069933 0.0247112 0.0811183 0.753712 0.124471 1.41769 0.125915 0.0227157 0.0158903 0.0147208 1.00326 130327 107150 9.95387 1.94536 0.123716 10.7479 0.14805 0.67652 0.292672 1.12156 0.123859 1.21092 0.101344 -16.4455 -12891.02 -12907.46
"185" 20184 4.67506 0.0753525 1.33271 0.101078 3.16717 0.204379 0.00113678 0.0712067 1.66661 0.069933 0.0247112 0.0811183 0.423874 0.124471 1.49708 0.125915 0.0227157 0.0158493 0.0147208 1.00317 130327 107150 9.95387 3.72725 0.123716 8.43761 0.14805 0.67652 0.292672 1.12156 0.123859 1.21092 0.101344 -15.0309 -12890.6 -12905.63
"186" 20185 4.67506 0.0753525 0.558426 0.105532 2.04573 0.204379 0.00113678 0.071395 1.12728 0.069933 0.0187329 0.0811183 2.10871 0.124471 1.26885 0.125915 0.0227157 0.0157803 0.0147208 1.00317 130358 107150 9.95387 1.68517 0.123716 8.43761 0.14805 0.67652 0.292672 1.12306 0.123859 1.21092 0.101504 -13.65478 -12890.59 -12904.24
"187" 20186 4.69894 0.0753525 0.558426 0.107634 4.82337 0.206088 0.00113678 0.071395 0.751394 0.069933 0.0187329 0.0811183 1.85276 0.124471 1.26885 0.125801 0.0227157 0.0157803 0.0149602 1.00317 130455 107150 9.87869 1.83791 0.148088 7.77057 0.14805 0.67652 0.292672 1.12306 0.123859 1.21092 0.101541 -12.17545 -12893.6 -12905.78
"188" 20187 4.69894 0.0753525 0.684055 0.107634 4.82337 0.205541 0.00144151 0.071395 1.91512 0.069933 0.0187329 0.0811183 2.3704 0.124471 2.49946 0.125801 0.0227157 0.0157535 0.0150167 1.00312 130455 107150 9.87869 1.18041 0.260637 8.44277 0.147054 0.67652 0.292672 1.12306 0.123859 1.20795 0.101541 -12.9121 -12893.96 -12906.88
"189" 20188 4.69894 0.0753525 0.684055 0.107634 5.34987 0.205541 0.00144151 0.071395 1.67548 0.069933 0.0187329 0.0811183 0.48089 0.124471 2.49946 0.125801 0.0227157 0.0157535 0.0150167 1.00312 130455 107150 9.849 0.301145 0.234264 6.40735 0.14787 0.67652 0.291222 1.12306 0.123859 1.19186 0.101541 -11.30754 -12898.6 -12909.91
"190" 20189 3.68698 0.0763153 0.684055 0.107634 5.34987 0.205541 0.00144151 0.0722685 1.67548 0.069933 0.0178247 0.080772 0.48089 0.124471 1.84709 0.125801 0.0237859 0.0157535 0.0150252 1.00312 130454 107150 9.83278 0.301145 0.234264 6.40735 0.147802 0.67652 0.291222 1.12306 0.123859 1.19186 0.101541 -11.30628 -12899.76 -12911.07
"191" 20190 4.21728 0.0754802 0.93698 0.107634 3.1105 0.205541 0.00144151 0.0717856 1.67548 0.069933 0.0178247 0.080772 0.48089 0.124471 1.62088 0.125801 0.0212123 0.0157535 0.0148459 1.00312 130365 107150 9.83278 2.63763 0.234264 6.40735 0.147802 0.67652 0.291957 1.12306 0.123499 1.19186 0.101541 -12.90602 -12897.53 -12910.44
"192" 20191 1.73639 0.0754802 0.93698 0.107634 4.05712 0.205182 0.00144151 0.0718632 2.06235 0.069933 0.0178247 0.080772 0.955663 0.124471 2.40136 0.125801 0.0212123 0.0157535 0.0148459 1.00312 130423 107150 9.83278 2.0546 0.234264 6.59158 0.147802 0.662253 0.291957 1.12306 0.123499 1.19186 0.101541 -11.98208 -12897.18 -12909.16
"193" 20192 1.64634 0.0773524 0.525786 0.100573 2.30926 0.205182 0.00144151 0.0718632 2.06235 0.069933 0.0178247 0.080772 1.14477 0.124471 0.534002 0.125801 0.0212123 0.0158012 0.0148459 1.00312 130423 107115 9.83278 2.86205 0.234264 10.6741 0.147802 0.662253 0.291362 1.08398 0.123063 1.17342 0.101541 -14.69484 -12894.43 -12909.13
"194" 20193 1.72866 0.0773524 0.525786 0.100573 1.28924 0.205182 0.00138667 0.0718632 1.44244 0.069933 0.0178247 0.0808907 1.44055 0.124471 2.0906 0.125801 0.0212123 0.0158012 0.0148459 1.00326 130423 107115 9.83278 2.86205 0.114996 7.87098 0.147802 0.662253 0.291362 1.08398 0.123063 1.20328 0.101541 -12.66758 -12896.12 -12908.79
"195" 20194 1.72866 0.0773524 1.13888 0.10309 2.05818 0.205182 0.00191833 0.071598 2.01971 0.0712612 0.0263128 0.0808907 1.02832 0.124701 2.0906 0.125801 0.0212123 0.0157732 0.0148459 1.00326 130429 107115 9.83278 3.95326 0.0348841 7.49751 0.147802 0.662253 0.291863 1.08441 0.123063 1.20328 0.101519 -12.97003 -12896.54 -12909.51
"196" 20195 2.57909 0.0773524 0.842426 0.10309 3.32451 0.205182 0.00144128 0.071598 3.81895 0.0711975 0.0263128 0.0822462 1.02832 0.124701 1.81975 0.125801 0.0212123 0.015632 0.0148459 1.00326 130554 107115 9.89302 3.4909 0.0348841 8.9368 0.147802 0.662253 0.291863 1.1094 0.123063 1.20328 0.101459 -13.05597 -12895.51 -12908.57
"197" 20196 2.16593 0.0773524 2.88282 0.10309 2.94268 0.205181 0.00144128 0.0714814 3.96864 0.0711975 0.0263128 0.0822462 1.02832 0.124261 2.68743 0.125011 0.0212123 0.015632 0.0148551 1.00326 130554 107115 9.89302 0.964885 0.0348841 8.70099 0.148 0.662253 0.291863 1.09597 0.123063 1.19336 0.101459 -12.30026 -12895.82 -12908.12
"198" 20197 3.53362 0.0773524 2.88282 0.10309 1.75157 0.204824 0.00144128 0.07167 1.74504 0.0702845 0.0216432 0.0822462 0.447476 0.124261 2.96716 0.125011 0.0212123 0.0158695 0.0148551 1.0032 130456 107115 9.89302 0.964885 0.0348841 8.70099 0.148 0.662253 0.291863 1.09597 0.123063 1.19336 0.101459 -12.22224 -12895.8 -12908.02
"199" 20198 3.53362 0.0753797 2.88282 0.10309 1.63548 0.204824 0.00144128 0.07167 1.56188 0.0702845 0.0216432 0.0822462 0.514249 0.124261 2.96716 0.125011 0.0236862 0.0158695 0.0148551 1.00315 130456 107115 9.62477 2.83819 0.0190191 8.70099 0.148 0.668095 0.291863 1.09597 0.123063 1.18899 0.101892 -12.07748 -12896.03 -12908.11
"200" 20199 4.15 0.0763338 2.97036 0.10309 1.64814 0.204824 0.00144128 0.07167 1.32882 0.0702845 0.0216432 0.0822462 0.514249 0.124261 1.8873 0.125011 0.0236862 0.0158695 0.0147956 1.00342 130456 107057 9.52743 3.85823 0.0190191 8.70099 0.148 0.668095 0.291863 1.12502 0.123631 1.18899 0.101144 -13.15339 -12895.88 -12909.03
"201" 20200 4.45492 0.0763338 2.24452 0.10309 1.58098 0.204824 0.00144128 0.07167 1.32882 0.0702845 0.0216432 0.0822462 0.514249 0.124261 0.909864 0.125011 0.0236862 0.0158695 0.0148049 1.00342 130456 107057 9.56813 4.57437 0.0190191 7.72173 0.148 0.668095 0.291863 1.08705 0.123631 1.18899 0.101144 -13.46493 -12896.72 -12910.18
"202" 20201 4.43279 0.0763338 3.00984 0.10309 1.58098 0.204824 0.00144128 0.07167 1.46545 0.0702845 0.0216432 0.0840172 1.56826 0.124937 0.909864 0.125011 0.0236862 0.0158562 0.0148049 1.00342 130456 107057 9.63429 4.57437 0.193346 8.2658 0.148 0.668095 0.291863 1.08705 0.123527 1.1942 0.101144 -14.32725 -12895.48 -12909.81
"203" 20202 4.43279 0.0763365 1.32694 0.10309 1.58098 0.204992 0.00144128 0.07167 1.34071 0.0702845 0.0216432 0.0822035 1.58334 0.124937 3.30749 0.125006 0.0236862 0.0158562 0.0148049 1.00342 130456 107057 9.63429 2.4093 0.193346 8.2658 0.148 0.668095 0.291863 1.08705 0.123551 1.1942 0.101144 -12.77655 -12895.47 -12908.25
"204" 20203 4.43279 0.0763365 2.9446 0.102732 1.65827 0.205285 0.00102231 0.07167 1.34071 0.0702845 0.0216432 0.0843077 1.97362 0.124937 3.30749 0.125006 0.0236862 0.0158122 0.0148322 1.00342 130447 107053 9.91921 0.917648 0.55426 8.2658 0.148022 0.67288 0.291863 1.08705 0.123551 1.18209 0.101843 -14.48641 -12892.08 -12906.57
"205" 20204 3.62093 0.0763365 2.9446 0.104725 1.83373 0.205285 0.00110835 0.07167 1.34071 0.0702845 0.0216432 0.0843077 3.82492 0.124637 1.73962 0.125006 0.0236862 0.0158727 0.0148042 1.00342 130447 107098 9.88925 0.917648 0.57267 8.2658 0.148022 0.67288 0.291863 1.10336 0.123551 1.18209 0.101843 -14.7595 -12891.45 -12906.2
"206" 20205 3.62093 0.0763365 1.50942 0.102228 2.98652 0.205285 0.00110835 0.0710218 2.05899 0.0702845 0.0216432 0.0843077 3.82492 0.124634 3.06892 0.125006 0.0236862 0.0158526 0.0146627 1.00349 130447 107071 9.93236 1.32623 0.491479 10.4319 0.148022 0.643149 0.291863 1.08598 0.123909 1.18209 0.101843 -16.35768 -12888.93 -12905.28
"207" 20206 2.85798 0.0763365 3.12461 0.102228 1.98342 0.205285 0.00110835 0.0713692 2.05899 0.0702845 0.0272806 0.0843077 4.68246 0.124634 4.04149 0.125006 0.0236862 0.0158526 0.0146627 1.00349 130447 107071 9.93236 1.32623 0.491479 10.4319 0.147649 0.651161 0.291863 1.08598 0.123854 1.15924 0.102139 -16.35754 -12890.5 -12906.86
"208" 20207 4.0038 0.0763365 4.20191 0.102228 1.98342 0.204799 0.00110835 0.0713692 1.55568 0.0702845 0.0255657 0.0843077 2.15235 0.124634 4.42104 0.125006 0.0236862 0.0158614 0.0146627 1.00349 130447 107071 9.93236 0.443767 0.491479 10.3369 0.147821 0.651161 0.292976 1.10495 0.123854 1.18684 0.102139 -16.54409 -12890.05 -12906.59
"209" 20208 3.52267 0.0763365 4.64918 0.10211 0.957324 0.205458 0.00110835 0.0713692 1.55568 0.0702845 0.0255657 0.0843077 2.15235 0.124517 1.3854 0.125006 0.0236862 0.0158614 0.0143811 1.00349 130410 107071 9.93236 2.96849 0.292013 9.32459 0.147821 0.651161 0.292976 1.09555 0.123854 1.18684 0.102087 -14.95039 -12888.85 -12903.8
"210" 20209 3.08412 0.0767586 4.64918 0.103018 1.39129 0.205034 0.00110835 0.0714147 2.88908 0.0702845 0.0255657 0.0843077 1.76391 0.124517 3.22496 0.125006 0.0236862 0.0158843 0.0144806 1.00349 130410 107066 9.93236 1.40635 0.44428 9.34822 0.147731 0.65347 0.292976 1.09555 0.124164 1.19552 0.102087 -15.39049 -12887.26 -12902.65
"211" 20210 3.08412 0.0767586 4.9839 0.103018 1.39129 0.205151 0.00110835 0.0711209 3.86612 0.0702845 0.0255657 0.0843253 1.34142 0.124687 3.22496 0.125006 0.0236862 0.0159375 0.0144806 1.00349 130485 107066 9.9999 4.1017 0.260546 8.52218 0.147731 0.65347 0.292976 1.10948 0.124164 1.1886 0.101936 -14.59162 -12886.7 -12901.3
"212" 20211 2.98149 0.0767586 4.9839 0.103018 0.875086 0.204465 0.0014307 0.0713297 2.91383 0.0702845 0.0255657 0.0843253 1.34142 0.124687 1.89506 0.125012 0.0236862 0.0159826 0.0144806 1.00333 130414 107066 9.9999 4.1017 0.372285 10.1275 0.147731 0.65347 0.292976 1.10948 0.124164 1.1886 0.101936 -15.96735 -12886.09 -12902.06
"213" 20212 2.98149 0.0767586 4.9839 0.105296 1.55711 0.205566 0.0014307 0.0713297 1.17206 0.0702845 0.0290632 0.0843253 1.38725 0.124687 2.2394 0.125012 0.0236862 0.0159826 0.0144806 1.00333 130414 107066 9.9999 4.81213 0.372285 10.1275 0.147306 0.65347 0.292976 1.10948 0.124164 1.1886 0.101936 -16.58655 -12887.66 -12904.25
"214" 20213 1.07164 0.0767586 4.36525 0.105296 1.55711 0.205566 0.00108834 0.0713297 0.172644 0.0702845 0.0284531 0.0843253 1.38725 0.124687 2.2394 0.124908 0.0236862 0.0159819 0.0144806 1.00333 130373 107066 9.9671 4.81213 0.372285 9.57519 0.147306 0.65347 0.291857 1.10948 0.124164 1.1886 0.101936 -16.75706 -12887.45 -12904.21
"215" 20214 1.07164 0.0767586 4.36525 0.106106 1.55711 0.205477 0.00106032 0.0713297 1.25194 0.0702845 0.0284531 0.0843253 1.67239 0.124687 1.47585 0.124908 0.0236862 0.0159819 0.0146334 1.00333 130373 107066 9.95862 2.92301 0.372285 10.4094 0.147442 0.675541 0.291857 1.10948 0.122771 1.20639 0.102262 -16.06298 -12894.1 -12910.16
"216" 20215 2.63241 0.0764408 4.36525 0.105816 1.28866 0.205792 0.00110466 0.0713297 1.16596 0.0702845 0.0284531 0.0843253 1.75734 0.124687 2.30201 0.124908 0.0236862 0.0159819 0.0146334 1.00337 130373 107066 9.95862 2.92301 0.230545 10.4094 0.147442 0.675541 0.291488 1.10948 0.123683 1.20639 0.102234 -15.58849 -12892.39 -12907.98
"217" 20216 1.16543 0.0764408 4.32233 0.105816 2.99108 0.206447 0.00110466 0.0721202 1.17236 0.0702845 0.0284531 0.0843253 1.48538 0.124687 2.30201 0.12541 0.0236862 0.0159589 0.0146334 1.00337 130321 106976 9.95862 2.92301 0.0697842 9.27437 0.147527 0.675541 0.291393 1.10948 0.123683 1.20639 0.102227 -15.10681 -12892.73 -12907.84
"218" 20217 1.16543 0.0764408 5.32644 0.105816 4.71257 0.205261 0.00110466 0.0709992 3.85664 0.0702845 0.0284531 0.0843084 1.48538 0.124687 2.30201 0.12541 0.0236862 0.0159589 0.0146334 1.00337 130462 106969 9.94296 3.68148 0.210824 9.27437 0.147527 0.66703 0.291393 1.10948 0.123683 1.20639 0.102227 -14.28856 -12892.5 -12906.79
"219" 20218 1.16543 0.0764408 5.01717 0.105816 4.95804 0.205923 0.00110466 0.0709992 2.65354 0.0702845 0.0284531 0.0843084 0.389747 0.124687 1.59395 0.12541 0.0236862 0.0159589 0.0146334 1.00337 130462 107041 9.93342 3.10559 0.210824 9.78472 0.147527 0.66703 0.292891 1.10948 0.123683 1.19357 0.101933 -14.1332 -12888.19 -12902.32
"220" 20219 1.33958 0.0764408 5.44689 0.0981736 4.95804 0.205923 0.00110466 0.0709992 3.07944 0.0718033 0.0284531 0.0843084 0.389747 0.124687 1.59395 0.12541 0.0236862 0.0159589 0.0146334 1.00337 130462 107159 9.88692 1.56205 0.210824 9.78472 0.147527 0.667473 0.292891 1.11084 0.123683 1.19357 0.101933 -14.6747 -12888.26 -12902.93
"221" 20220 1.87399 0.076249 5.44689 0.0981736 5.19125 0.205778 0.00110466 0.0709992 0.597175 0.0718033 0.0284531 0.0843084 0.389747 0.124687 1.86719 0.12541 0.0236862 0.0159589 0.0146334 1.00337 130462 107159 9.88692 1.0819 0.11963 7.80334 0.147447 0.667473 0.292588 1.11084 0.123683 1.19357 0.101933 -12.70896 -12889.36 -12902.07
"222" 20221 1.95706 0.076249 4.47381 0.0981736 5.15704 0.205778 0.00133089 0.0709992 1.31662 0.0718033 0.0259572 0.0843084 0.511904 0.124687 2.39532 0.12541 0.0236862 0.0159589 0.0146334 1.00332 130462 107159 9.88692 0.379335 0.11963 7.80334 0.147447 0.667473 0.291785 1.09731 0.123683 1.19357 0.101933 -12.60443 -12889.64 -12902.24
"223" 20222 1.95706 0.0760642 4.47381 0.0981736 4.07406 0.205315 0.00133089 0.0717566 2.48932 0.0718033 0.0259572 0.0843084 1.02385 0.124687 2.39532 0.12541 0.0236862 0.0160156 0.0146334 1.00332 130531 107147 9.88692 2.39569 0.260941 7.80334 0.147447 0.667473 0.291999 1.09731 0.123683 1.19357 0.101933 -13.05846 -12889.92 -12902.98
"224" 20223 1.95706 0.0760642 4.8912 0.104463 3.66549 0.20475 0.00133089 0.0717566 3.31036 0.0718033 0.0259572 0.0843084 1.02385 0.124479 3.19686 0.12541 0.0236862 0.0160156 0.0146334 1.00332 130558 107147 9.88692 3.13049 0.260941 7.80334 0.147447 0.667473 0.291999 1.09731 0.123683 1.15709 0.101933 -13.51696 -12891.21 -12904.73
"225" 20224 0.9868 0.0760642 4.8912 0.105854 3.66549 0.20475 0.00133089 0.0717566 3.07387 0.0718033 0.0259572 0.0843084 2.30073 0.124479 3.19686 0.12541 0.0246724 0.0160775 0.0146494 1.00316 130344 107147 9.88692 3.13049 0.283972 7.80334 0.148109 0.667473 0.291999 1.1309 0.123683 1.15709 0.101997 -14.52625 -12893.74 -12908.27
"226" 20225 1.03303 0.0760642 3.34829 0.0989834 1.54738 0.20475 0.00192208 0.072486 1.81262 0.0719446 0.0259572 0.0843084 2.30073 0.124479 3.19686 0.12541 0.0246724 0.0159671 0.0146136 1.00328 130344 107147 9.86137 0.173202 0.152232 7.80334 0.148109 0.667473 0.291999 1.09278 0.123683 1.21161 0.101997 -13.81968 -12891.37 -12905.19
"227" 20226 2.19489 0.0760642 3.34829 0.0989834 1.74555 0.204843 0.00153738 0.072486 1.08283 0.0707823 0.0259572 0.0843084 3.59507 0.124479 3.70506 0.12541 0.0246724 0.0159671 0.0146433 1.00328 130344 107147 9.87329 0.468227 0.152232 7.80334 0.147785 0.653949 0.291999 1.11774 0.123683 1.21266 0.101997 -13.77657 -12889.61 -12903.39
"228" 20227 0.711775 0.0753361 3.50394 0.0989834 1.01056 0.205885 0.00213902 0.072486 1.08283 0.0707823 0.0259572 0.0843084 3.59507 0.124479 2.05516 0.12541 0.0246724 0.0159135 0.0146433 1.00328 130344 107147 9.87329 0.468227 0.152232 7.80334 0.147785 0.653949 0.291332 1.11774 0.123683 1.21266 0.101997 -13.77642 -12889.76 -12903.53
"229" 20228 0.678453 0.0753361 3.50394 0.0989834 1.55656 0.205885 0.00164126 0.0717326 1.08283 0.0707823 0.0259572 0.0843084 2.97734 0.124479 2.05516 0.12541 0.0246724 0.0160171 0.0145415 1.00328 130344 107104 9.84301 1.08197 0.152232 7.80334 0.147785 0.653949 0.291395 1.11774 0.123683 1.16907 0.102009 -13.30518 -12890.08 -12903.38
"230" 20229 2.62686 0.0753361 3.23189 0.0989834 1.51693 0.205012 0.00142237 0.0717326 1.30449 0.0691408 0.0259572 0.0843084 3.74671 0.124825 0.440787 0.12541 0.0231898 0.0159278 0.0145621 1.00328 130428 107268 9.84301 2.18098 0.152232 7.80334 0.147785 0.653949 0.291395 1.11774 0.123379 1.16907 0.101876 -14.89357 -12888.79 -12903.69
"231" 20230 2.62686 0.0753361 2.16403 0.0989834 1.51693 0.205012 0.00142237 0.0717326 0.58767 0.0710991 0.0259572 0.0843084 2.89114 0.124825 0.791266 0.125353 0.0248959 0.0159225 0.0145621 1.00328 130428 107268 9.98153 2.18098 0.152232 8.41078 0.147785 0.652168 0.291432 1.11774 0.123379 1.16907 0.101596 -15.41253 -12890.36 -12905.77
"232" 20231 2.70467 0.0753361 0.621638 0.0989834 2.50208 0.205008 0.00142237 0.071987 0.414027 0.0710991 0.0259572 0.0843084 1.43555 0.124825 0.791266 0.125353 0.024177 0.0159225 0.0145621 1.00328 130428 107268 9.98153 2.18098 0.276095 7.97674 0.148008 0.652168 0.29115 1.11478 0.123379 1.16907 0.102305 -15.59498 -12889.85 -12905.45
"233" 20232 1.55645 0.0753361 1.08491 0.103535 1.10668 0.20561 0.00142237 0.071987 0.414027 0.0710991 0.0259572 0.0843084 3.70235 0.124825 0.841624 0.125353 0.024177 0.0159225 0.0145621 1.00328 130428 107268 9.98153 3.94824 0.276095 7.97674 0.148008 0.652168 0.291107 1.12721 0.123379 1.16907 0.102305 -16.64441 -12890.66 -12907.31
"234" 20233 1.2375 0.0753361 0.939316 0.106638 1.10668 0.20561 0.00142237 0.0717685 0.374535 0.0710991 0.0259572 0.0843084 4.07329 0.124825 1.16686 0.125353 0.024177 0.0159225 0.0144337 1.00328 130428 107174 9.99447 2.92552 0.276095 7.97674 0.148008 0.652168 0.294847 1.12386 0.123413 1.16907 0.102305 -14.14715 -12894.2 -12908.34
"235" 20234 0.489774 0.075619 2.07744 0.106638 1.10668 0.205231 0.00219166 0.0725986 0.374535 0.0710344 0.0259572 0.0843084 5.51577 0.124825 0.292153 0.125353 0.024177 0.0159732 0.0144342 1.00328 130428 107174 9.99447 3.82718 0.276095 7.97674 0.148008 0.652168 0.294847 1.12903 0.125622 1.21469 0.102305 -14.763 -12893.79 -12908.55
"236" 20235 1.24348 0.0745634 1.64325 0.106638 1.10668 0.205277 0.00360555 0.0725986 1.84532 0.0710344 0.0259572 0.0843084 5.05956 0.124825 0.431859 0.125353 0.0248373 0.0159732 0.0144342 1.00328 130454 107174 9.83843 1.71248 0.276095 9.36394 0.148258 0.652168 0.293863 1.12903 0.124907 1.20723 0.102246 -14.49736 -12890.83 -12905.32
"237" 20236 2.62625 0.0745634 1.66105 0.106638 1.83956 0.204691 0.00360555 0.0728234 1.84532 0.0710344 0.0259572 0.0843084 0.717917 0.124626 0.431859 0.125353 0.0248373 0.0159732 0.0144342 1.00343 130454 106992 9.8544 4.5675 0.276095 10.9957 0.148258 0.652168 0.293863 1.12903 0.123987 1.20205 0.102065 -16.40495 -12891.6 -12908
"238" 20237 2.62625 0.0745634 1.66105 0.104488 1.42269 0.20513 0.00360555 0.0728234 1.84532 0.0710344 0.0259572 0.0843084 0.89421 0.124626 1.30128 0.125353 0.0248373 0.0161202 0.0144342 1.00343 130527 106936 9.8544 4.5675 0.324954 10.9957 0.148258 0.664544 0.293863 1.12903 0.123987 1.20205 0.102065 -16.79959 -12892.48 -12909.28
"239" 20238 2.60709 0.0745634 1.66105 0.104488 1.90751 0.20513 0.00360555 0.0729733 1.84532 0.0710344 0.0259572 0.0843084 4.35455 0.124626 0.625607 0.125353 0.0248373 0.0160249 0.0145029 1.00333 130527 107322 9.80337 2.87243 0.324954 9.12194 0.148258 0.664544 0.293697 1.12903 0.123987 1.20205 0.101759 -17.89604 -12891.56 -12909.45
"240" 20239 3.86712 0.0745634 2.5664 0.104488 1.90751 0.20513 0.00348735 0.0722237 2.91295 0.0710344 0.0259572 0.0843084 2.81321 0.124556 0.625607 0.125353 0.0248373 0.0159866 0.014664 1.00295 130527 107322 9.80337 1.9172 0.245523 8.21707 0.148258 0.664544 0.293262 1.09655 0.123987 1.2213 0.101759 -15.53827 -12893.7 -12909.24
"241" 20240 2.6483 0.0745634 1.4127 0.102626 1.02061 0.204732 0.00348735 0.0722237 2.91295 0.0710344 0.0259572 0.0843084 1.52492 0.124719 0.625607 0.125353 0.0248373 0.0161431 0.014664 1.00298 130587 107322 9.80337 2.04705 0.1427 8.21707 0.147407 0.664544 0.293262 1.09655 0.123987 1.2213 0.101759 -15.52008 -12891.51 -12907.03
"242" 20241 2.6483 0.0745634 0.525669 0.102626 1.85307 0.205202 0.00348735 0.0731147 2.26948 0.0710344 0.0259572 0.0843084 2.92796 0.124719 2.76479 0.125565 0.0248373 0.0161431 0.0146283 1.00318 130587 107015 9.84029 4.18351 0.191797 8.21707 0.148163 0.664544 0.292824 1.10449 0.123987 1.2213 0.101759 -13.3401 -12893.71 -12907.05
"243" 20242 4.94992 0.0745634 0.746966 0.102626 1.78717 0.205202 0.00389778 0.0731147 2.21759 0.0710344 0.0259572 0.0843084 3.53327 0.124228 3.62578 0.125208 0.0248373 0.0161431 0.0146283 1.00318 130587 107015 9.90038 2.28096 0.191797 9.4821 0.148163 0.664544 0.292824 1.10449 0.123987 1.2213 0.101941 -13.13216 -12892.64 -12905.78
"244" 20243 5.74402 0.0750278 0.312512 0.102626 2.40505 0.206095 0.00389778 0.0731147 3.01125 0.0710344 0.0259572 0.0835984 3.53327 0.125118 3.60652 0.125208 0.0248373 0.0162012 0.0146283 1.00318 130587 107015 9.90038 2.0537 0.191797 7.41887 0.148163 0.664544 0.292824 1.10449 0.123987 1.2213 0.101941 -11.63728 -12894.98 -12906.62
"245" 20244 5.74402 0.0749282 0.453847 0.102626 1.15668 0.205947 0.0042965 0.073419 3.80434 0.0710344 0.0259572 0.0835984 3.53327 0.124397 3.60652 0.125208 0.0248373 0.0161212 0.0146283 1.00318 130587 107015 9.92667 3.50478 0.191797 7.41887 0.148163 0.664544 0.292824 1.1108 0.123987 1.2213 0.101941 -12.45795 -12894.4 -12906.86
"246" 20245 5.50101 0.0749282 2.43715 0.102626 1.16298 0.205947 0.0042965 0.073419 3.8212 0.0710344 0.0272369 0.0835984 4.12377 0.124397 4.68328 0.125208 0.0248373 0.0161212 0.0146283 1.00318 130587 107015 9.92667 3.50478 0.119775 7.41887 0.148333 0.664544 0.292824 1.08937 0.123987 1.2213 0.101941 -12.19811 -12895.75 -12907.95
"247" 20246 4.97786 0.0762001 0.345603 0.106016 0.880116 0.205947 0.0042965 0.0730577 4.26785 0.0710344 0.0272369 0.0835984 2.84609 0.124397 4.06469 0.125208 0.0248373 0.0161212 0.0146283 1.00318 130458 107015 9.9034 3.50478 0.119775 9.16955 0.147024 0.664544 0.292824 1.13141 0.123987 1.20138 0.101808 -13.02535 -12892.2 -12905.22
"248" 20247 4.97786 0.0762001 1.529 0.106016 0.880116 0.205947 0.0042965 0.0728145 3.34622 0.0710344 0.0272369 0.0835984 1.49305 0.124314 4.06469 0.125487 0.0248373 0.0161212 0.0146283 1.00318 130632 107015 9.89759 3.39536 0.119775 9.16955 0.14711 0.664544 0.293261 1.13141 0.123987 1.20138 0.101808 -13.45845 -12895.53 -12908.99
"249" 20248 4.97786 0.0762001 0.875019 0.106095 1.4198 0.205427 0.00291078 0.0723003 1.14895 0.0710344 0.0272369 0.0835984 1.49305 0.124314 4.27474 0.125198 0.0247275 0.0160936 0.0146283 1.00318 130656 107015 9.89759 3.39536 0.280906 9.16955 0.147809 0.664544 0.292342 1.13141 0.123987 1.20138 0.101778 -14.3864 -12894.96 -12909.34
"250" 20249 6.84837 0.0762001 0.875019 0.10267 1.4198 0.206067 0.00274996 0.072446 1.14895 0.0710344 0.0272369 0.0818007 1.90112 0.124314 2.33347 0.125416 0.0247275 0.0160951 0.0146759 1.00343 130527 107015 9.85788 3.56467 0.210641 9.16955 0.146838 0.664544 0.292342 1.13141 0.124553 1.20138 0.101778 -13.95577 -12892.74 -12906.69
"251" 20250 6.84837 0.0762001 1.70064 0.100537 2.25927 0.206067 0.00160273 0.072547 0.616983 0.0710344 0.030383 0.0859677 1.90112 0.124314 2.33347 0.12548 0.0243664 0.0160951 0.0145828 1.00343 130527 106983 9.92746 1.50685 0.150198 9.16955 0.146838 0.664544 0.292329 1.13141 0.124553 1.20138 0.101778 -13.29308 -12892.19 -12905.48
