# Time	[Srxn1]	
16.32	26.1278	
16.8	27.1819	
17.28	28.2285	
17.76	29.2667	
18.24	30.2959	
18.72	31.3153	
19.2	32.3243	
19.68	33.3224	
20.16	34.3091	
20.64	35.2839	
21.12	36.2465	
21.6	37.1963	
22.08	38.1331	
22.56	39.0566	
23.04	39.9665	
23.52	40.8626	
24	41.7445	
24.48	42.6122	
24.96	43.4654	
25.44	44.304	
25.92	45.1277	
26.4	45.9366	
26.88	46.7303	
27.36	47.5088	
27.84	48.2719	
28.32	49.0189	
28.8	49.749	
29.28	50.4602	
29.76	51.1481	
30.24	51.8035	
30.72	52.4076	
31.2	52.9254	
31.68	53.3035	
32.16	53.4881	
32.64	53.466	
33.12	53.2788	
33.6	52.9896	
34.08	52.6481	
34.56	52.283	
35.04	51.9088	
35.52	51.5322	
36	51.1562	
36.48	50.782	
36.96	50.4101	
37.44	50.041	
37.92	49.6745	
38.4	49.3107	
38.88	48.9497	
39.36	48.5914	
39.84	48.2358	
40.32	47.8828	
40.8	47.5326	
41.28	47.1849	
41.76	46.8399	
42.24	46.4975	
42.72	46.1577	
43.2	45.8204	
43.68	45.4857	
44.16	45.1535	
44.64	44.8239	
45.12	44.4967	
45.6	44.1719	
46.08	43.8496	
46.56	43.5298	
47.04	43.2123	
47.52	42.8973	
48	42.5846	
nan	nan	
0	0	
0.48	0.0164288	
0.96	0.258694	
1.44	0.389111	
1.92	0.553082	
2.4	0.793641	
2.88	1.11707	
3.36	1.52501	
3.84	2.01644	
4.32	2.5885	
4.8	3.23711	
5.28	3.95741	
5.76	4.74409	
6.24	5.59163	
6.72	6.49449	
7.2	7.44721	
7.68	8.44453	
8.16	9.48141	
8.64	10.5531	
9.12	11.6552	
9.6	12.7835	
10.08	13.9341	
10.56	15.1036	
11.04	16.2886	
11.52	17.4862	
12	18.6935	
12.48	19.908	
12.96	21.1275	
13.44	22.3498	
13.92	23.573	
14.4	24.7954	
14.88	26.0153	
15.36	27.2313	
15.84	28.442	
16.32	29.6463	
16.8	30.843	
17.28	32.0312	
17.76	33.2099	
18.24	34.3782	
18.72	35.5355	
19.2	36.6811	
19.68	37.8142	
20.16	38.9344	
20.64	40.041	
21.12	41.1337	
21.6	42.212	
22.08	43.2756	
22.56	44.324	
23.04	45.3569	
23.52	46.3741	
24	47.3753	
24.48	48.3603	
24.96	49.3288	
25.44	50.2807	
25.92	51.2159	
26.4	52.134	
26.88	53.0351	
27.36	53.9188	
27.84	54.7849	
28.32	55.6328	
28.8	56.4615	
29.28	57.2687	
29.76	58.0495	
30.24	58.7934	
30.72	59.479	
31.2	60.0665	
31.68	60.4952	
32.16	60.7041	
32.64	60.6781	
33.12	60.4645	
33.6	60.135	
34.08	59.746	
34.56	59.3303	
35.04	58.9042	
35.52	58.4754	
36	58.0472	
36.48	57.6212	
36.96	57.1978	
37.44	56.7775	
37.92	56.3602	
38.4	55.946	
38.88	55.535	
39.36	55.127	
39.84	54.7221	
40.32	54.3203	
40.8	53.9214	
41.28	53.5256	
41.76	53.1328	
42.24	52.743	
42.72	52.356	
43.2	51.972	
43.68	51.5909	
44.16	51.2127	
44.64	50.8373	
45.12	50.4648	
45.6	50.095	
46.08	49.7281	
46.56	49.3639	
47.04	49.0025	
